check,reward,mib,reward_value,seed
Great Trench Chest Flame Ring,2000 gil,,2000.0,599972
Great Trench Chest DragonFang,Silver Plate,,0.0,599972
Great Trench Chest Ether,5000 gil,,5000.0,599972
Great Trench Chest Phoenix Down,Void->Demi->Qrter->Old,,0.0,599972
Great Trench Chest Kaiser Knuckles,9000 gil,,9000.0,599972
Istory Falls Chest Ether,Ninja Job Crystal,,0.0,599972
Istory Falls Chest TurtleShell,Mythril Armor,,0.0,599972
Istory Falls Chest Air Lance,Crystal Armor,,0.0,599972
Istory Falls Chest Giant Drink,Aero Blue Magic Progressive,,0.0,599972
Istory Falls Chest RuneEdge,Power->Vitality Song,,0.0,599972
Istory Falls Chest Guard Ring,Guard Ring,,0.0,599972
Istory Falls Chest Wall Ring,White Robe,,0.0,599972
Istory Falls Chest Phoenix Down,990 gil,,990.0,599972
Istory Falls Chest Enhancer,Counter,,0.0,599972
Istory Falls Chest 12000,Mythril Armor,,0.0,599972
Istory Falls Chest Artemis Bow,Wizard Rod,,0.0,599972
Istory Falls Chest Pinwheel,HP +X%,,0.0,599972
Istory Falls Chest Aegis Shield,Staff of Light,,0.0,599972
Istory Falls Chest Giant's Axe,Giant's Axe,,0.0,599972
Phoenix Tower Pot 5000,Broadsword,,0.0,599972
Phoenix Tower Pot Phoenix Down,Rod,MIB,0.0,599972
Phoenix Tower Pot 10000,Silk robe,MIB,0.0,599972
Phoenix Tower Pot 15000,Mythril Knife,,0.0,599972
Phoenix Tower Pot 20000,Silk robe,MIB,0.0,599972
Phoenix Tower Pot Avis Killer,Bandana,MIB,0.0,599972
Phoenix Tower Pot 25000,RegalCut,,0.0,599972
Mirage Village Barrel Thief Knife,2500 gil,,2500.0,599972
Rift (Ruins) Chest Ether,Staff of Light,,0.0,599972
Rift (Ruins) Chest Cabin,18000 gil,,18000.0,599972
Rift (Ruins) Chest Elixir,Holy Lance,,0.0,599972
Rift (Ruins) Chest DarkMatter,MgcSword Ability Progressive,,0.0,599972
Rift (Ruins) Chest Drain Sword,Escape,,0.0,599972
Rift (Forest) Chest DragonFang,Condemn->Roulette->AquaRake,,0.0,599972
Rift (Forest) Chest Ribbon,Dimen Ability Progressive,,0.0,599972
Rift (Forest) Chest Enhancer,Yoichi Bow,,0.0,599972
Rift (Forest) Chest Lillith Rod,Regen->Float->Reset->Xzone,,0.0,599972
Rift (Cave) Chest Angel Ring,Sage's Staff,,0.0,599972
Rift (Cave) Chest Coral Ring,Dimen Ability Progressive,,0.0,599972
Rift (Castle) Chest Thor Hammer,Mythril Armor,,0.0,599972
Rift (Castle) Chest Running Shoes,Venom->Drain->Break,,0.0,599972
Rift (Castle) Chest Red Shoes,Flametongue,,0.0,599972
Rift (Castle) Chest Rainbow Dress,Aegis Shield,,0.0,599972
Rift (Castle) Chest ManEater,Shiva->Ramuh->Ifrit->Bahmut,,0.0,599972
The Void Chest Pinwheel,Speed->Requiem Song,,0.0,599972
The Void Chest Elixir,Thor Hammer,,0.0,599972
The Void Chest Ragnarok,Flame Ring,MIB,0.0,599972
Byblos New,Murasume,,0.0,599972
Magisa & Forza New,Yoichi Bow,,0.0,599972
Sandworm New,Genji Gloves,,0.0,599972
AdamanTiMi New,Yoichi Bow,,0.0,599972
Chim.Brain New,Crystal Armor,,0.0,599972
Titan New,Wizard Rod,,0.0,599972
Gilgamesh 1 New,Crystal Armor,,0.0,599972
Gilgamesh 2 New,CornaJar,,0.0,599972
Tyrasaurus New,Crystal Helm,,0.0,599972
HiryuuPlant New,Assassin,,0.0,599972
Gilgamesh 3 & Enkidou New,DarkSuit,,0.0,599972
Merugene New,Crystal Armor,,0.0,599972
Odin New,Elf Cape,,0.0,599972
"Triton, Neregeid & Phobos New",AntiMagic Bow,,0.0,599972
Minotauros New,Wizard Rod,,0.0,599972
Stalker New,Excalibur,,0.0,599972
Bahamut New,Tempest,,0.0,599972
Ifrit New,Aegis Shield,,0.0,599972
