check,reward,mib,reward_value,seed
Aegis Shield Chest Aegis Shield,Flametongue,,5000.0,904371
Lone Wolf Barrel Cabin,Berserker Job Crystal,,0.0,904371
Lone Wolf Chest Thunder Whip,Masamune,,10000.0,904371
Moat Item Epee,Guardian,,1300.0,904371
Shop Backdoor Lamia Harp,Iron Armor,,250.0,904371
Top of the Falls Magic Lamp,MP +X%,,0.0,904371
Wind Shrine Chest Broadsword,Staff of Light,,1350.0,904371
Beginner's House Chest Ether,Thief Knife,,3400.0,904371
Beginner's House Chest 100,Sleep->Bio->Flare Sword,,0.0,904371
Beginner's House Chest Potion,GbnPnch->Emision->Missle->Blwfsh,,0.0,904371
Beginner's House Chest Phoenix Down,Giant Drink,,55.0,904371
Beginner's House Chest Tent,RuneEdge,,9500.0,904371
Beginner's House Chest Leather Shoes,Mythril Knife,,225.0,904371
Pirate's Cave Chest Leather Cap,Rod,,100.0,904371
Pirate's Cave Chest Tent,Broadsword,,140.0,904371
Pirate's Cave Chest Ether,Chain Whip,,1650.0,904371
Pirate's Cave Chest 300,Giyaman,,250.0,904371
Wind Shrine Chest Tent,Lamia's Tiara,,1250.0,904371
Wind Shrine Chest Leather Cap,Aero Blue Magic Progressive,,0.0,904371
Wind Shrine Chest Staff,Flame Whip,,10000.0,904371
Tule Barrel 150,White Robe,,4000.0,904371
Tule Box Leather Shoes,Diamond Helm,MIB,3500.0,904371
Tule Barrel Potion,Armor->Shell->Wall->Dispel,,0.0,904371
Tule Box Tent,HiPotion,,180.0,904371
Tule Bush Phoenix Down,Bandana,,1750.0,904371
Ship Graveyard Chest Flail,Mythril Shield,,295.0,904371
Ship Graveyard Chest Phoenix Down,100 gil,,100.0,904371
Ship Graveyard Chest Tent,Chocob->Titan->Golem->Odin,,0.0,904371
Ship Graveyard Box 990,Chocob->Titan->Golem->Odin,,0.0,904371
Ship Graveyard Chest Potion,Katana,,2900.0,904371
Ship Graveyard Chest Antidote,10000 gil,,10000.0,904371
Carwen Barrel Antidote,Antidote,,15.0,904371
Carwen Box Ice Rod,GbnPnch->Emision->Missle->Blwfsh,,0.0,904371
Carwen Pot 1000,20000 gil,,20000.0,904371
North Mountain Chest Soft,12000 gil,,12000.0,904371
North Mountain Chest Phoenix Down,8000 gil,,8000.0,904371
Walse Town Pot Glasses,SwdSlap,,0.0,904371
Tycoon Castle Pot Hi-Potion,Coral Sword,,1400.0,904371
Tycoon Castle Pot Ether,25000 gil,,25000.0,904371
Tycoon Castle Barrel Elixir,Air Blade,,50.0,904371
Tycoon Castle Barrel Phoenix Down,Defender Sword,,5500.0,904371
Tycoon Castle Barrel Cabin,Antdt->Image->Heal,,0.0,904371
Tycoon Castle Pot Elixir,Mute->Psych->Holy Sword,,0.0,904371
Tycoon Castle Pot Phoenix Down,Life->Life2,,0.0,904371
Tycoon Castle Pot Maiden's Kiss,Golden Helm,,1750.0,904371
Tycoon Castle Chest Shuriken,12000 gil,,12000.0,904371
Tycoon Castle Chest Giyaman,Remora->Shoat->Levia,,0.0,904371
Tycoon Castle Chest Katana,Dimen Ability Progressive,,0.0,904371
Walse Castle Chest Elf Cape,HiPotion,,180.0,904371
Walse Castle Pot 1000,Diamond Armor,,4000.0,904371
Walse Castle Pot Drag,Fire Sword Magic Progressive,,0.0,904371
Walse Castle Box 490,Magus,,1500.0,904371
Walse Castle Barrel Tent,Escape,,0.0,904371
Walse Castle Barrel Phoenix Down,Black Ability Progressive,,0.0,904371
Walse Tower Chest Silk robe,12000 gil,,12000.0,904371
Walse Tower Chest Maiden's Kiss,Black Ability Progressive,,0.0,904371
Walse Tower Chest Silver Armlet,Crystal Shield,,4500.0,904371
Walse Tower Chest Ether,Equip Rods,,0.0,904371
Tycoon Meteor Chest Phoenix Down,10000 gil,,10000.0,904371
Karnak Castle Chest Gungnir,Rainbow Dress,MIB,2900.0,904371
Karnak Castle Chest Thunder Scroll,Crystal Helm,,5250.0,904371
Karnak Castle Chest 2000,Giant's Gloves,MIB,2500.0,904371
Karnak Castle Chest Elixir,Guard Ring,MIB,15000.0,904371
Karnak Castle Chest Ribbon,Forged,MIB,7400.0,904371
Karnak Castle Chest Shuriken,Golden Armor,MIB,2000.0,904371
Karnak Castle Chest Elf Cape,Air Lance,MIB,3400.0,904371
Karnak Castle Chest Guardian,Kotetsu,,5900.0,904371
Karnak Town Barrel Fire Rod,Equip Katana,,0.0,904371
Steamship Chest Cabin,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,904371
Steamship Chest Phoenix Down,White Ability Progressive,,0.0,904371
Steamship Chest Elixir,12000 gil,,12000.0,904371
Steamship Chest GrnBeret,Sylph->Crbnkl->Phenix->Syldra,,0.0,904371
Steamship Chest Thief's Glove,Summon Ability Progressive,,0.0,904371
Ancient Library Chest Ether,Equip Armors,,0.0,904371
Ancient Library Chest Phoenix Down,2500 gil,,2500.0,904371
Ancient Library Chest Stealth Suit,Slow->Stop->Slow2,,0.0,904371
Jacole Cave Chest Shuriken,1000 gil,,1000.0,904371
Jacole Cave Chest Tent,100 gil,,100.0,904371
Ruined City Chest Shuriken,9000 gil,,9000.0,904371
Ruined City Chest Size,Revive,,0.0,904371
Flying Lonka Ruins Chest Golden Armor,1000 gil,,1000.0,904371
Flying Lonka Ruins Chest Elixir,DiamndPlt,,3000.0,904371
Flying Lonka Ruins Chest Phoenix Down,Dbl Grip,,0.0,904371
Flying Lonka Ruins Chest Golden Shield,5000 gil,,5000.0,904371
Steamship Chest Mythril Glove,Genji Gloves,,7500.0,904371
Steamship Chest Full Moon,Monk Job Crystal,,0.0,904371
Flying Lonka Ruins Chest Hi-Potion,Summoner Job Crystal,,0.0,904371
Flying Lonka Ruins Chest 5000,990 gil,,990.0,904371
Flying Lonka Ruins Chest Shuriken,Iron Armor,,250.0,904371
Flying Lonka Ruins Chest Ancient Sword,Ancient Sword,,2100.0,904371
Flying Lonka Ruins Chest Full Moon,Full Moon,,550.0,904371
Flying Lonka Ruins Chest Power Wrist,2000 gil,,2000.0,904371
Flying Lonka Ruins Chest Ether,GuardOff->Hammer->MghtyGrd,,0.0,904371
Flying Lonka Ruins Chest Cabin,9000 gil,,9000.0,904371
Exdeath's Castle Chest Ether,Sleep->Psych->Doom,,0.0,904371
Exdeath's Castle Chest Diamond Shield,Regen->Float->Reset->Xzone,,0.0,904371
Exdeath's Castle Chest Ice Shield,Iron Helm,,175.0,904371
Exdeath's Castle Chest Elixir,Excalibur,,10000.0,904371
Exdeath's Castle Chest Gale Bow,Dream Harp,,800.0,904371
Exdeath's Castle Chest IceBrand,DragonFang,,2500.0,904371
Exdeath's Castle Chest Kotetsu,5000 gil,,5000.0,904371
Exdeath's Castle Chest 9900,Bolt Sword Magic Progressive,,0.0,904371
Exdeath's Castle Chest 8000,Sage's Staff,,10000.0,904371
Exdeath's Castle Chest DblLance,Flame Whip,,10000.0,904371
Exdeath's Castle Chest Partisan,Condemn->Roulette->AquaRake,,0.0,904371
Exdeath's Castle Chest Pinwheel,Summon Ability Progressive,,0.0,904371
Moogle Cave Chest 4400,Strength,,2250.0,904371
Moogle Cave Chest Phoenix Down,150 gil,,150.0,904371
Moogle Village Chest Cabin,Mimic,,0.0,904371
Moogle Village Chest Dancing Dagger,10000 gil,,10000.0,904371
Moogle Village Chest 1,2000 gil,,2000.0,904371
Moogle Village Chest 10000,Armor->Shell->Wall->Dispel,,0.0,904371
Moogle Village Chest Phoenix Down,2-Handed,,0.0,904371
Moogle Village Chest Ether,Magus,,1500.0,904371
Moogle Village Chest Elf Cape,Wall Ring,,10000.0,904371
Bal Castle Chest Angel Gwn,Angel Gwn,,1500.0,904371
Bal Castle Chest Hero Drink,BlackMage Job Crystal,,0.0,904371
Bal Castle Chest Exit,4900 gil,,4900.0,904371
Hiryuu Valley Skull Bone Mail,Knife,,75.0,904371
Hiryuu Valley Chest 5000,8000 gil,,8000.0,904371
Hiryuu Valley Chest Cabin,Earth Bell,,4500.0,904371
Hiryuu Valley Chest 7000,Combine,,0.0,904371
Hiryuu Valley Chest Coronet,HP +X%,,0.0,904371
Hiryuu Valley Chest Air Blade,18000 gil,,18000.0,904371
Hiryuu Valley Chest Phoenix Down,Fire Rod,,375.0,904371
Surgate Castle Chest 5000,1000 gil,,1000.0,904371
Surgate Castle Chest Float,DoomCut,,2950.0,904371
Barrier Tower Chest Drain Sword,Leather Cap,MIB,25.0,904371
Barrier Tower Chest 9000,Ribbon,,17500.0,904371
Barrier Tower Chest 18000,Venom->Drain->Break,,0.0,904371
Barrier Tower Chest Gold Hairpin,Air Lance,MIB,3400.0,904371
Mua Town Barrel Guardian,Kotetsu,,5900.0,904371
Mua Forest Chest 2500,Observe,,0.0,904371
Mua Forest Chest Ether,20000 gil,,20000.0,904371
Mua Forest Chest 4900,Control,,0.0,904371
Mua Forest Chest Phoenix Down,White Ability Progressive,,0.0,904371
Mua Forest Chest 9500,2000 gil,,2000.0,904371
Mua Forest Chest Soot,Wonder Wand,,5000.0,904371
Mua Forest Chest Flametongue,Flame Scroll,,100.0,904371
Mua Forest Chest Cabin,Morning Star,,3900.0,904371
Mua Forest Chest Giant Drink,Angel Ring,,25000.0,904371
Mua Forest Chest Elixir,Gale Bow,,4250.0,904371
Mua Forest Chest Morning Star,Morning Star,,3900.0,904371
Solitary Island Chest Ether,Rune Chime,MIB,10000.0,904371
Solitary Island Chest DragonFang,Power Wrist,,1250.0,904371
Pyramid Chest Elixir,Gaia Gear,MIB,1000.0,904371
Pyramid Chest Black Robe,DrgnCrest,,0.0,904371
Pyramid Chest Thornlet,OmegaMedl,,0.0,904371
Pyramid Chest DarkMatter,Enhancer,,10000.0,904371
Pyramid Chest Crystal Armor,CopperPlt,MIB,175.0,904371
Pyramid Chest Cursed Ring,Iron Helm,MIB,175.0,904371
Pyramid Chest Ice Shield,Broadsword,MIB,140.0,904371
Pyramid Chest Flame Shield,Kunai,MIB,300.0,904371
Pyramid Chest White Robe,Kodachi,MIB,2550.0,904371
Pyramid Chest DarkSuit,Diamond Armlet,MIB,2000.0,904371
Pyramid Chest 9000,Staff of Light,MIB,1350.0,904371
Pyramid Chest 8000,Bronze Armor,MIB,200.0,904371
Pyramid Chest Earth Hammer,Artemis Bow,,15000.0,904371
Pyramid Chest 10000,War Hammer,,3200.0,904371
Pyramid Chest Cabin,LuckMallet,MIB,25.0,904371
Pyramid Chest 12000,RegalCut,MIB,240.0,904371
Pyramid Chest Guard Ring,DarkHood,,3250.0,904371
Pyramid Chest Ribbon,Remora->Shoat->Levia,,0.0,904371
Pyramid Chest Gold Hairpin,Giant's Gloves,,2500.0,904371
Solitary Island Chest 12000,5000 gil,,5000.0,904371
Solitary Island Chest Hi-Potion,Partisan,,5100.0,904371
Solitary Island Chest Protect Drink,Coral Sword,,1400.0,904371
Solitary Island Chest BeastKiller,Gold Hairpin,,15000.0,904371
Solitary Island Chest RisingSun,Venom Axe,,4800.0,904371
Solitary Island Chest Guard Ring,Angel Gwn,,1500.0,904371
Solitary Island Chest Crystal Helm,Sylph->Crbnkl->Phenix->Syldra,,0.0,904371
Solitary Island Chest 9000,Guard Ring,,15000.0,904371
Solitary Island Chest Elixir,Mythril Staff,,250.0,904371
Solitary Island Chest DarkMatter,Shiva->Ramuh->Ifrit->Bahmut,,0.0,904371
Solitary Island Chest Circlet,100 gil,,100.0,904371
Fork Tower L. Chest Ether,RegalCut,,240.0,904371
Fork Tower L. Chest Wonder Wand,9000 gil,,9000.0,904371
Fork Tower R. Chest Hi-Potion,Ice Black Magic Progressive,,0.0,904371
Fork Tower R. Chest Defender Sword,1000 gil,,1000.0,904371
Great Trench Chest Water Scroll,Condemn->Roulette->AquaRake,,0.0,904371
Great Trench Chest Flame Ring,5000 gil,,5000.0,904371
Great Trench Chest DragonFang,Diamond Shield,,3000.0,904371
Great Trench Chest Ether,Crystal Shield,,4500.0,904371
Great Trench Chest Phoenix Down,Rune Axe,,10000.0,904371
Great Trench Chest Kaiser Knuckles,Ninja Job Crystal,,0.0,904371
Istory Falls Chest Ether,DoomCut,,2950.0,904371
Istory Falls Chest TurtleShell,Flame Shield,,20000.0,904371
Istory Falls Chest Air Lance,Mythril Spear,,395.0,904371
Istory Falls Chest Giant Drink,9900 gil,,9900.0,904371
Istory Falls Chest RuneEdge,Lamia's Tiara,,1250.0,904371
Istory Falls Chest Guard Ring,????->Fusion->Exploder->DrkShock,,0.0,904371
Istory Falls Chest Wall Ring,Haste->Exit->Hast2->Quick,,0.0,904371
Istory Falls Chest Phoenix Down,Gold Hairpin,,15000.0,904371
Istory Falls Chest Enhancer,Drain Sword,,8000.0,904371
Istory Falls Chest 12000,MP +X%,,0.0,904371
Istory Falls Chest Artemis Bow,300 gil,,300.0,904371
Istory Falls Chest Pinwheel,Pinwheel,,12500.0,904371
Istory Falls Chest Aegis Shield,Aegis Shield,,2250.0,904371
Istory Falls Chest Giant's Axe,Thunder Rod,,375.0,904371
Phoenix Tower Pot 5000,LuckMallet,MIB,25.0,904371
Phoenix Tower Pot Phoenix Down,Eyedrop,,10.0,904371
Phoenix Tower Pot 10000,Leather Shield,MIB,45.0,904371
Phoenix Tower Pot 15000,Mythril Staff,,250.0,904371
Phoenix Tower Pot 20000,HiPotion,,180.0,904371
Phoenix Tower Pot Avis Killer,HiPotion,MIB,180.0,904371
Phoenix Tower Pot 25000,Soft,MIB,75.0,904371
Mirage Village Barrel Thief Knife,15000 gil,,15000.0,904371
Rift (Ruins) Chest Ether,4400 gil,,4400.0,904371
Rift (Ruins) Chest Cabin,Black Ability Progressive,,0.0,904371
Rift (Ruins) Chest Elixir,9500 gil,,9500.0,904371
Rift (Ruins) Chest DarkMatter,Bizen,,4400.0,904371
Rift (Ruins) Chest Drain Sword,RisingSun,,5500.0,904371
Rift (Forest) Chest DragonFang,DragonFang,,2500.0,904371
Rift (Forest) Chest Ribbon,Coral Sword,,1400.0,904371
Rift (Forest) Chest Enhancer,Strength,,2250.0,904371
Rift (Forest) Chest Lillith Rod,Assassin,,10000.0,904371
Rift (Cave) Chest Angel Ring,490 gil,,490.0,904371
Rift (Cave) Chest Coral Ring,Coronet,,6000.0,904371
Rift (Castle) Chest Thor Hammer,????->Fusion->Exploder->DrkShock,,0.0,904371
Rift (Castle) Chest Running Shoes,Ether,,750.0,904371
Rift (Castle) Chest Red Shoes,FrogSong->TinySong->MoonFlut,,0.0,904371
Rift (Castle) Chest Rainbow Dress,Mute->Psych->Holy Sword,,0.0,904371
Rift (Castle) Chest ManEater,2000 gil,,2000.0,904371
The Void Chest Pinwheel,Ice Shield,,20000.0,904371
The Void Chest Elixir,1000 gil,,1000.0,904371
The Void Chest Ragnarok,Thornlet,MIB,10000.0,904371
Byblos New,AntiMagic Bow,,5000.0,904371
Magisa & Forza New,Crystal Shield,,4500.0,904371
LiquiFlame New,DoomCut,,2950.0,904371
Sergeant & DeathClaw New,Crystal Shield,,4500.0,904371
Sandworm New,Dragon's Whisker,,2200.0,904371
ArchaeAvis New,Excailbur,,5000.0,904371
Chim.Brain New,Elf Cape,,2000.0,904371
Titan New,Defender Sword,,5500.0,904371
Tyrasaurus New,Ribbon,,17500.0,904371
Abductor New,Rune Axe,,10000.0,904371
HiryuuPlant New,Defender Sword,,5500.0,904371
Antlion New,Magic Lamp,,5000.0,904371
Merugene New,Rune Axe,,10000.0,904371
Odin New,25000 gil,,25000.0,904371
Omniscient New,Yoichi Bow,,10000.0,904371
Stalker New,Aegis Shield,,2250.0,904371
Bahamut New,Murasume,,10000.0,904371
Crayclaw New,Excalibur,,10000.0,904371
