check,reward,mib,reward_value,seed
12 Kuzar Events Yoichi Bow,2-Handed,,0.0,2231696
Shiva Shiva,Equip Armors,,0.0,2231696
Ifrit Ifrit,Preemptive,,0.0,2231696
Water Crystal Samurai,Bizen,,4400.0,2231696
Water Crystal Berserker,BlackMage Job Crystal,,0.0,2231696
Water Crystal MysticKnight,Air Lance,,3400.0,2231696
Water Crystal TimeMage,Forged,,7400.0,2231696
Water Crystal Summoner,Gold Hairpin,,15000.0,2231696
Brave Blade Brave Blade,Equip Bows,,0.0,2231696
Chicken Knife Chicken Knife,Sleep->Bio->Flare Sword,,0.0,2231696
Tycoon Castle Cabin Cabin,Tricorn Hat,,750.0,2231696
Walse Tower Chest GoGo,Rune Chime,,10000.0,2231696
Pyramid Top Pyramid Tablet,MgcSword Ability Progressive,,0.0,2231696
Toad Event Toad,Haste->Exit->Hast2->Quick,,0.0,2231696
Aegis Shield Chest Aegis Shield,Drink,,0.0,2231696
Lone Wolf Barrel Cabin,Cabin,,300.0,2231696
Lone Wolf Chest Thunder Whip,Thunder Whip,,1100.0,2231696
Moat Item Epee,Ether,,750.0,2231696
Shop Backdoor Lamia Harp,Mythril Glove,,300.0,2231696
Top of the Falls Magic Lamp,Cure White Magic Progressive,,0.0,2231696
Wind Shrine Chest Broadsword,DarkMatter,,25000.0,2231696
Beginner's House Chest Ether,8000 gil,,8000.0,2231696
Beginner's House Chest 100,15000 gil,,15000.0,2231696
Beginner's House Chest Potion,????->Fusion->Exploder->DrkShock,,0.0,2231696
Beginner's House Chest Phoenix Down,DarkMatter,MIB,25000.0,2231696
Beginner's House Chest Tent,Dimen Ability Progressive,,0.0,2231696
Beginner's House Chest Leather Shoes,Gale Bow,,4250.0,2231696
Pirate's Cave Chest Leather Cap,Mythril Staff,,250.0,2231696
Pirate's Cave Chest Tent,Knife,,75.0,2231696
Pirate's Cave Chest Ether,Dagger,,150.0,2231696
Pirate's Cave Chest 300,Leather Shield,,45.0,2231696
Wind Shrine Chest Tent,CopperPlt,,175.0,2231696
Wind Shrine Chest Leather Cap,5000 gil,,5000.0,2231696
Wind Shrine Chest Staff,Genji Shield,,10000.0,2231696
Tule Barrel 150,Staff,,100.0,2231696
Tule Box Leather Shoes,Comet->Meteo,,0.0,2231696
Tule Barrel Potion,Sasuke,,10000.0,2231696
Tule Box Tent,Genji Gloves,,7500.0,2231696
Tule Bush Phoenix Down,RuneEdge,,9500.0,2231696
Ship Graveyard Chest Flail,2000 gil,,2000.0,2231696
Ship Graveyard Chest Phoenix Down,Gaia Gear,,1000.0,2231696
Ship Graveyard Chest Tent,Equip Rods,,0.0,2231696
Ship Graveyard Box 990,Berserker Job Crystal,,0.0,2231696
Ship Graveyard Chest Potion,RegalCut,,240.0,2231696
Ship Graveyard Chest Antidote,490 gil,,490.0,2231696
Carwen Barrel Antidote,10000 gil,,10000.0,2231696
Carwen Box Ice Rod,2000 gil,,2000.0,2231696
Carwen Pot 1000,100 gil,,100.0,2231696
North Mountain Chest Soft,8000 gil,,8000.0,2231696
North Mountain Chest Phoenix Down,Life->Life2,,0.0,2231696
Walse Town Pot Glasses,Sleep->Psych->Doom,,0.0,2231696
Tycoon Castle Pot Hi-Potion,Gold Hairpin,,15000.0,2231696
Tycoon Castle Pot Ether,Ether,,750.0,2231696
Tycoon Castle Barrel Elixir,Lillith Rod,,1500.0,2231696
Tycoon Castle Barrel Phoenix Down,Red Shoes,,4900.0,2231696
Tycoon Castle Barrel Cabin,Mute->Psych->Holy Sword,,0.0,2231696
Tycoon Castle Pot Elixir,Iron Armor,,250.0,2231696
Tycoon Castle Pot Phoenix Down,1000 gil,,1000.0,2231696
Tycoon Castle Pot Maiden's Kiss,Flame Ring,,25000.0,2231696
Tycoon Castle Chest Shuriken,Power->Vitality Song,,0.0,2231696
Tycoon Castle Chest Giyaman,MgcSword Ability Progressive,,0.0,2231696
Tycoon Castle Chest Katana,Bizen,,4400.0,2231696
Walse Castle Chest Elf Cape,Power Drink,,55.0,2231696
Walse Castle Pot 1000,Rune Axe,,10000.0,2231696
Walse Castle Pot Drag,Protect Drink,,55.0,2231696
Walse Castle Box 490,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,2231696
Walse Castle Barrel Tent,HiPotion,,180.0,2231696
Walse Castle Barrel Phoenix Down,Avis Killer,,10000.0,2231696
Walse Tower Chest Silk robe,Silk robe,,250.0,2231696
Walse Tower Chest Maiden's Kiss,Sleep->Bio->Flare Sword,,0.0,2231696
Walse Tower Chest Silver Armlet,10000 gil,,10000.0,2231696
Walse Tower Chest Ether,Scan->Charm->Holy,,0.0,2231696
Tycoon Meteor Chest Phoenix Down,Phoenix Down,,500.0,2231696
Karnak Castle Chest Gungnir,Lumina Robe,MIB,2000.0,2231696
Karnak Castle Chest Thunder Scroll,Thunder Rod,MIB,375.0,2231696
Karnak Castle Chest 2000,Eyedrop,MIB,10.0,2231696
Karnak Castle Chest Elixir,Phoenix Down,MIB,500.0,2231696
Karnak Castle Chest Ribbon,Coronet,MIB,6000.0,2231696
Karnak Castle Chest Shuriken,Giant's Axe,MIB,20000.0,2231696
Karnak Castle Chest Elf Cape,Gaia Gear,MIB,1000.0,2231696
Karnak Castle Chest Guardian,BeastKiller,,7500.0,2231696
Karnak Town Barrel Fire Rod,2000 gil,,2000.0,2231696
Steamship Chest Cabin,Lamia's Harp,,1600.0,2231696
Steamship Chest Phoenix Down,2000 gil,,2000.0,2231696
Steamship Chest Elixir,10000 gil,,10000.0,2231696
Steamship Chest GrnBeret,Angel Gwn,,1500.0,2231696
Steamship Chest Thief's Glove,10000 gil,,10000.0,2231696
Ancient Library Chest Ether,Scan->Charm->Holy,,0.0,2231696
Ancient Library Chest Phoenix Down,Defender Sword,,5500.0,2231696
Ancient Library Chest Stealth Suit,1000 gil,,1000.0,2231696
Jacole Cave Chest Shuriken,25000 gil,,25000.0,2231696
Jacole Cave Chest Tent,Shiva->Ramuh->Ifrit->Bahmut,,0.0,2231696
Ruined City Chest Shuriken,12000 gil,,12000.0,2231696
Ruined City Chest Size,Equip Ribbon,,0.0,2231696
Flying Lonka Ruins Chest Golden Armor,Vampire->MindBlst->WhiteWind,,0.0,2231696
Flying Lonka Ruins Chest Elixir,HP +X%,,0.0,2231696
Flying Lonka Ruins Chest Phoenix Down,Equip Shield,,0.0,2231696
Flying Lonka Ruins Chest Golden Shield,DmgFloor,,0.0,2231696
Steamship Chest Mythril Glove,Pinwheel,,12500.0,2231696
Steamship Chest Full Moon,Antdt->Image->Heal,,0.0,2231696
Flying Lonka Ruins Chest Hi-Potion,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,2231696
Flying Lonka Ruins Chest 5000,Wizard Rod,,10000.0,2231696
Flying Lonka Ruins Chest Shuriken,Rainbow Dress,,2900.0,2231696
Flying Lonka Ruins Chest Ancient Sword,Air Blade,,50.0,2231696
Flying Lonka Ruins Chest Full Moon,Mute->Size->Bersk,,0.0,2231696
Flying Lonka Ruins Chest Power Wrist,Fire Sword Magic Progressive,,0.0,2231696
Flying Lonka Ruins Chest Ether,Silver Plate,,300.0,2231696
Flying Lonka Ruins Chest Cabin,Jump,,0.0,2231696
Exdeath's Castle Chest Ether,Dimen Ability Progressive,,0.0,2231696
Exdeath's Castle Chest Diamond Shield,Rune Axe,,10000.0,2231696
Exdeath's Castle Chest Ice Shield,10000 gil,,10000.0,2231696
Exdeath's Castle Chest Elixir,Conjure,,0.0,2231696
Exdeath's Castle Chest Gale Bow,Flirt,,0.0,2231696
Exdeath's Castle Chest IceBrand,Toad->Bio->Flare,,0.0,2231696
Exdeath's Castle Chest Kotetsu,12000 gil,,12000.0,2231696
Exdeath's Castle Chest 9900,DarkHood,,3250.0,2231696
Exdeath's Castle Chest 8000,Gungnir,,4050.0,2231696
Exdeath's Castle Chest DblLance,Genji Helm,,12500.0,2231696
Exdeath's Castle Chest Partisan,Giyaman,,250.0,2231696
Exdeath's Castle Chest Pinwheel,Hunter Job Crystal,,0.0,2231696
Moogle Cave Chest 4400,DblLance,,5400.0,2231696
Moogle Cave Chest Phoenix Down,Ice Shield,,20000.0,2231696
Moogle Village Chest Cabin,Lamia's Tiara,,1250.0,2231696
Moogle Village Chest Dancing Dagger,9000 gil,,9000.0,2231696
Moogle Village Chest 1,Guardian,,1300.0,2231696
Moogle Village Chest 10000,MgcSword Ability Progressive,,0.0,2231696
Moogle Village Chest Phoenix Down,Ancient Sword,,2100.0,2231696
Moogle Village Chest Ether,Summon Ability Progressive,,0.0,2231696
Moogle Village Chest Elf Cape,20000 gil,,20000.0,2231696
Bal Castle Chest Angel Gwn,Angel Gwn,,1500.0,2231696
Bal Castle Chest Hero Drink,Hero Drink,,55.0,2231696
Bal Castle Chest Exit,Forged,,7400.0,2231696
Hiryuu Valley Skull Bone Mail,Venom Axe,,4800.0,2231696
Hiryuu Valley Chest 5000,Tame,,0.0,2231696
Hiryuu Valley Chest Cabin,Venom->Drain->Break Sword,,0.0,2231696
Hiryuu Valley Chest 7000,8000 gil,,8000.0,2231696
Hiryuu Valley Chest Coronet,990 gil,,990.0,2231696
Hiryuu Valley Chest Air Blade,Dimen Ability Progressive,,0.0,2231696
Hiryuu Valley Chest Phoenix Down,DrgnCrest,,0.0,2231696
Surgate Castle Chest 5000,9500 gil,,9500.0,2231696
Surgate Castle Chest Float,1000 gil,,1000.0,2231696
Barrier Tower Chest Drain Sword,Giant's Axe,MIB,20000.0,2231696
Barrier Tower Chest 9000,Stealth Suit,MIB,1500.0,2231696
Barrier Tower Chest 18000,Evade,,0.0,2231696
Barrier Tower Chest Gold Hairpin,Mirage Vest,,5000.0,2231696
Mua Town Barrel Guardian,Training Suit,,225.0,2231696
Mua Forest Chest 2500,300 gil,,300.0,2231696
Mua Forest Chest Ether,Ether,,750.0,2231696
Mua Forest Chest 4900,Regen->Float->Reset->Xzone,,0.0,2231696
Mua Forest Chest Phoenix Down,Bolt Sword Magic Progressive,,0.0,2231696
Mua Forest Chest 9500,5000 gil,,5000.0,2231696
Mua Forest Chest Soot,Soot,,50.0,2231696
Mua Forest Chest Flametongue,Eyedrop,,10.0,2231696
Mua Forest Chest Cabin,BlueMage Job Crystal,,0.0,2231696
Mua Forest Chest Giant Drink,4400 gil,,4400.0,2231696
Mua Forest Chest Elixir,Elixir,,25000.0,2231696
Mua Forest Chest Morning Star,Animals->Aim->X-Fight,,0.0,2231696
Solitary Island Chest Ether,Lumina Robe,,2000.0,2231696
Solitary Island Chest DragonFang,RuneEdge,,9500.0,2231696
Pyramid Chest Elixir,Elixir,,25000.0,2231696
Pyramid Chest Black Robe,Dream Harp,,800.0,2231696
Pyramid Chest Thornlet,Stealth Suit,MIB,1500.0,2231696
Pyramid Chest DarkMatter,Fire Bow,,1250.0,2231696
Pyramid Chest Crystal Armor,Magic Lamp,MIB,5000.0,2231696
Pyramid Chest Cursed Ring,FrogSong->TinySong->MoonFlut,,0.0,2231696
Pyramid Chest Ice Shield,Crystal Shield,,4500.0,2231696
Pyramid Chest Flame Shield,Air Blade,MIB,50.0,2231696
Pyramid Chest White Robe,DoomCut,MIB,2950.0,2231696
Pyramid Chest DarkSuit,LuckMallet,,25.0,2231696
Pyramid Chest 9000,Cotton Robe,MIB,150.0,2231696
Pyramid Chest 8000,Golden Armor,,2000.0,2231696
Pyramid Chest Earth Hammer,Gold Hairpin,MIB,15000.0,2231696
Pyramid Chest 10000,Full Moon,,550.0,2231696
Pyramid Chest Cabin,5000 gil,,5000.0,2231696
Pyramid Chest 12000,Bolt Black Magic Progressive,,0.0,2231696
Pyramid Chest Guard Ring,Lumina Robe,MIB,2000.0,2231696
Pyramid Chest Ribbon,Angel Ring,,25000.0,2231696
Pyramid Chest Gold Hairpin,Yoichi Bow,,10000.0,2231696
Solitary Island Chest 12000,Power Staff,MIB,900.0,2231696
Solitary Island Chest Hi-Potion,Crystal Shield,MIB,4500.0,2231696
Solitary Island Chest Protect Drink,25000 gil,,25000.0,2231696
Solitary Island Chest BeastKiller,Flash->Time Slip->DethClaw,,0.0,2231696
Solitary Island Chest RisingSun,Excalibur,,10000.0,2231696
Solitary Island Chest Guard Ring,GrnBeret,,1250.0,2231696
Solitary Island Chest Crystal Helm,Kaiser Knuckles,,7500.0,2231696
Solitary Island Chest 9000,Antidote,,15.0,2231696
Solitary Island Chest Elixir,Fire Black Magic Progressive,,0.0,2231696
Solitary Island Chest DarkMatter,HiPotion,,180.0,2231696
Solitary Island Chest Circlet,Defender Sword,,5500.0,2231696
Fork Tower L. Chest Ether,Kotetsu,,5900.0,2231696
Fork Tower L. Chest Wonder Wand,Fire Black Magic Progressive,,0.0,2231696
Fork Tower R. Chest Hi-Potion,Earth Hammer,,6400.0,2231696
Fork Tower R. Chest Defender Sword,150 gil,,150.0,2231696
Great Trench Chest Water Scroll,Black Robe,,4000.0,2231696
Great Trench Chest Flame Ring,Magic->Love@Song,,0.0,2231696
Great Trench Chest DragonFang,18000 gil,,18000.0,2231696
Great Trench Chest Ether,9000 gil,,9000.0,2231696
Great Trench Chest Phoenix Down,Earth Bell,,4500.0,2231696
Great Trench Chest Kaiser Knuckles,Kodachi,,2550.0,2231696
Istory Falls Chest Ether,Ether,,750.0,2231696
Istory Falls Chest TurtleShell,Ragnarok,,15000.0,2231696
Istory Falls Chest Air Lance,Killer Bow,,2500.0,2231696
Istory Falls Chest Giant Drink,Agility,,,2231696
Istory Falls Chest RuneEdge,Genji Armor,,15000.0,2231696
Istory Falls Chest Guard Ring,Giant's Gloves,,2500.0,2231696
Istory Falls Chest Wall Ring,2000 gil,,2000.0,2231696
Istory Falls Chest Phoenix Down,Gaia Gear,,1000.0,2231696
Istory Falls Chest Enhancer,Venom->Drain->Break Sword,,0.0,2231696
Istory Falls Chest 12000,Bronze Shield,,145.0,2231696
Istory Falls Chest Artemis Bow,RisingSun,,5500.0,2231696
Istory Falls Chest Pinwheel,4900 gil,,4900.0,2231696
Istory Falls Chest Aegis Shield,Black Ability Progressive,,0.0,2231696
Istory Falls Chest Giant's Axe,Dragoon Lance,,15000.0,2231696
Phoenix Tower Pot 5000,Cabin,MIB,300.0,2231696
Phoenix Tower Pot Phoenix Down,Leather Armor,,40.0,2231696
Phoenix Tower Pot 10000,Cursed Shield,,5000.0,2231696
Phoenix Tower Pot 15000,Dagger,MIB,150.0,2231696
Phoenix Tower Pot 20000,Bandana,MIB,1750.0,2231696
Phoenix Tower Pot Avis Killer,Revivify,MIB,75.0,2231696
Phoenix Tower Pot 25000,Broadsword,,140.0,2231696
Mirage Village Barrel Thief Knife,9000 gil,,9000.0,2231696
Rift (Ruins) Chest Ether,Staff,,100.0,2231696
Rift (Ruins) Chest Cabin,Ogre Killer,,1600.0,2231696
Rift (Ruins) Chest Elixir,100 gil,,100.0,2231696
Rift (Ruins) Chest DarkMatter,Katana,,2900.0,2231696
Rift (Ruins) Chest Drain Sword,Flametongue,,5000.0,2231696
Rift (Forest) Chest DragonFang,CornaJar,,5000.0,2231696
Rift (Forest) Chest Ribbon,Venom Axe,,4800.0,2231696
Rift (Forest) Chest Enhancer,9900 gil,,9900.0,2231696
Rift (Forest) Chest Lillith Rod,Summon Ability Progressive,,0.0,2231696
Rift (Cave) Chest Angel Ring,Golden Helm,,1750.0,2231696
Rift (Cave) Chest Coral Ring,Leather Shoes,,35.0,2231696
Rift (Castle) Chest Thor Hammer,CopperPlt,,175.0,2231696
Rift (Castle) Chest Running Shoes,Plumed Hat,,175.0,2231696
Rift (Castle) Chest Red Shoes,Cover,,0.0,2231696
Rift (Castle) Chest Rainbow Dress,Black Ability Progressive,,0.0,2231696
Rift (Castle) Chest ManEater,5000 gil,,5000.0,2231696
The Void Chest Pinwheel,Maiden's Kiss,,30.0,2231696
The Void Chest Elixir,Judgement Staff,,15000.0,2231696
The Void Chest Ragnarok,Brave Blade,MIB,15000.0,2231696
Byblos New,Artemis Bow,,15000.0,2231696
WingRaptor New,Genji Helm,,12500.0,2231696
Magisa & Forza New,Earth Hammer,,6400.0,2231696
Galura New,DarkSuit,,4500.0,2231696
LiquiFlame New,Genji Armor,,15000.0,2231696
Sergeant & DeathClaw New,Angel Ring,,25000.0,2231696
Sol Cannon New,DoomCut,,2950.0,2231696
ArchaeAvis New,Running Shoes,,25000.0,2231696
Gilgamesh 2 New,Angel Ring,,25000.0,2231696
Gilgamesh 3 & Enkidou New,Judgement Staff,,15000.0,2231696
Carbunkle New,Genji Armor,,15000.0,2231696
Gilgamesh 4 New,Magic Lamp,,5000.0,2231696
Omniscient New,Yoichi Bow,,10000.0,2231696
Leviathan New,Assassin,,10000.0,2231696
Stalker New,DiamndPlt,,3000.0,2231696
GoGo New,DiamndPlt,,3000.0,2231696
Ifrit New,25000 gil,,25000.0,2231696
Shiva New,Mirage Vest,,5000.0,2231696
