shop_name,shop_type,item,seed
Common World 2 Magic 3,01,Thunder Scroll,9247417
Common World 2 Magic 3,01,Killer Bow,9247417
Common World 2 Magic 3,01,Giant's Axe,9247417
Common World 2 Magic 3,01,Maiden's Kiss,9247417
Common World 2 Magic 3,01,LuckMallet,9247417
Common World 2 Magic 3,01,LuckMallet,9247417
Common World 2 Magic 3,01,Cabin,9247417
Common World 2 Magic 3,01,None,9247417
Surgate Weapon,00,Emission,9247417
Surgate Weapon,00,Syldra,9247417
Surgate Weapon,00,DrkShock,9247417
Surgate Weapon,00,None,9247417
Surgate Weapon,00,None,9247417
Surgate Weapon,00,None,9247417
Surgate Weapon,00,None,9247417
Surgate Weapon,00,None,9247417
Surgate Armor,00,Titan,9247417
Surgate Armor,00,Love,9247417
Surgate Armor,00,Reset,9247417
Surgate Armor,00,Fire,9247417
Surgate Armor,00,Bolt3,9247417
Surgate Armor,00,None,9247417
Surgate Armor,00,None,9247417
Surgate Armor,00,None,9247417
Mua Weapon,07,Equip Ribbon,9247417
Mua Weapon,07,Dimen Lv.3,9247417
Mua Weapon,07,None,9247417
Mua Weapon,07,None,9247417
Mua Weapon,07,None,9247417
Mua Weapon,07,None,9247417
Mua Weapon,07,None,9247417
Mua Weapon,07,None,9247417
Mua Armor,01,DblLance,9247417
Mua Armor,01,Whip,9247417
Mua Armor,01,Giyaman,9247417
Mua Armor,01,Elixir,9247417
Mua Armor,01,Soft,9247417
Mua Armor,01,Ice Shield,9247417
Mua Armor,01,Full Moon,9247417
Mua Armor,01,Javelin,9247417
Mua Magic 1,01,Orialcon,9247417
Mua Magic 1,01,Wizard Rod,9247417
Mua Magic 1,01,Guardian,9247417
Mua Magic 1,01,Silver Bow,9247417
Mua Magic 1,01,DiamndPlt,9247417
Mua Magic 1,01,Thunder Bow,9247417
Mua Magic 1,01,Antidote,9247417
Mua Magic 1,01,None,9247417
Mua Magic 2,01,Soot,9247417
Mua Magic 2,01,Mythril Armor,9247417
Mua Magic 2,01,DarkHood,9247417
Mua Magic 2,01,Giant's Gloves,9247417
Mua Magic 2,01,Fire Bow,9247417
Mua Magic 2,01,Mythril Shield,9247417
Mua Magic 2,01,Potion,9247417
Mua Magic 2,01,Soft,9247417
Mua Magic 3,00,Comet,9247417
Mua Magic 3,00,Fire2,9247417
Mua Magic 3,00,Slow,9247417
Mua Magic 3,00,Bolt,9247417
Mua Magic 3,00,Flash,9247417
Mua Magic 3,00,None,9247417
Mua Magic 3,00,None,9247417
Mua Magic 3,00,None,9247417
Lix Inn,01,Thunder Bow,9247417
Lix Inn,01,Battle Axe,9247417
Lix Inn,01,Bizen,9247417
Lix Inn,01,Gungnir,9247417
Lix Inn,01,Lamia's Harp,9247417
Lix Inn,01,DarkMatter,9247417
Lix Inn,01,Mythril Sword,9247417
Lix Inn,01,Gold Hairpin,9247417
Dwarf Magic,07,Kick,9247417
Dwarf Magic,07,Black Lv.5,9247417
Dwarf Magic,07,White Lv.1,9247417
Dwarf Magic,07,Combine,9247417
Dwarf Magic,07,None,9247417
Dwarf Magic,07,None,9247417
Dwarf Magic,07,None,9247417
Dwarf Magic,07,None,9247417
Dwarf Weapon,07,TimeMage,9247417
Dwarf Weapon,07,Samurai,9247417
Dwarf Weapon,07,White Lv.6,9247417
Dwarf Weapon,07,None,9247417
Dwarf Weapon,07,None,9247417
Dwarf Weapon,07,None,9247417
Dwarf Weapon,07,None,9247417
Dwarf Weapon,07,None,9247417
Dwarf Armor,07,Dragoon,9247417
Dwarf Armor,07,Escape,9247417
Dwarf Armor,07,2-Handed,9247417
Dwarf Armor,07,Equip Shield,9247417
Dwarf Armor,07,None,9247417
Dwarf Armor,07,None,9247417
Dwarf Armor,07,None,9247417
Dwarf Armor,07,None,9247417
Mirage Weapon,07,Dimen Lv.2,9247417
Mirage Weapon,07,Animals,9247417
Mirage Weapon,07,Berserk,9247417
Mirage Weapon,07,Conjure,9247417
Mirage Weapon,07,None,9247417
Mirage Weapon,07,None,9247417
Mirage Weapon,07,None,9247417
Mirage Weapon,07,None,9247417
Mirage Guild,07,Dance,9247417
Mirage Guild,07,Jump,9247417
Mirage Guild,07,SwdSlap,9247417
Mirage Guild,07,Steal,9247417
Mirage Guild,07,None,9247417
Mirage Guild,07,None,9247417
Mirage Guild,07,None,9247417
Mirage Guild,07,None,9247417
Mirage Armor,00,Mute,9247417
Mirage Armor,00,Time Slip,9247417
Mirage Armor,00,Quick,9247417
Mirage Armor,00,Crbnkl,9247417
Mirage Armor,00,Aero 3,9247417
Mirage Armor,00,None,9247417
Mirage Armor,00,None,9247417
Mirage Armor,00,None,9247417
Mirage Relic,01,DiamndPlt,9247417
Mirage Relic,01,Mythril Glove,9247417
Mirage Relic,01,BeastKiller,9247417
Mirage Relic,01,Golden Shield,9247417
Mirage Relic,01,Silk robe,9247417
Mirage Relic,01,Earth Hammer,9247417
Mirage Relic,01,HiPotion,9247417
Mirage Relic,01,Revivify,9247417
Mirage Magic 1,00,Xzone,9247417
Mirage Magic 1,00,Remora,9247417
Mirage Magic 1,00,Fusion,9247417
Mirage Magic 1,00,MoonFlut,9247417
Mirage Magic 1,00,Armor,9247417
Mirage Magic 1,00,None,9247417
Mirage Magic 1,00,None,9247417
Mirage Magic 1,00,None,9247417
Mirage Magic 2,01,Revivify,9247417
Mirage Magic 2,01,Running Shoes,9247417
Mirage Magic 2,01,Ogre Killer,9247417
Mirage Magic 2,01,Air Blade,9247417
Mirage Magic 2,01,Excalibur,9247417
Mirage Magic 2,01,Maiden's Kiss,9247417
Mirage Magic 2,01,None,9247417
Mirage Magic 2,01,None,9247417
Mirage Inn 1,07,Red Lv.3,9247417
Mirage Inn 1,07,Mimic,9247417
Mirage Inn 1,07,Terrain,9247417
Mirage Inn 1,07,HP +20%,9247417
Mirage Inn 1,07,None,9247417
Mirage Inn 1,07,None,9247417
Mirage Inn 1,07,None,9247417
Mirage Inn 1,07,None,9247417
Mirage Inn 2,01,Mythril Spear,9247417
Mirage Inn 2,01,Bronze Helm,9247417
Mirage Inn 2,01,Tent,9247417
Mirage Inn 2,01,Gauntlets,9247417
Mirage Inn 2,01,Flame Whip,9247417
Mirage Inn 2,01,Strength,9247417
Mirage Inn 2,01,Gold Hairpin,9247417
Mirage Inn 2,01,Venom Axe,9247417
