check,reward,mib,reward_value,seed
"5 potions in Wind Shrine, bottom left guy Potion",Iron Shield,,195.0,5075197
"8 potions, Pirate after Torna Canal Key acquired Potion",OmegaMedl,,0.0,5075197
Chancellor at Tycoon Healing Staff,Gaia Gear,,1000.0,5075197
Magisa & Forza Mythril Helm,????->Fusion->Exploder->DrkShock,,0.0,5075197
CornaJar at Kelb CornaJar,Tent,,125.0,5075197
Ribbon from girl in Rugor Ribbon,Speed->Requiem Song,,0.0,5075197
Mirage Vest from Chocobo Tour/Mirage Village Mirage Vest,Bolt Black Magic Progressive,,0.0,5075197
12 Kuzar Events Assassin,Power->Vitality Song,,0.0,5075197
12 Kuzar Events Apollo's Harp,Charm->Hero@Song,,0.0,5075197
12 Kuzar Events Excalibur,Giyaman,,250.0,5075197
12 Kuzar Events Flame Whip,Kunai,,300.0,5075197
12 Kuzar Events Earth Bell,Elven Bow,,3750.0,5075197
12 Kuzar Events Holy Lance,Kodachi,,2550.0,5075197
12 Kuzar Events Masamune,Sleep->Bio->Flare Sword,,0.0,5075197
12 Kuzar Events Wizard Rod,Eyedrop,,10.0,5075197
12 Kuzar Events Rune Axe,Venom->Drain->Break,,0.0,5075197
12 Kuzar Events Sage's Staff,Leather Shoes,,35.0,5075197
12 Kuzar Events Sasuke,Flame Shield,,20000.0,5075197
12 Kuzar Events Yoichi Bow,Haste->Exit->Hast2->Quick,,0.0,5075197
Shiva Shiva,Rod,,100.0,5075197
Ifrit Ifrit,SwdSlap,,0.0,5075197
Water Crystal Samurai,Cabin,,300.0,5075197
Water Crystal Berserker,Mimic,,0.0,5075197
Water Crystal MysticKnight,Monk Job Crystal,,0.0,5075197
Water Crystal TimeMage,Summon Ability Progressive,,0.0,5075197
Water Crystal Summoner,Yoichi Bow,,10000.0,5075197
Brave Blade Brave Blade,Ribbon,,17500.0,5075197
Chicken Knife Chicken Knife,Orialcon,,1700.0,5075197
Tycoon Castle Cabin Cabin,Hero Drink,,55.0,5075197
Walse Tower Chest GoGo,Void->Demi->Qrter->Old,,0.0,5075197
Pyramid Top Pyramid Tablet,Leather Shield,,45.0,5075197
Toad Event Toad,Silver Plate,,300.0,5075197
Aegis Shield Chest Aegis Shield,Coral Ring,,25000.0,5075197
Lone Wolf Barrel Cabin,Remora->Shoat->Levia,,0.0,5075197
Lone Wolf Chest Thunder Whip,GuardOff->Hammer->MghtyGrd,,0.0,5075197
Moat Item Epee,Animals->Aim->X-Fight,,0.0,5075197
Shop Backdoor Lamia Harp,DragonFang,,2500.0,5075197
Top of the Falls Magic Lamp,Diamond Armlet,,2000.0,5075197
Wind Shrine Chest Broadsword,Pray,,0.0,5075197
Beginner's House Chest Ether,GbnPnch->Emision->Missle->Blwfsh,,0.0,5075197
Beginner's House Chest 100,Ogre Killer,,1600.0,5075197
Beginner's House Chest Potion,Power Wrist,,1250.0,5075197
Beginner's House Chest Phoenix Down,Staff,MIB,100.0,5075197
Beginner's House Chest Tent,Conjure,,0.0,5075197
Beginner's House Chest Leather Shoes,Artemis Bow,,15000.0,5075197
Pirate's Cave Chest Leather Cap,Coral Ring,,25000.0,5075197
Pirate's Cave Chest Tent,5000 gil,,5000.0,5075197
Pirate's Cave Chest Ether,Remora->Shoat->Levia,,0.0,5075197
Pirate's Cave Chest 300,Defender Sword,,5500.0,5075197
Wind Shrine Chest Tent,10000 gil,,10000.0,5075197
Wind Shrine Chest Leather Cap,Diamond Helm,,3500.0,5075197
Wind Shrine Chest Staff,8000 gil,,8000.0,5075197
Tule Barrel 150,OmegaMedl,,0.0,5075197
Tule Box Leather Shoes,Thor Hammer,,15000.0,5075197
Tule Barrel Potion,WhiteMage Job Crystal,,0.0,5075197
Tule Box Tent,10000 gil,,10000.0,5075197
Tule Bush Phoenix Down,Equip Spears,,0.0,5075197
Ship Graveyard Chest Flail,Hero Drink,,55.0,5075197
Ship Graveyard Chest Phoenix Down,9000 gil,,9000.0,5075197
Ship Graveyard Chest Tent,25000 gil,,25000.0,5075197
Ship Graveyard Box 990,Void->Demi->Qrter->Old,,0.0,5075197
Ship Graveyard Chest Potion,Red1->Red2->Red3->X-Magic,,0.0,5075197
Ship Graveyard Chest Antidote,Sleep->Bio->Flare Sword,,0.0,5075197
Carwen Barrel Antidote,Antidote,,15.0,5075197
Carwen Box Ice Rod,Rune Axe,,10000.0,5075197
Carwen Pot 1000,2500 gil,,2500.0,5075197
North Mountain Chest Soft,490 gil,,490.0,5075197
North Mountain Chest Phoenix Down,Giant's Gloves,,2500.0,5075197
Walse Town Pot Glasses,Bandana,,1750.0,5075197
Tycoon Castle Pot Hi-Potion,Power Drink,,55.0,5075197
Tycoon Castle Pot Ether,Analyze,,0.0,5075197
Tycoon Castle Barrel Elixir,Power Wrist,,1250.0,5075197
Tycoon Castle Barrel Phoenix Down,Leather Shield,,45.0,5075197
Tycoon Castle Barrel Cabin,Combine,,0.0,5075197
Tycoon Castle Pot Elixir,Sasuke,,10000.0,5075197
Tycoon Castle Pot Phoenix Down,Vampire->MindBlst->WhiteWind,,0.0,5075197
Tycoon Castle Pot Maiden's Kiss,Flametongue,,5000.0,5075197
Tycoon Castle Chest Shuriken,Animals->Aim->X-Fight,,0.0,5075197
Tycoon Castle Chest Giyaman,12000 gil,,12000.0,5075197
Tycoon Castle Chest Katana,AntiMagic Bow,,5000.0,5075197
Walse Castle Chest Elf Cape,Whip,,550.0,5075197
Walse Castle Pot 1000,Coronet,,6000.0,5075197
Walse Castle Pot Drag,IceBrand,,5500.0,5075197
Walse Castle Box 490,Aero Blue Magic Progressive,,0.0,5075197
Walse Castle Barrel Tent,Mute->Size->Bersk,,0.0,5075197
Walse Castle Barrel Phoenix Down,BuildUp,,0.0,5075197
Walse Tower Chest Silk robe,Excailbur,,5000.0,5075197
Walse Tower Chest Maiden's Kiss,Staff of Light,,1350.0,5075197
Walse Tower Chest Silver Armlet,100 gil,,100.0,5075197
Walse Tower Chest Ether,RuneEdge,,9500.0,5075197
Tycoon Meteor Chest Phoenix Down,CopperPlt,,175.0,5075197
Karnak Castle Chest Gungnir,Protect Drink,MIB,55.0,5075197
Karnak Castle Chest Thunder Scroll,Air Blade,MIB,50.0,5075197
Karnak Castle Chest 2000,Wizard Rod,MIB,10000.0,5075197
Karnak Castle Chest Elixir,Partisan,MIB,5100.0,5075197
Karnak Castle Chest Ribbon,Black Robe,,4000.0,5075197
Karnak Castle Chest Shuriken,Cursed Shield,MIB,5000.0,5075197
Karnak Castle Chest Elf Cape,CornaJar,,5000.0,5075197
Karnak Castle Chest Guardian,Epee Sword,MIB,4200.0,5075197
Karnak Town Barrel Fire Rod,12000 gil,,12000.0,5075197
Steamship Chest Cabin,Summon Ability Progressive,,0.0,5075197
Steamship Chest Phoenix Down,Silver Harp,,400.0,5075197
Steamship Chest Elixir,25000 gil,,25000.0,5075197
Steamship Chest GrnBeret,Strength,,2250.0,5075197
Steamship Chest Thief's Glove,Fire Black Magic Progressive,,0.0,5075197
Ancient Library Chest Ether,12000 gil,,12000.0,5075197
Ancient Library Chest Phoenix Down,Gale Bow,,4250.0,5075197
Ancient Library Chest Stealth Suit,Brave Blade,,15000.0,5075197
Jacole Cave Chest Shuriken,9000 gil,,9000.0,5075197
Jacole Cave Chest Tent,10000 gil,,10000.0,5075197
Ruined City Chest Shuriken,Dimen Ability Progressive,,0.0,5075197
Ruined City Chest Size,15000 gil,,15000.0,5075197
Flying Lonka Ruins Chest Golden Armor,Genji Armor,,15000.0,5075197
Flying Lonka Ruins Chest Elixir,Silver Bow,,750.0,5075197
Flying Lonka Ruins Chest Phoenix Down,2000 gil,,2000.0,5075197
Flying Lonka Ruins Chest Golden Shield,Shuriken,,1250.0,5075197
Steamship Chest Mythril Glove,1000 gil,,1000.0,5075197
Steamship Chest Full Moon,Rod,,100.0,5075197
Flying Lonka Ruins Chest Hi-Potion,Mythril Hammer,,525.0,5075197
Flying Lonka Ruins Chest 5000,10000 gil,,10000.0,5075197
Flying Lonka Ruins Chest Shuriken,Venom->Drain->Break Sword,,0.0,5075197
Flying Lonka Ruins Chest Ancient Sword,Coral Ring,,25000.0,5075197
Flying Lonka Ruins Chest Full Moon,Equip Rods,,0.0,5075197
Flying Lonka Ruins Chest Power Wrist,Chocob->Titan->Golem->Odin,,0.0,5075197
Flying Lonka Ruins Chest Ether,Leather Shield,,45.0,5075197
Flying Lonka Ruins Chest Cabin,Fire Rod,,375.0,5075197
Exdeath's Castle Chest Ether,Shiva->Ramuh->Ifrit->Bahmut,,0.0,5075197
Exdeath's Castle Chest Diamond Shield,Berserker Job Crystal,,0.0,5075197
Exdeath's Castle Chest Ice Shield,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,5075197
Exdeath's Castle Chest Elixir,White Robe,,4000.0,5075197
Exdeath's Castle Chest Gale Bow,Summon Ability Progressive,,0.0,5075197
Exdeath's Castle Chest IceBrand,1000 gil,,1000.0,5075197
Exdeath's Castle Chest Kotetsu,Rune Axe,,10000.0,5075197
Exdeath's Castle Chest 9900,Equip Katana,,0.0,5075197
Exdeath's Castle Chest 8000,Dragoon Lance,,15000.0,5075197
Exdeath's Castle Chest DblLance,Flame Scroll,,100.0,5075197
Exdeath's Castle Chest Partisan,9500 gil,,9500.0,5075197
Exdeath's Castle Chest Pinwheel,????->Fusion->Exploder->DrkShock,,0.0,5075197
Moogle Cave Chest 4400,12000 gil,,12000.0,5075197
Moogle Cave Chest Phoenix Down,Silver Plate,,300.0,5075197
Moogle Village Chest Cabin,15000 gil,,15000.0,5075197
Moogle Village Chest Dancing Dagger,Ragnarok,,15000.0,5075197
Moogle Village Chest 1,Bolt Sword Magic Progressive,,0.0,5075197
Moogle Village Chest 10000,Venom->Drain->Break Sword,,0.0,5075197
Moogle Village Chest Phoenix Down,Bizen,,4400.0,5075197
Moogle Village Chest Ether,Mythril Sword,,440.0,5075197
Moogle Village Chest Elf Cape,Tiger Mask,,2500.0,5075197
Bal Castle Chest Angel Gwn,300 gil,,300.0,5075197
Bal Castle Chest Hero Drink,150 gil,,150.0,5075197
Bal Castle Chest Exit,Silver Harp,,400.0,5075197
Hiryuu Valley Skull Bone Mail,Chocob->Titan->Golem->Odin,,0.0,5075197
Hiryuu Valley Chest 5000,Angel Gwn,,1500.0,5075197
Hiryuu Valley Chest Cabin,Soot,,50.0,5075197
Hiryuu Valley Chest 7000,2000 gil,,2000.0,5075197
Hiryuu Valley Chest Coronet,Assassin,,10000.0,5075197
Hiryuu Valley Chest Air Blade,Katana,,2900.0,5075197
Hiryuu Valley Chest Phoenix Down,Mute->Psych->Holy Sword,,0.0,5075197
Surgate Castle Chest 5000,Dimen Ability Progressive,,0.0,5075197
Surgate Castle Chest Float,1000 gil,,1000.0,5075197
Barrier Tower Chest Drain Sword,Phoenix Down,,500.0,5075197
Barrier Tower Chest 9000,Coral Ring,MIB,25000.0,5075197
Barrier Tower Chest 18000,Ramuh,MIB,0.0,5075197
Barrier Tower Chest Gold Hairpin,Morning Star,,3900.0,5075197
Mua Town Barrel Guardian,Guardian,,1300.0,5075197
Mua Forest Chest 2500,Regen->Float->Reset->Xzone,,0.0,5075197
Mua Forest Chest Ether,Apollo's Harp,,10000.0,5075197
Mua Forest Chest 4900,9900 gil,,9900.0,5075197
Mua Forest Chest Phoenix Down,War Hammer,,3200.0,5075197
Mua Forest Chest 9500,Drain Sword,,8000.0,5075197
Mua Forest Chest Soot,Lillith Rod,,1500.0,5075197
Mua Forest Chest Flametongue,Flametongue,,5000.0,5075197
Mua Forest Chest Cabin,Shiva->Ramuh->Ifrit->Bahmut,,0.0,5075197
Mua Forest Chest Giant Drink,Smoke,,0.0,5075197
Mua Forest Chest Elixir,Elixir,,25000.0,5075197
Mua Forest Chest Morning Star,100 gil,,100.0,5075197
Solitary Island Chest Ether,Forged,MIB,7400.0,5075197
Solitary Island Chest DragonFang,MysticKnight Job Crystal,,0.0,5075197
Pyramid Chest Elixir,DarkSuit,MIB,4500.0,5075197
Pyramid Chest Black Robe,Battle Axe,,325.0,5075197
Pyramid Chest Thornlet,Venom Rod,,750.0,5075197
Pyramid Chest DarkMatter,DblLance,,5400.0,5075197
Pyramid Chest Crystal Armor,Lamia's Harp,,1600.0,5075197
Pyramid Chest Cursed Ring,Genji Gloves,MIB,7500.0,5075197
Pyramid Chest Ice Shield,Black Robe,,4000.0,5075197
Pyramid Chest Flame Shield,Coral Ring,,25000.0,5075197
Pyramid Chest White Robe,Epee Sword,MIB,4200.0,5075197
Pyramid Chest DarkSuit,Soot,,50.0,5075197
Pyramid Chest 9000,Guardian,,1300.0,5075197
Pyramid Chest 8000,Defender Sword,,5500.0,5075197
Pyramid Chest Earth Hammer,Battle Axe,MIB,325.0,5075197
Pyramid Chest 10000,Venom Rod,MIB,750.0,5075197
Pyramid Chest Cabin,Whip,MIB,550.0,5075197
Pyramid Chest 12000,Tinkerbell,MIB,750.0,5075197
Pyramid Chest Guard Ring,Flametongue,,5000.0,5075197
Pyramid Chest Ribbon,Mythril Glove,MIB,300.0,5075197
Pyramid Chest Gold Hairpin,Silver Harp,MIB,400.0,5075197
Solitary Island Chest 12000,Forged,,7400.0,5075197
Solitary Island Chest Hi-Potion,MgcSword Ability Progressive,,0.0,5075197
Solitary Island Chest Protect Drink,Flash->Time Slip->DethClaw,,0.0,5075197
Solitary Island Chest BeastKiller,Giant Drink,,55.0,5075197
Solitary Island Chest RisingSun,Wonder Wand,MIB,5000.0,5075197
Solitary Island Chest Guard Ring,Mage Masher,,450.0,5075197
Solitary Island Chest Crystal Helm,FrogSong->TinySong->MoonFlut,,0.0,5075197
Solitary Island Chest 9000,Mythril Staff,,250.0,5075197
Solitary Island Chest Elixir,Knife,,75.0,5075197
Solitary Island Chest DarkMatter,Enhancer,,10000.0,5075197
Solitary Island Chest Circlet,FrogSong->TinySong->MoonFlut,,0.0,5075197
Fork Tower L. Chest Ether,RuneEdge,,9500.0,5075197
Fork Tower L. Chest Wonder Wand,Chain Whip,,1650.0,5075197
Fork Tower R. Chest Hi-Potion,Slow->Stop->Slow2,,0.0,5075197
Fork Tower R. Chest Defender Sword,5000 gil,,5000.0,5075197
Great Trench Chest Water Scroll,Life->Life2,,0.0,5075197
Great Trench Chest Flame Ring,4400 gil,,4400.0,5075197
Great Trench Chest DragonFang,Coral Ring,,25000.0,5075197
Great Trench Chest Ether,DarkHood,,3250.0,5075197
Great Trench Chest Phoenix Down,9000 gil,,9000.0,5075197
Great Trench Chest Kaiser Knuckles,Ice Rod,,375.0,5075197
Istory Falls Chest Ether,5000 gil,,5000.0,5075197
Istory Falls Chest TurtleShell,Golden Shield,,1500.0,5075197
Istory Falls Chest Air Lance,Air Lance,,3400.0,5075197
Istory Falls Chest Giant Drink,HP +X%,,0.0,5075197
Istory Falls Chest RuneEdge,Thunder Bow,,1250.0,5075197
Istory Falls Chest Guard Ring,Potion,,20.0,5075197
Istory Falls Chest Wall Ring,Dragon's Whisker,,2200.0,5075197
Istory Falls Chest Phoenix Down,DrgnCrest,,0.0,5075197
Istory Falls Chest Enhancer,MgcSword Ability Progressive,,0.0,5075197
Istory Falls Chest 12000,Slow->Stop->Slow2,,0.0,5075197
Istory Falls Chest Artemis Bow,Equip Bows,,0.0,5075197
Istory Falls Chest Pinwheel,White Ability Progressive,,0.0,5075197
Istory Falls Chest Aegis Shield,8000 gil,,8000.0,5075197
Istory Falls Chest Giant's Axe,Fire Sword Magic Progressive,,0.0,5075197
Phoenix Tower Pot 5000,Thunder Bow,MIB,1250.0,5075197
Phoenix Tower Pot Phoenix Down,Potion,,20.0,5075197
Phoenix Tower Pot 10000,2-Handed,,0.0,5075197
Phoenix Tower Pot 15000,Epee Sword,,4200.0,5075197
Phoenix Tower Pot 20000,Potion,MIB,20.0,5075197
Phoenix Tower Pot Avis Killer,Protect Drink,,55.0,5075197
Phoenix Tower Pot 25000,Javelin,MIB,50.0,5075197
Mirage Village Barrel Thief Knife,20000 gil,,20000.0,5075197
Rift (Ruins) Chest Ether,Bolt Sword Magic Progressive,,0.0,5075197
Rift (Ruins) Chest Cabin,2000 gil,,2000.0,5075197
Rift (Ruins) Chest Elixir,Terrain,,0.0,5075197
Rift (Ruins) Chest DarkMatter,Agility,,,5075197
Rift (Ruins) Chest Drain Sword,100 gil,,100.0,5075197
Rift (Forest) Chest DragonFang,Black Ability Progressive,,0.0,5075197
Rift (Forest) Chest Ribbon,Samurai Job Crystal,,0.0,5075197
Rift (Forest) Chest Enhancer,4900 gil,,4900.0,5075197
Rift (Forest) Chest Lillith Rod,CopperPlt,,175.0,5075197
Rift (Cave) Chest Angel Ring,Shiva->Ramuh->Ifrit->Bahmut,,0.0,5075197
Rift (Cave) Chest Coral Ring,Giyaman,,250.0,5075197
Rift (Castle) Chest Thor Hammer,Training Suit,,225.0,5075197
Rift (Castle) Chest Running Shoes,Medicine,,0.0,5075197
Rift (Castle) Chest Red Shoes,990 gil,,990.0,5075197
Rift (Castle) Chest Rainbow Dress,Dimen Ability Progressive,,0.0,5075197
Rift (Castle) Chest ManEater,Condemn->Roulette->AquaRake,,0.0,5075197
The Void Chest Pinwheel,18000 gil,,18000.0,5075197
The Void Chest Elixir,GbnPnch->Emision->Missle->Blwfsh,,0.0,5075197
The Void Chest Ragnarok,Spear,MIB,50.0,5075197
Byblos New,Tinkerbell,,750.0,5075197
Karlabos New,DblLance,,5400.0,5075197
Siren New,Excailbur,,5000.0,5075197
Magisa & Forza New,Coral Ring,,25000.0,5075197
Chim.Brain New,Angel Ring,,25000.0,5075197
Puroboros New,Running Shoes,,25000.0,5075197
Gilgamesh 2 New,Mirage Vest,,5000.0,5075197
Tyrasaurus New,Running Shoes,,25000.0,5075197
Abductor New,AntiMagic Bow,,5000.0,5075197
Atmos New,Magic Lamp,,5000.0,5075197
Gilgamesh 4 New,Sasuke,,10000.0,5075197
Odin New,Yoichi Bow,,10000.0,5075197
Minotauros New,Yoichi Bow,,10000.0,5075197
Leviathan New,Mirage Vest,,5000.0,5075197
GoGo New,Thor Hammer,,15000.0,5075197
Ifrit New,DblLance,,5400.0,5075197
Shiva New,Defender Sword,,5500.0,5075197
Crayclaw New,Tempest,,15000.0,5075197
