check,value
Exdeath's Castle Chest Gale Bow,2.5555555555555554
Exdeath's Castle Chest Ice Shield,3.0833333333333335
Exdeath's Castle Chest IceBrand,2.3846153846153846
Exdeath's Castle Chest Kotetsu,2.4
Exdeath's Castle Chest Partisan,2.3846153846153846
Exdeath's Castle Chest Pinwheel,2.6666666666666665
Fire Crystal Geomancer,2.6153846153846154
Fire Crystal Mediator,2.0833333333333335
Fire Crystal Ninja,2.8181818181818183
Flying Lonka Ruins Chest 5000,2.3333333333333335
Flying Lonka Ruins Chest Ancient Sword,3.1538461538461537
Flying Lonka Ruins Chest Cabin,2.9
Flying Lonka Ruins Chest Elixir,2.375
Flying Lonka Ruins Chest Ether,2.888888888888889
Flying Lonka Ruins Chest Full Moon,2.4
Flying Lonka Ruins Chest Golden Armor,2.2
Flying Lonka Ruins Chest Golden Shield,2.6
Flying Lonka Ruins Chest Hi-Potion,1.5714285714285714
Flying Lonka Ruins Chest Phoenix Down,2.5
Flying Lonka Ruins Chest Power Wrist,2.625
Flying Lonka Ruins Chest Shuriken,2.3333333333333335
Fork Tower L. Chest Ether,2.727272727272727
Fork Tower L. Chest Wonder Wand,2.0
Fork Tower R. Chest Defender Sword,2.125
Fork Tower R. Chest Hi-Potion,2.769230769230769
"Fork Tower, two Magics Flare",2.5294117647058822
"Fork Tower, two Magics Holy",2.1666666666666665
Galura New,4.0
Gilgamesh 1 New,4.0
Gilgamesh 2 New,4.0
Gilgamesh 3 & Enkidou New,4.0
Gilgamesh 4 New,4.0
GoGo New,4.0
Great Trench Chest DragonFang,3.125
Great Trench Chest Ether,2.5
Great Trench Chest Flame Ring,2.2
Great Trench Chest Kaiser Knuckles,2.5
Great Trench Chest Phoenix Down,2.2222222222222223
Great Trench Chest Water Scroll,3.3333333333333335
Guardians New,4.0
Hero Song from Crescent Town Hero,2.1666666666666665
Hiryuu Valley Chest 5000,2.0
Hiryuu Valley Chest 7000,2.7777777777777777
Hiryuu Valley Chest Air Blade,2.5
Hiryuu Valley Chest Cabin,3.0
Hiryuu Valley Chest Coronet,2.2
Hiryuu Valley Chest Phoenix Down,2.4285714285714284
Hiryuu Valley Skull Bone Mail,2.142857142857143
HiryuuPlant New,4.0
Ifrit Ifrit,2.3
Ifrit New,4.0
Istory Falls Chest 12000,2.4545454545454546
Istory Falls Chest Aegis Shield,2.5
Istory Falls Chest Air Lance,3.0
Istory Falls Chest Artemis Bow,2.727272727272727
Istory Falls Chest Enhancer,2.642857142857143
Istory Falls Chest Ether,2.3
Istory Falls Chest Giant Drink,2.5
Istory Falls Chest Giant's Axe,2.3636363636363638
Istory Falls Chest Guard Ring,2.875
Istory Falls Chest Phoenix Down,2.0833333333333335
Istory Falls Chest Pinwheel,2.4444444444444446
Istory Falls Chest RuneEdge,2.5454545454545454
Istory Falls Chest TurtleShell,2.3076923076923075
Istory Falls Chest Wall Ring,2.466666666666667
Jacole Cave Chest Tent,3.0
Karlabos New,4.0
Karnak Castle Chest 2000,2.7
Karnak Castle Chest Elf Cape,2.7
Karnak Castle Chest Elixir,2.75
Karnak Castle Chest Guardian,2.5714285714285716
Karnak Castle Chest Gungnir,2.590909090909091
Karnak Castle Chest Ribbon,2.4
Karnak Castle Chest Shuriken,2.6
Karnak Castle Chest Thunder Scroll,2.761904761904762
Karnak Town Barrel Fire Rod,1.8888888888888888
Leviathan Esper Levia,1.8
Leviathan New,4.0
Life (or Strength) Song from Crescent Town bard Vitality,2.4444444444444446
LiquiFlame New,4.0
Lone Wolf Barrel Cabin,1.875
Lone Wolf Chest Thunder Whip,2.3125
Love Song at Istory Love,2.4545454545454546
Magic Song at Ancient Library Magic,2.357142857142857
Magisa & Forza Mythril Helm,2.0
Magisa & Forza New,4.0
Merugene New,4.0
Meteo Meteo,2.2857142857142856
Minotauros New,4.0
Mirage Vest from Chocobo Tour/Mirage Village Mirage Vest,2.6363636363636362
Mirage Village Barrel Thief Knife,2.6
Moat Item Epee,2.8181818181818183
Moogle Cave Chest 4400,2.5
Moogle Cave Chest Phoenix Down,2.5
Moogle Village Chest 1,2.6666666666666665
Moogle Village Chest 10000,2.5
Moogle Village Chest Cabin,2.0
Moogle Village Chest Dancing Dagger,2.2
Moogle Village Chest Elf Cape,2.5555555555555554
Moogle Village Chest Ether,2.2666666666666666
Moogle Village Chest Phoenix Down,2.4444444444444446
Mua Forest Chest 2500,2.5
Mua Forest Chest 4900,2.3333333333333335
Mua Forest Chest 9500,2.0
Mua Forest Chest Cabin,1.6923076923076923
Mua Forest Chest Elixir,2.230769230769231
Mua Forest Chest Ether,2.0588235294117645
Mua Forest Chest Flametongue,2.2857142857142856
Mua Forest Chest Giant Drink,2.4
Mua Forest Chest Morning Star,2.909090909090909
Mua Forest Chest Phoenix Down,2.6
Mua Forest Chest Soot,2.4166666666666665
Mua Town Barrel Guardian,2.5384615384615383
North Mountain Chest Phoenix Down,1.75
North Mountain Chest Soft,1.6666666666666667
Odin New,4.0
Odin Odin,2.5833333333333335
Omniscient New,4.0
Phoenix Phenix,1.6842105263157894
Phoenix Tower Pot 10000,1.7222222222222223
Phoenix Tower Pot 15000,1.5263157894736843
Phoenix Tower Pot 20000,1.3529411764705883
Phoenix Tower Pot 25000,1.411764705882353
Phoenix Tower Pot 5000,1.85
Phoenix Tower Pot Avis Killer,1.3
Phoenix Tower Pot Phoenix Down,1.65
Pirate's Cave Chest 300,1.7692307692307692
Pirate's Cave Chest Ether,1.2222222222222223
Pirate's Cave Chest Leather Cap,1.9333333333333333
Pirate's Cave Chest Tent,1.5384615384615385
Power Song from Crescent Town Power,2.1333333333333333
Puroboros New,4.0
Pyramid Chest 10000,2.4210526315789473
Pyramid Chest 12000,2.2
Pyramid Chest 8000,2.8666666666666667
Pyramid Chest 9000,2.4285714285714284
Pyramid Chest Black Robe,2.35
Pyramid Chest Cabin,2.357142857142857
Pyramid Chest Crystal Armor,2.75
Pyramid Chest Cursed Ring,2.5
Pyramid Chest DarkMatter,2.6
Pyramid Chest DarkSuit,2.15
Pyramid Chest Earth Hammer,2.3
Pyramid Chest Elixir,2.4
Pyramid Chest Flame Shield,2.5
Pyramid Chest Gold Hairpin,2.7333333333333334
Pyramid Chest Guard Ring,2.5294117647058822
Pyramid Chest Ice Shield,2.8
Pyramid Chest Ribbon,2.6923076923076925
Pyramid Chest Thornlet,2.3529411764705883
Pyramid Chest White Robe,2.2
Pyramid Top Pyramid Tablet,2.8
Requiem Song at Kelb Requiem,2.3846153846153846
Ribbon from girl in Rugor Ribbon,2.4615384615384617
Rift (Castle) Chest ManEater,2.076923076923077
Rift (Castle) Chest Rainbow Dress,2.2222222222222223
Rift (Castle) Chest Red Shoes,2.75
Rift (Castle) Chest Running Shoes,2.3333333333333335
Rift (Castle) Chest Thor Hammer,1.8888888888888888
Rift (Cave) Chest Angel Ring,2.3846153846153846
Rift (Cave) Chest Coral Ring,2.2222222222222223
Rift (Forest) Chest DragonFang,2.8181818181818183
Rift (Forest) Chest Enhancer,2.6666666666666665
Rift (Forest) Chest Lillith Rod,2.6
Rift (Forest) Chest Ribbon,2.3636363636363638
Rift (Ruins) Chest Cabin,2.3636363636363638
Rift (Ruins) Chest DarkMatter,2.25
Rift (Ruins) Chest Drain Sword,2.3333333333333335
Rift (Ruins) Chest Elixir,2.4545454545454546
Rift (Ruins) Chest Ether,2.0
Ruined City Chest Shuriken,3.5
Ruined City Chest Size,2.2222222222222223
Sandworm New,4.0
Sergeant & DeathClaw New,4.0
Ship Graveyard Box 990,2.25
Ship Graveyard Chest Antidote,2.5
Ship Graveyard Chest Flail,2.2
Ship Graveyard Chest Phoenix Down,2.2222222222222223
Ship Graveyard Chest Potion,1.7142857142857142
Ship Graveyard Chest Tent,2.1666666666666665
Shiva New,4.0
Shiva Shiva,2.5555555555555554
Shop Backdoor Lamia Harp,2.25
Siren New,4.0
Sol Cannon New,4.0
Solitary Island Chest 12000,2.933333333333333
Solitary Island Chest 9000,2.588235294117647
Solitary Island Chest BeastKiller,2.3846153846153846
Solitary Island Chest Circlet,2.6363636363636362
Solitary Island Chest Crystal Helm,2.769230769230769
Solitary Island Chest DarkMatter,1.875
Solitary Island Chest DragonFang,2.6153846153846154
Solitary Island Chest Elixir,2.4615384615384617
Solitary Island Chest Ether,2.3076923076923075
Solitary Island Chest Guard Ring,1.95
Solitary Island Chest Hi-Potion,2.5384615384615383
Solitary Island Chest Protect Drink,2.5714285714285716
Solitary Island Chest RisingSun,2.5
Speed Song at Surgate Speed,2.7
Stalker New,4.0
Steamship Chest Cabin,3.090909090909091
Steamship Chest Elixir,2.5
Steamship Chest Full Moon,2.6
Steamship Chest GrnBeret,2.5384615384615383
Steamship Chest Mythril Glove,2.142857142857143
Steamship Chest Phoenix Down,2.25
Steamship Chest Thief's Glove,2.1
Surgate Castle Chest 5000,2.0
Surgate Castle Chest Float,2.2
Syldra Syldra,1.6666666666666667
Temptation Song at Lix Charm,2.4545454545454546
The Void Chest Elixir,3.0
The Void Chest Pinwheel,2.5
The Void Chest Ragnarok,2.6666666666666665
Titan New,4.0
Titan Titan,2.5833333333333335
Toad Event Toad,2.7
Top of the Falls Magic Lamp,2.9166666666666665
"Triton, Neregeid & Phobos New",4.0
Tule Barrel 150,2.3333333333333335
Tule Barrel Potion,2.8333333333333335
Tule Box Leather Shoes,1.9090909090909092
Tule Box Tent,2.1
Tule Bush Phoenix Down,1.9090909090909092
Tycoon Castle Barrel Cabin,1.5
Tycoon Castle Barrel Elixir,2.2857142857142856
Tycoon Castle Barrel Phoenix Down,2.5833333333333335
Tycoon Castle Cabin Cabin,2.5294117647058822
Tycoon Castle Chest Giyaman,2.0588235294117645
Tycoon Castle Chest Katana,2.4444444444444446
Tycoon Castle Chest Shuriken,2.3846153846153846
Tycoon Castle Pot Elixir,2.3
Tycoon Castle Pot Ether,2.3636363636363638
Tycoon Castle Pot Hi-Potion,1.9090909090909092
Tycoon Castle Pot Maiden's Kiss,2.0
Tycoon Castle Pot Phoenix Down,2.25
Tycoon Meteor Chest Phoenix Down,2.5
Tyrasaurus New,4.0
Walse Castle Barrel Phoenix Down,2.2222222222222223
Walse Castle Barrel Tent,2.1538461538461537
Walse Castle Box 490,2.769230769230769
Walse Castle Chest Elf Cape,2.0
Walse Castle Pot 1000,3.090909090909091
Walse Castle Pot Drag,2.25
Walse Tower Chest Ether,2.2857142857142856
Walse Tower Chest GoGo,2.7142857142857144
Walse Tower Chest Maiden's Kiss,2.5
Walse Tower Chest Silk robe,2.466666666666667
Walse Tower Chest Silver Armlet,2.2142857142857144
Walse Town Pot Glasses,2.5555555555555554
Water Crystal Berserker,2.3076923076923075
Water Crystal MysticKnight,2.8
Water Crystal Samurai,2.5384615384615383
Water Crystal Summoner,2.3333333333333335
Water Crystal TimeMage,2.111111111111111
Wind Crystal BlackMage,1.8
Wind Crystal BlueMage,2.4166666666666665
Wind Crystal Knight,2.8333333333333335
Wind Crystal Monk,2.8333333333333335
Wind Crystal Thief,2.090909090909091
Wind Crystal WhiteMage,2.9
Wind Shrine Chest Broadsword,2.4444444444444446
Wind Shrine Chest Leather Cap,2.727272727272727
Wind Shrine Chest Staff,2.5714285714285716
Wind Shrine Chest Tent,2.727272727272727
WingRaptor New,4.0
