check,reward,mib,reward_value,seed
Tycoon Castle Barrel Elixir,Partisan,,5100,9108847
Tycoon Castle Barrel Phoenix Down,Tent,,125,9108847
Tycoon Castle Barrel Cabin,Barrier,,0,9108847
Tycoon Castle Pot Elixir,Regen->Float->Reset->Xzone,,0,9108847
Tycoon Castle Pot Phoenix Down,Phoenix Down,,500,9108847
Tycoon Castle Pot Maiden's Kiss,4400 gil,,4400,9108847
Tycoon Castle Chest Shuriken,DarkSuit,,4500,9108847
Tycoon Castle Chest Giyaman,Power->Vitality Song,,0,9108847
Tycoon Castle Chest Katana,Wind Spear,,2700,9108847
Walse Castle Chest Elf Cape,Elf Cape,,2000,9108847
Walse Castle Pot 1000,MgcSword Ability Progressive,,0,9108847
Walse Castle Pot Drag,Mythril Helm,,275,9108847
Walse Castle Box 490,Ice Sword Magic Progressive,,0,9108847
Walse Castle Barrel Tent,Summon Ability Progressive,,0,9108847
Walse Castle Barrel Phoenix Down,Dancer Job Crystal,,0,9108847
Walse Tower Chest Silk robe,Sage's Staff,,10000,9108847
Walse Tower Chest Maiden's Kiss,Air Blade,,50,9108847
Walse Tower Chest Silver Armlet,Speed Drink,,55,9108847
Walse Tower Chest Ether,12000 gil,,12000,9108847
Tycoon Meteor Chest Phoenix Down,12000 gil,,12000,9108847
Karnak Castle Chest Gungnir,Enhancer,MIB,10000,9108847
Karnak Castle Chest Thunder Scroll,Flametongue,,5000,9108847
Karnak Castle Chest 2000,Glasses,,125,9108847
Karnak Castle Chest Elixir,Shoat,,4500,9108847
Karnak Castle Chest Ribbon,DarkHood,MIB,3250,9108847
Karnak Castle Chest Shuriken,Sage's Staff,MIB,10000,9108847
Karnak Castle Chest Elf Cape,Black Robe,MIB,4000,9108847
Karnak Castle Chest Guardian,Assassin,MIB,10000,9108847
Karnak Town Barrel Fire Rod,Silver Bow,,750,9108847
Steamship Chest Cabin,Phoenix Down,,500,9108847
Steamship Chest Phoenix Down,12000 gil,,12000,9108847
Steamship Chest Elixir,Angel Ring,,25000,9108847
Steamship Chest GrnBeret,Excailbur,,5000,9108847
Steamship Chest Thief's Glove,Remora->Shoat->Levia,,0,9108847
Ancient Library Chest Ether,BlackMage Job Crystal,,0,9108847
Ancient Library Chest Phoenix Down,20000 gil,,20000,9108847
Ancient Library Chest Stealth Suit,Condemn->Roulette->AquaRake,,0,9108847
Jacole Cave Chest Shuriken,100 gil,,100,9108847
Jacole Cave Chest Tent,2000 gil,,2000,9108847
Ruined City Chest Shuriken,Aero Blue Magic Progressive,,0,9108847
Ruined City Chest Size,9900 gil,,9900,9108847
Flying Lonka Ruins Chest Golden Armor,Orialcon,,1700,9108847
Flying Lonka Ruins Chest Elixir,8000 gil,,8000,9108847
Flying Lonka Ruins Chest Phoenix Down,2500 gil,,2500,9108847
Flying Lonka Ruins Chest Golden Shield,Power Staff,,900,9108847
Steamship Chest Mythril Glove,DmgFloor,,0,9108847
Steamship Chest Full Moon,Ice Sword Magic Progressive,,0,9108847
Flying Lonka Ruins Chest Hi-Potion,Venom->Drain->Break,,0,9108847
Flying Lonka Ruins Chest 5000,Antdt->Image->Heal,,0,9108847
Flying Lonka Ruins Chest Shuriken,Mute->Size->Bersk,,0,9108847
Flying Lonka Ruins Chest Ancient Sword,LuckMallet,,25,9108847
Flying Lonka Ruins Chest Full Moon,Silver Bow,,750,9108847
Flying Lonka Ruins Chest Power Wrist,Ice Rod,,375,9108847
Flying Lonka Ruins Chest Ether,DragonFang,,2500,9108847
Flying Lonka Ruins Chest Cabin,Genji Shield,,10000,9108847
Exdeath's Castle Chest Ether,Cursed Shield,,5000,9108847
Exdeath's Castle Chest Diamond Shield,Black Ability Progressive,,0,9108847
Exdeath's Castle Chest Ice Shield,100 gil,,100,9108847
Exdeath's Castle Chest Elixir,Water Scroll,,100,9108847
Exdeath's Castle Chest Gale Bow,Speed->Requiem Song,,0,9108847
Exdeath's Castle Chest IceBrand,150 gil,,150,9108847
Exdeath's Castle Chest Kotetsu,Rod,,100,9108847
Exdeath's Castle Chest 9900,9500 gil,,9500,9108847
Exdeath's Castle Chest 8000,Haste->Exit->Hast2->Quick,,0,9108847
Exdeath's Castle Chest DblLance,Kaiser Knuckles,,7500,9108847
Exdeath's Castle Chest Partisan,Thunder Whip,,1100,9108847
Exdeath's Castle Chest Pinwheel,Guardian,,1300,9108847
Moogle Cave Chest 4400,Chicken Knife,,12500,9108847
Moogle Cave Chest Phoenix Down,Red1->Red2->Red3->X-Magic,,0,9108847
Moogle Village Chest Cabin,HP +X%,,0,9108847
Moogle Village Chest Dancing Dagger,Ninja Job Crystal,,0,9108847
Moogle Village Chest 1,Magic Lamp,,5000,9108847
Moogle Village Chest 10000,9000 gil,,9000,9108847
Moogle Village Chest Phoenix Down,490 gil,,490,9108847
Moogle Village Chest Ether,Shiva->Ramuh->Ifrit->Bahmut,,0,9108847
Moogle Village Chest Elf Cape,Soot,,50,9108847
Bal Castle Chest Angel Gwn,Angel Gwn,,1500,9108847
Bal Castle Chest Hero Drink,Flametongue,,5000,9108847
Bal Castle Chest Exit,Mimic,,0,9108847
Hiryuu Valley Skull Bone Mail,Black Ability Progressive,,0,9108847
Hiryuu Valley Chest 5000,Speed->Requiem Song,,0,9108847
Hiryuu Valley Chest Cabin,10000 gil,,10000,9108847
Hiryuu Valley Chest 7000,MysticKnight Job Crystal,,0,9108847
Hiryuu Valley Chest Coronet,Summoner Job Crystal,,0,9108847
Hiryuu Valley Chest Air Blade,Thor Hammer,,15000,9108847
Hiryuu Valley Chest Phoenix Down,20000 gil,,20000,9108847
Surgate Castle Chest 5000,18000 gil,,18000,9108847
Surgate Castle Chest Float,150 gil,,150,9108847
Barrier Tower Chest Drain Sword,Bronze Armor,,200,9108847
Barrier Tower Chest 9000,Giant Drink,,55,9108847
Barrier Tower Chest 18000,Apollo's Harp,MIB,10000,9108847
Barrier Tower Chest Gold Hairpin,Ice Bow,MIB,1250,9108847
Mua Town Barrel Guardian,Steal,,0,9108847
Mua Forest Chest 2500,Ice Shield,,20000,9108847
Mua Forest Chest Ether,10000 gil,,10000,9108847
Mua Forest Chest 4900,Sleep->Bio->Flare Sword,,0,9108847
Mua Forest Chest Phoenix Down,Iron Armor,,250,9108847
Mua Forest Chest 9500,4900 gil,,4900,9108847
Mua Forest Chest Soot,Flame Whip,,10000,9108847
Mua Forest Chest Flametongue,Battle Axe,,325,9108847
Mua Forest Chest Cabin,Cabin,,300,9108847
Mua Forest Chest Giant Drink,L4Qrter->L3Flare->L2Old->L5Doom,,0,9108847
Mua Forest Chest Elixir,Sleep->Bio->Flare Sword,,0,9108847
Mua Forest Chest Morning Star,Morning Star,,3900,9108847
Solitary Island Chest Ether,Masamune,,10000,9108847
Solitary Island Chest DragonFang,Air Lance,,3400,9108847
Pyramid Chest Elixir,Golden Helm,MIB,1750,9108847
Pyramid Chest Black Robe,Mythril Armor,MIB,350,9108847
Pyramid Chest Thornlet,Glasses,,125,9108847
Pyramid Chest DarkMatter,Iron Helm,MIB,175,9108847
Pyramid Chest Crystal Armor,Golden Shield,,1500,9108847
Pyramid Chest Cursed Ring,Earth Bell,MIB,4500,9108847
Pyramid Chest Ice Shield,Elf Cape,,2000,9108847
Pyramid Chest Flame Shield,Bandana,,1750,9108847
Pyramid Chest White Robe,Sage's Staff,MIB,10000,9108847
Pyramid Chest DarkSuit,Coral Sword,,1400,9108847
Pyramid Chest 9000,Wind Spear,MIB,2700,9108847
Pyramid Chest 8000,300 gil,,300,9108847
Pyramid Chest Earth Hammer,Running Shoes,,25000,9108847
Pyramid Chest 10000,Iron Shield,MIB,195,9108847
Pyramid Chest Cabin,Ice Bow,MIB,1250,9108847
Pyramid Chest 12000,Rune Axe,MIB,10000,9108847
Pyramid Chest Guard Ring,L4Qrter->L3Flare->L2Old->L5Doom,,0,9108847
Pyramid Chest Ribbon,Ogre Killer,,1600,9108847
Pyramid Chest Gold Hairpin,Venom->Drain->Break Sword,,0,9108847
Solitary Island Chest 12000,Dimen Ability Progressive,,0,9108847
Solitary Island Chest Hi-Potion,Stealth Suit,,1500,9108847
Solitary Island Chest Protect Drink,Gungnir,,4050,9108847
Solitary Island Chest BeastKiller,Katana,,2900,9108847
Solitary Island Chest RisingSun,Fire Bow,,1250,9108847
Solitary Island Chest Guard Ring,DblLance,,5400,9108847
Solitary Island Chest Crystal Helm,Ether,,750,9108847
Solitary Island Chest 9000,Wall Ring,MIB,10000,9108847
Solitary Island Chest Elixir,Gold Hairpin,MIB,15000,9108847
Solitary Island Chest DarkMatter,Equip Ribbon,,0,9108847
Solitary Island Chest Circlet,War Hammer,,3200,9108847
Fork Tower L. Chest Ether,25000 gil,,25000,9108847
Fork Tower L. Chest Wonder Wand,Mythril Knife,,225,9108847
Fork Tower R. Chest Hi-Potion,2000 gil,,2000,9108847
Fork Tower R. Chest Defender Sword,Avis Killer,,10000,9108847
Great Trench Chest Water Scroll,5000 gil,,5000,9108847
Great Trench Chest Flame Ring,Ice Rod,,375,9108847
Great Trench Chest DragonFang,Slow->Stop->Slow2,,0,9108847
Great Trench Chest Ether,990 gil,,990,9108847
Great Trench Chest Phoenix Down,Venom->Drain->Break Sword,,0,9108847
Great Trench Chest Kaiser Knuckles,Fire Black Magic Progressive,,0,9108847
Istory Falls Chest Ether,Cursed Shield,,5000,9108847
Istory Falls Chest TurtleShell,Genji Armor,,15000,9108847
Istory Falls Chest Air Lance,Air Lance,,3400,9108847
Istory Falls Chest Giant Drink,MgcSword Ability Progressive,,0,9108847
Istory Falls Chest RuneEdge,Magic->Love@Song,,0,9108847
Istory Falls Chest Guard Ring,Sing,,0,9108847
Istory Falls Chest Wall Ring,10000 gil,,10000,9108847
Istory Falls Chest Phoenix Down,12000 gil,,12000,9108847
Istory Falls Chest Enhancer,2000 gil,,2000,9108847
Istory Falls Chest 12000,MgcSword Ability Progressive,,0,9108847
Istory Falls Chest Artemis Bow,2000 gil,,2000,9108847
Istory Falls Chest Pinwheel,Aero Blue Magic Progressive,,0,9108847
Istory Falls Chest Aegis Shield,Mirage Vest,,5000,9108847
Istory Falls Chest Giant's Axe,Giant's Axe,,20000,9108847
Phoenix Tower Pot 5000,Gauntlets,MIB,1500,9108847
Phoenix Tower Pot Phoenix Down,Avis Killer,MIB,10000,9108847
Phoenix Tower Pot 10000,DarkMatter,MIB,15000,9108847
Phoenix Tower Pot 15000,Trident,MIB,1350,9108847
Phoenix Tower Pot 20000,Mythril Staff,MIB,250,9108847
Phoenix Tower Pot Avis Killer,Flame Scroll,MIB,100,9108847
Phoenix Tower Pot 25000,Wall Ring,MIB,10000,9108847
Mirage Village Barrel Thief Knife,10000 gil,,10000,9108847
Rift (Ruins) Chest Ether,Iron Helm,,175,9108847
Rift (Ruins) Chest Cabin,100 gil,,100,9108847
Rift (Ruins) Chest Elixir,Tent,,125,9108847
Rift (Ruins) Chest DarkMatter,Training Suit,,225,9108847
Rift (Ruins) Chest Drain Sword,Life->Life2,,0,9108847
Rift (Forest) Chest DragonFang,Dagger,,150,9108847
Rift (Forest) Chest Ribbon,Diamond Armlet,,2000,9108847
Rift (Forest) Chest Enhancer,Chocob->Titan->Golem->Odin,,0,9108847
Rift (Forest) Chest Lillith Rod,5000 gil,,5000,9108847
Rift (Cave) Chest Angel Ring,Ice Bow,,1250,9108847
Rift (Cave) Chest Coral Ring,Red1->Red2->Red3->X-Magic,,0,9108847
Rift (Castle) Chest Thor Hammer,Mimic Job Crystal,,0,9108847
Rift (Castle) Chest Running Shoes,Red Shoes,,4900,9108847
Rift (Castle) Chest Red Shoes,Catch,,0,9108847
Rift (Castle) Chest Rainbow Dress,Gauntlets,,1500,9108847
Rift (Castle) Chest ManEater,Drain Sword,,8000,9108847
The Void Chest Pinwheel,????->Fusion->Exploder->DrkShock,,0,9108847
The Void Chest Elixir,8000 gil,,8000,9108847
The Void Chest Ragnarok,Thunder Scroll,MIB,100,9108847
Byblos New,Rune Axe,,10000,9108847
Siren New,Masamune,,10000,9108847
Sergeant & DeathClaw New,Crystal Armor,,6000,9108847
Sandworm New,Tempest,,15000,9108847
Sol Cannon New,DiamndPlt,,3000,9108847
Titan New,Holy Lance,,10000,9108847
Ifrit New,Wizard Rod,,10000,9108847
Gilgamesh 2 New,Genji Gloves,,7500,9108847
Gilgamesh 3 & Enkidou New,Ribbon,,17500,9108847
Atmos New,AntiMagic Bow,,5000,9108847
Antlion New,Thor Hammer,,15000,9108847
Merugene New,Gold Hairpin,,15000,9108847
"Triton, Neregeid & Phobos New",Excailbur,,5000,9108847
Leviathan New,Masamune,,10000,9108847
Stalker New,Artemis Bow,,15000,9108847
GoGo New,Dragon's Whisker,,2200,9108847
Bahamut New,Thor Hammer,,15000,9108847
