shop_name,shop_type,item,seed
Mua Armor,07,Bard,6074317
Mua Armor,07,Dimen Lv.2,6074317
Mua Armor,07,Equip Ribbon,6074317
Mua Armor,07,None,6074317
Mua Armor,07,None,6074317
Mua Armor,07,None,6074317
Mua Armor,07,None,6074317
Mua Magic 1,07,Steal,6074317
Mua Magic 1,07,White Lv.3,6074317
Mua Magic 1,07,X-Magic,6074317
Mua Magic 1,07,Conjure,6074317
Mua Magic 1,07,None,6074317
Mua Magic 1,07,None,6074317
Mua Magic 1,07,None,6074317
Mua Magic 1,07,None,6074317
Mua Magic 2,00,Bolt2,6074317
Mua Magic 2,00,Antdt,6074317
Mua Magic 2,00,Power,6074317
Mua Magic 2,00,Psych,6074317
Mua Magic 2,00,Doom,6074317
Mua Magic 2,00,None,6074317
Mua Magic 2,00,None,6074317
Mua Magic 2,00,None,6074317
Mua Magic 3,00,Cure,6074317
Mua Magic 3,00,Charm,6074317
Mua Magic 3,00,Blowfish,6074317
Mua Magic 3,00,Titan,6074317
Mua Magic 3,00,Quick,6074317
Mua Magic 3,00,None,6074317
Mua Magic 3,00,None,6074317
Mua Magic 3,00,None,6074317
Lix Inn,07,Medicine,6074317
Lix Inn,07,Dimen Lv.1,6074317
Lix Inn,07,Jump,6074317
Lix Inn,07,X-Fight,6074317
Lix Inn,07,None,6074317
Lix Inn,07,None,6074317
Lix Inn,07,None,6074317
Lix Inn,07,None,6074317
Dwarf Magic,01,Elixir,6074317
Dwarf Magic,01,Coral Sword,6074317
Dwarf Magic,01,CopperPlt,6074317
Dwarf Magic,01,Power Staff,6074317
Dwarf Magic,01,Power Drink,6074317
Dwarf Magic,01,Antidote,6074317
Dwarf Magic,01,Coronet,6074317
Dwarf Magic,01,Phoenix Down,6074317
Dwarf Weapon,01,Elf Cape,6074317
Dwarf Weapon,01,Guardian,6074317
Dwarf Weapon,01,Shuriken,6074317
Dwarf Weapon,01,HiPotion,6074317
Dwarf Weapon,01,Phoenix Down,6074317
Dwarf Weapon,01,TurtleShell,6074317
Dwarf Weapon,01,TurtleShell,6074317
Dwarf Weapon,01,None,6074317
Dwarf Armor,07,Mimic,6074317
Dwarf Armor,07,Berserker,6074317
Dwarf Armor,07,Geomancer,6074317
Dwarf Armor,07,Thief,6074317
Dwarf Armor,07,None,6074317
Dwarf Armor,07,None,6074317
Dwarf Armor,07,None,6074317
Dwarf Armor,07,None,6074317
Mirage Weapon,00,Break,6074317
Mirage Weapon,00,Demi,6074317
Mirage Weapon,00,Cure3,6074317
Mirage Weapon,00,Fire2,6074317
Mirage Weapon,00,Heal,6074317
Mirage Weapon,00,None,6074317
Mirage Weapon,00,None,6074317
Mirage Weapon,00,None,6074317
Mirage Guild,01,Elixir,6074317
Mirage Guild,01,DarkMatter,6074317
Mirage Guild,01,Guard Ring,6074317
Mirage Guild,01,DarkHood,6074317
Mirage Guild,01,Silk robe,6074317
Mirage Guild,01,Tiger Mask,6074317
Mirage Guild,01,CopperPlt,6074317
Mirage Guild,01,Tent,6074317
Mirage Armor,01,Coral Sword,6074317
Mirage Armor,01,Silver Bow,6074317
Mirage Armor,01,Air Lance,6074317
Mirage Armor,01,Angel Ring,6074317
Mirage Armor,01,Orialcon,6074317
Mirage Armor,01,Antidote,6074317
Mirage Armor,01,LuckMallet,6074317
Mirage Armor,01,Tent,6074317
Mirage Relic,01,Mirage Vest,6074317
Mirage Relic,01,Strength,6074317
Mirage Relic,01,Cursed Shield,6074317
Mirage Relic,01,Gauntlets,6074317
Mirage Relic,01,Mythril Staff,6074317
Mirage Relic,01,Sage's Staff,6074317
Mirage Relic,01,Phoenix Down,6074317
Mirage Relic,01,Cabin,6074317
Mirage Magic 1,01,Dragoon Lance,6074317
Mirage Magic 1,01,Elf Cape,6074317
Mirage Magic 1,01,Chain Whip,6074317
Mirage Magic 1,01,DragonFang,6074317
Mirage Magic 1,01,Water Scroll,6074317
Mirage Magic 1,01,Defender Sword,6074317
Mirage Magic 1,01,Ether,6074317
Mirage Magic 1,01,Soft,6074317
Mirage Magic 2,07,DmgFloor,6074317
Mirage Magic 2,07,Control,6074317
Mirage Magic 2,07,Dimen Lv.3,6074317
Mirage Magic 2,07,Combine,6074317
Mirage Magic 2,07,None,6074317
Mirage Magic 2,07,None,6074317
Mirage Magic 2,07,None,6074317
Mirage Magic 2,07,None,6074317
Mirage Inn 1,07,Dragoon,6074317
Mirage Inn 1,07,Dance,6074317
Mirage Inn 1,07,Black Lv.1,6074317
Mirage Inn 1,07,Chemist,6074317
Mirage Inn 1,07,None,6074317
Mirage Inn 1,07,None,6074317
Mirage Inn 1,07,None,6074317
Mirage Inn 1,07,None,6074317
Mirage Inn 2,01,Ice Bow,6074317
Mirage Inn 2,01,Yoichi Bow,6074317
Mirage Inn 2,01,Mythril Armor,6074317
Mirage Inn 2,01,Fire Bow,6074317
Mirage Inn 2,01,Mage Masher,6074317
Mirage Inn 2,01,Potion,6074317
Mirage Inn 2,01,None,6074317
Mirage Inn 2,01,None,6074317
