check,reward,mib,reward_value,seed
Beginner's House Chest Phoenix Down,Apollo's Harp,,10000,3353832
Beginner's House Chest Tent,Power Drink,MIB,55,3353832
Beginner's House Chest Leather Shoes,DiamndPlt,,3000,3353832
Pirate's Cave Chest Leather Cap,2500 gil,,2500,3353832
Pirate's Cave Chest Tent,Genji Gloves,,7500,3353832
Pirate's Cave Chest Ether,Chocob->Titan->Golem->Odin,,0,3353832
Pirate's Cave Chest 300,4900 gil,,4900,3353832
Wind Shrine Chest Tent,Stealth Suit,,1500,3353832
Wind Shrine Chest Leather Cap,15000 gil,,15000,3353832
Wind Shrine Chest Staff,Equip Harps,,0,3353832
Tule Barrel 150,Slumber Sword,,2800,3353832
Tule Box Leather Shoes,Circlet,,2250,3353832
Tule Barrel Potion,Flametongue,,5000,3353832
Tule Box Tent,Mute->Psych->Holy Sword,,0,3353832
Tule Bush Phoenix Down,Venom->Drain->Break Sword,,0,3353832
Ship Graveyard Chest Flail,Coral Sword,,1400,3353832
Ship Graveyard Chest Phoenix Down,Slumber Sword,,2800,3353832
Ship Graveyard Chest Tent,9000 gil,,9000,3353832
Ship Graveyard Box 990,BlackMage Job Crystal,,0,3353832
Ship Graveyard Chest Potion,DarkSuit,,4500,3353832
Ship Graveyard Chest Antidote,????->Fusion->Exploder->DrkShock,,0,3353832
Carwen Barrel Antidote,100 gil,,100,3353832
Carwen Box Ice Rod,2000 gil,,2000,3353832
Carwen Pot 1000,Red1->Red2->Red3->X-Magic,,0,3353832
North Mountain Chest Soft,9500 gil,,9500,3353832
North Mountain Chest Phoenix Down,990 gil,,990,3353832
Walse Town Pot Glasses,Armor->Shell->Wall->Dispel,,0,3353832
Tycoon Castle Pot Hi-Potion,Dance,,0,3353832
Tycoon Castle Pot Ether,????->Fusion->Exploder->DrkShock,,0,3353832
Tycoon Castle Barrel Elixir,Crystal Armor,,6000,3353832
Tycoon Castle Barrel Phoenix Down,RuneEdge,,9500,3353832
Tycoon Castle Barrel Cabin,Cabin,,300,3353832
Tycoon Castle Pot Elixir,OmegaMedl,,0,3353832
Tycoon Castle Pot Phoenix Down,300 gil,,300,3353832
Tycoon Castle Pot Maiden's Kiss,Genji Helm,,12500,3353832
Tycoon Castle Chest Shuriken,2000 gil,,2000,3353832
Tycoon Castle Chest Giyaman,Silver Plate,,300,3353832
Tycoon Castle Chest Katana,Ribbon,,17500,3353832
Walse Castle Chest Elf Cape,White Robe,,4000,3353832
Walse Castle Pot 1000,15000 gil,,15000,3353832
Walse Castle Pot Drag,DblLance,,5400,3353832
Walse Castle Box 490,IceBrand,,5500,3353832
Walse Castle Barrel Tent,Thunder Scroll,,100,3353832
Walse Castle Barrel Phoenix Down,Dimen Ability Progressive,,0,3353832
Walse Tower Chest Silk robe,2000 gil,,2000,3353832
Walse Tower Chest Maiden's Kiss,Kotetsu,,5900,3353832
Walse Tower Chest Silver Armlet,12000 gil,,12000,3353832
Walse Tower Chest Ether,Summon Ability Progressive,,0,3353832
Tycoon Meteor Chest Phoenix Down,1000 gil,,1000,3353832
Karnak Castle Chest Gungnir,Katana,MIB,2900,3353832
Karnak Castle Chest Thunder Scroll,Drain Sword,MIB,8000,3353832
Karnak Castle Chest 2000,DragonFang,MIB,2500,3353832
Karnak Castle Chest Elixir,Giant's Axe,MIB,20000,3353832
Karnak Castle Chest Ribbon,Thunder Bow,MIB,1250,3353832
Karnak Castle Chest Shuriken,Thunder Rod,MIB,375,3353832
Karnak Castle Chest Elf Cape,Thief Knife,MIB,3400,3353832
Karnak Castle Chest Guardian,Leather Shoes,,35,3353832
Karnak Town Barrel Fire Rod,AntiMagic Bow,,5000,3353832
Steamship Chest Cabin,Regen->Float->Reset->Xzone,,0,3353832
Steamship Chest Phoenix Down,Power->Vitality Song,,0,3353832
Steamship Chest Elixir,150 gil,,150,3353832
Steamship Chest GrnBeret,12000 gil,,12000,3353832
Steamship Chest Thief's Glove,Hero Drink,,55,3353832
Ancient Library Chest Ether,4400 gil,,4400,3353832
Ancient Library Chest Phoenix Down,Analyze,,0,3353832
Ancient Library Chest Stealth Suit,Ice Shield,,20000,3353832
Jacole Cave Chest Shuriken,5000 gil,,5000,3353832
Jacole Cave Chest Tent,5000 gil,,5000,3353832
Ruined City Chest Shuriken,8000 gil,,8000,3353832
Ruined City Chest Size,Bandana,,1750,3353832
Flying Lonka Ruins Chest Golden Armor,Fire Black Magic Progressive,,0,3353832
Flying Lonka Ruins Chest Elixir,White Ability Progressive,,0,3353832
Flying Lonka Ruins Chest Phoenix Down,Steal,,0,3353832
Flying Lonka Ruins Chest Golden Shield,300 gil,,300,3353832
Steamship Chest Mythril Glove,War Hammer,,3200,3353832
Steamship Chest Full Moon,4400 gil,,4400,3353832
Flying Lonka Ruins Chest Hi-Potion,Tinkerbell,,750,3353832
Flying Lonka Ruins Chest 5000,Bronze Shield,,145,3353832
Flying Lonka Ruins Chest Shuriken,18000 gil,,18000,3353832
Flying Lonka Ruins Chest Ancient Sword,Sing,,0,3353832
Flying Lonka Ruins Chest Full Moon,5000 gil,,5000,3353832
Flying Lonka Ruins Chest Power Wrist,Dream Harp,,800,3353832
Flying Lonka Ruins Chest Ether,Knife,,75,3353832
Flying Lonka Ruins Chest Cabin,Knight Job Crystal,,0,3353832
Exdeath's Castle Chest Ether,L4Qrter->L3Flare->L2Old->L5Doom,,0,3353832
Exdeath's Castle Chest Diamond Shield,Artemis Bow,,15000,3353832
Exdeath's Castle Chest Ice Shield,Summon Ability Progressive,,0,3353832
Exdeath's Castle Chest Elixir,GrnBeret,,1250,3353832
Exdeath's Castle Chest Gale Bow,490 gil,,490,3353832
Exdeath's Castle Chest IceBrand,Magus,,1500,3353832
Exdeath's Castle Chest Kotetsu,Remora->Shoat->Levia,,0,3353832
Exdeath's Castle Chest 9900,L4Qrter->L3Flare->L2Old->L5Doom,,0,3353832
Exdeath's Castle Chest 8000,HP +X%,,0,3353832
Exdeath's Castle Chest DblLance,Mythril Sword,,440,3353832
Exdeath's Castle Chest Partisan,Mute->Size->Bersk,,0,3353832
Exdeath's Castle Chest Pinwheel,DarkMatter,,25000,3353832
Moogle Cave Chest 4400,2000 gil,,2000,3353832
Moogle Cave Chest Phoenix Down,Armor->Shell->Wall->Dispel,,0,3353832
Moogle Village Chest Cabin,Geomancer Job Crystal,,0,3353832
Moogle Village Chest Dancing Dagger,Kodachi,,2550,3353832
Moogle Village Chest 1,GuardOff->Hammer->MghtyGrd,,0,3353832
Moogle Village Chest 10000,Cotton Robe,,150,3353832
Moogle Village Chest Phoenix Down,10000 gil,,10000,3353832
Moogle Village Chest Ether,Ice Black Magic Progressive,,0,3353832
Moogle Village Chest Elf Cape,Giant's Gloves,,2500,3353832
Bal Castle Chest Angel Gwn,8000 gil,,8000,3353832
Bal Castle Chest Hero Drink,Hero Drink,,55,3353832
Bal Castle Chest Exit,1000 gil,,1000,3353832
Hiryuu Valley Skull Bone Mail,10000 gil,,10000,3353832
Hiryuu Valley Chest 5000,Venom Axe,,4800,3353832
Hiryuu Valley Chest Cabin,Drink,,0,3353832
Hiryuu Valley Chest 7000,Dragoon Lance,,15000,3353832
Hiryuu Valley Chest Coronet,Slow->Stop->Slow2,,0,3353832
Hiryuu Valley Chest Air Blade,9000 gil,,9000,3353832
Hiryuu Valley Chest Phoenix Down,Drain Sword,,8000,3353832
Surgate Castle Chest 5000,Mute->Size->Bersk,,0,3353832
Surgate Castle Chest Float,10000 gil,,10000,3353832
Barrier Tower Chest Drain Sword,Golem,,0,3353832
Barrier Tower Chest 9000,Javelin,MIB,50,3353832
Barrier Tower Chest 18000,Running Shoes,MIB,25000,3353832
Barrier Tower Chest Gold Hairpin,CornaJar,,5000,3353832
Mua Town Barrel Guardian,Guardian,,1300,3353832
Mua Forest Chest 2500,8000 gil,,8000,3353832
Mua Forest Chest Ether,Dbl Grip,,0,3353832
Mua Forest Chest 4900,Hero Drink,,55,3353832
Mua Forest Chest Phoenix Down,Guardian,,1300,3353832
Mua Forest Chest 9500,Equip Shield,,0,3353832
Mua Forest Chest Soot,FrogSong->TinySong->MoonFlut,,0,3353832
Mua Forest Chest Flametongue,Flametongue,,5000,3353832
Mua Forest Chest Cabin,Scan->Charm->Holy,,0,3353832
Mua Forest Chest Giant Drink,RisingSun,,5500,3353832
Mua Forest Chest Elixir,Toad->Bio->Flare,,0,3353832
Mua Forest Chest Morning Star,Pinwheel,,12500,3353832
Solitary Island Chest Ether,TurtleShell,,75,3353832
Solitary Island Chest DragonFang,Silver Bow,,750,3353832
Pyramid Chest Elixir,Defender Sword,,5500,3353832
Pyramid Chest Black Robe,Lamia's Harp,,1600,3353832
Pyramid Chest Thornlet,DarkHood,MIB,3250,3353832
Pyramid Chest DarkMatter,Epee Sword,,4200,3353832
Pyramid Chest Crystal Armor,Stealth Suit,MIB,1500,3353832
Pyramid Chest Cursed Ring,Air Blade,,50,3353832
Pyramid Chest Ice Shield,Defender Sword,,5500,3353832
Pyramid Chest Flame Shield,Ancient Sword,,2100,3353832
Pyramid Chest White Robe,Thornlet,,10000,3353832
Pyramid Chest DarkSuit,Antidote,,15,3353832
Pyramid Chest 9000,Lumina Robe,,2000,3353832
Pyramid Chest 8000,Wizard Rod,MIB,10000,3353832
Pyramid Chest Earth Hammer,Cursed Ring,MIB,2500,3353832
Pyramid Chest 10000,Regen->Float->Reset->Xzone,,0,3353832
Pyramid Chest Cabin,TurtleShell,MIB,75,3353832
Pyramid Chest 12000,Silk robe,,250,3353832
Pyramid Chest Guard Ring,Enhancer,MIB,10000,3353832
Pyramid Chest Ribbon,Bronze Shield,MIB,145,3353832
Pyramid Chest Gold Hairpin,Sage's Staff,MIB,10000,3353832
Solitary Island Chest 12000,GbnPnch->Emision->Missle->Blwfsh,,0,3353832
Solitary Island Chest Hi-Potion,Guard Ring,,15000,3353832
Solitary Island Chest Protect Drink,Mythril Hammer,,525,3353832
Solitary Island Chest BeastKiller,12000 gil,,12000,3353832
Solitary Island Chest RisingSun,Silver Armlet,MIB,250,3353832
Solitary Island Chest Guard Ring,Darkness Bow,,1900,3353832
Solitary Island Chest Crystal Helm,Blue,,0,3353832
Solitary Island Chest 9000,Venom->Drain->Break Sword,,0,3353832
Solitary Island Chest Elixir,DrgnCrest,MIB,0,3353832
Solitary Island Chest DarkMatter,Guardian,,1300,3353832
Solitary Island Chest Circlet,10000 gil,,10000,3353832
Fork Tower L. Chest Ether,Dimen Ability Progressive,,0,3353832
Fork Tower L. Chest Wonder Wand,Mythril Knife,,225,3353832
Fork Tower R. Chest Hi-Potion,Scan->Charm->Holy,,0,3353832
Fork Tower R. Chest Defender Sword,Thunder Bow,,1250,3353832
Great Trench Chest Water Scroll,White Ability Progressive,,0,3353832
Great Trench Chest Flame Ring,Comet->Meteo,,0,3353832
Great Trench Chest DragonFang,Animals->Aim->X-Fight,,0,3353832
Great Trench Chest Ether,100 gil,,100,3353832
Great Trench Chest Phoenix Down,Stealth Suit,,1500,3353832
Great Trench Chest Kaiser Knuckles,Venom->Drain->Break,,0,3353832
Istory Falls Chest Ether,Ether,,750,3353832
Istory Falls Chest TurtleShell,Mythril Sword,,440,3353832
Istory Falls Chest Air Lance,Iron Helm,,175,3353832
Istory Falls Chest Giant Drink,Bolt Black Magic Progressive,,0,3353832
Istory Falls Chest RuneEdge,Smoke,,0,3353832
Istory Falls Chest Guard Ring,12000 gil,,12000,3353832
Istory Falls Chest Wall Ring,GbnPnch->Emision->Missle->Blwfsh,,0,3353832
Istory Falls Chest Phoenix Down,Bizen,,4400,3353832
Istory Falls Chest Enhancer,Sylph->Crbnkl->Phenix->Syldra,,0,3353832
Istory Falls Chest 12000,Freelancer Job Crystal,,0,3353832
Istory Falls Chest Artemis Bow,25000 gil,,25000,3353832
Istory Falls Chest Pinwheel,DblLance,,5400,3353832
Istory Falls Chest Aegis Shield,Haste->Exit->Hast2->Quick,,0,3353832
Istory Falls Chest Giant's Axe,12000 gil,,12000,3353832
Phoenix Tower Pot 5000,Knife,MIB,75,3353832
Phoenix Tower Pot Phoenix Down,Javelin,,50,3353832
Phoenix Tower Pot 10000,RegalCut,MIB,240,3353832
Phoenix Tower Pot 15000,Knife,MIB,75,3353832
Phoenix Tower Pot 20000,Plumed Hat,,175,3353832
Phoenix Tower Pot Avis Killer,Cotton Robe,MIB,150,3353832
Phoenix Tower Pot 25000,Thunder Scroll,,100,3353832
Mirage Village Barrel Thief Knife,Equip Ribbon,,0,3353832
Rift (Ruins) Chest Ether,Drain Sword,,8000,3353832
Rift (Ruins) Chest Cabin,Coronet,,6000,3353832
Rift (Ruins) Chest Elixir,Cursed Shield,,5000,3353832
Rift (Ruins) Chest DarkMatter,Haste->Exit->Hast2->Quick,,0,3353832
Rift (Ruins) Chest Drain Sword,Wizard Rod,,10000,3353832
Rift (Forest) Chest DragonFang,Haste->Exit->Hast2->Quick,,0,3353832
Rift (Forest) Chest Ribbon,20000 gil,,20000,3353832
Rift (Forest) Chest Enhancer,100 gil,,100,3353832
Rift (Forest) Chest Lillith Rod,Brave Blade,,15000,3353832
Rift (Cave) Chest Angel Ring,Equip Bows,,0,3353832
Rift (Cave) Chest Coral Ring,Power Staff,,900,3353832
Rift (Castle) Chest Thor Hammer,Enhancer,,10000,3353832
Rift (Castle) Chest Running Shoes,Antdt->Image->Heal,,0,3353832
Rift (Castle) Chest Red Shoes,Enhancer,,10000,3353832
Rift (Castle) Chest Rainbow Dress,2500 gil,,2500,3353832
Rift (Castle) Chest ManEater,Equip Rods,,0,3353832
The Void Chest Pinwheel,Genji Armor,,15000,3353832
The Void Chest Elixir,Leather Armor,,40,3353832
The Void Chest Ragnarok,BeastKiller,MIB,7500,3353832
Byblos New,Magic Lamp,,5000,3353832
WingRaptor New,Flame Ring,,25000,3353832
LiquiFlame New,Crystal Shield,,4500,3353832
Sol Cannon New,Crystal Shield,,4500,3353832
ArchaeAvis New,Assassin,,10000,3353832
Gilgamesh 1 New,DoomCut,,2950,3353832
Tyrasaurus New,Judgement Staff,,15000,3353832
Abductor New,Dragon's Whisker,,2200,3353832
HiryuuPlant New,Enhancer,,10000,3353832
Gilgamesh 3 & Enkidou New,Thor Hammer,,15000,3353832
Atmos New,AntiMagic Bow,,5000,3353832
Merugene New,CornaJar,,5000,3353832
Odin New,Dragon's Whisker,,2200,3353832
Minotauros New,Yoichi Bow,,10000,3353832
Bahamut New,Diamond Shield,,3000,3353832
Ifrit New,DblLance,,5400,3353832
Shiva New,CornaJar,,5000,3353832
Crayclaw New,Rune Axe,,10000,3353832
