check,reward,mib,reward_value,seed
12 Kuzar Events Flame Whip,Silk robe,,250.0,5053162
12 Kuzar Events Earth Bell,Life->Life2,,0.0,5053162
12 Kuzar Events Holy Lance,Plumed Hat,,175.0,5053162
12 Kuzar Events Masamune,Giant's Axe,,20000.0,5053162
12 Kuzar Events Wizard Rod,Chemist Job Crystal,,0.0,5053162
12 Kuzar Events Rune Axe,Void->Demi->Qrter->Old,,0.0,5053162
12 Kuzar Events Sage's Staff,Killer Bow,,2500.0,5053162
12 Kuzar Events Sasuke,MgcSword Ability Progressive,,0.0,5053162
12 Kuzar Events Yoichi Bow,Epee Sword,,4200.0,5053162
Shiva Shiva,Thunder Scroll,,100.0,5053162
Ifrit Ifrit,Diamond Shield,,3000.0,5053162
Water Crystal Samurai,WhiteMage Job Crystal,,0.0,5053162
Water Crystal Berserker,Diamond Shield,,3000.0,5053162
Water Crystal MysticKnight,Smoke,,0.0,5053162
Water Crystal TimeMage,Elven Bow,,3750.0,5053162
Water Crystal Summoner,Maiden's Kiss,,30.0,5053162
Brave Blade Brave Blade,BeastKiller,,7500.0,5053162
Chicken Knife Chicken Knife,Haste->Exit->Hast2->Quick,,0.0,5053162
Tycoon Castle Cabin Cabin,Dimen Ability Progressive,,0.0,5053162
Walse Tower Chest GoGo,Condemn->Roulette->AquaRake,,0.0,5053162
Pyramid Top Pyramid Tablet,Black Ability Progressive,,0.0,5053162
Toad Event Toad,Void->Demi->Qrter->Old,,0.0,5053162
Aegis Shield Chest Aegis Shield,Power->Vitality Song,,0.0,5053162
Lone Wolf Barrel Cabin,Aero Blue Magic Progressive,,0.0,5053162
Lone Wolf Chest Thunder Whip,Thunder Whip,,1100.0,5053162
Moat Item Epee,Artemis Bow,,15000.0,5053162
Shop Backdoor Lamia Harp,Regen->Float->Reset->Xzone,,0.0,5053162
Top of the Falls Magic Lamp,Sleep->Psych->Doom,,0.0,5053162
Wind Shrine Chest Broadsword,Enhancer,,10000.0,5053162
Beginner's House Chest Ether,Sleep->Bio->Flare Sword,,0.0,5053162
Beginner's House Chest 100,Image,,0.0,5053162
Beginner's House Chest Potion,Charm->Hero@Song,,0.0,5053162
Beginner's House Chest Phoenix Down,Gale Bow,MIB,4250.0,5053162
Beginner's House Chest Tent,????->Fusion->Exploder->DrkShock,,0.0,5053162
Beginner's House Chest Leather Shoes,Glasses,,125.0,5053162
Pirate's Cave Chest Leather Cap,100 gil,,100.0,5053162
Pirate's Cave Chest Tent,150 gil,,150.0,5053162
Pirate's Cave Chest Ether,Bolt Black Magic Progressive,,0.0,5053162
Pirate's Cave Chest 300,Monk Job Crystal,,0.0,5053162
Wind Shrine Chest Tent,GbnPnch->Emision->Missle->Blwfsh,,0.0,5053162
Wind Shrine Chest Leather Cap,Equip Ribbon,,0.0,5053162
Wind Shrine Chest Staff,2000 gil,,2000.0,5053162
Tule Barrel 150,GilToss,,0.0,5053162
Tule Box Leather Shoes,Golem,,0.0,5053162
Tule Barrel Potion,Regen->Float->Reset->Xzone,,0.0,5053162
Tule Box Tent,Red1->Red2->Red3->X-Magic,,0.0,5053162
Tule Bush Phoenix Down,White Ability Progressive,,0.0,5053162
Ship Graveyard Chest Flail,490 gil,,490.0,5053162
Ship Graveyard Chest Phoenix Down,Black Ability Progressive,,0.0,5053162
Ship Graveyard Chest Tent,300 gil,,300.0,5053162
Ship Graveyard Box 990,Thunder Whip,,1100.0,5053162
Ship Graveyard Chest Potion,Comet->Meteo,,0.0,5053162
Ship Graveyard Chest Antidote,AntiMagic Bow,,5000.0,5053162
Carwen Barrel Antidote,10000 gil,,10000.0,5053162
Carwen Box Ice Rod,12000 gil,,12000.0,5053162
Carwen Pot 1000,Summon Ability Progressive,,0.0,5053162
North Mountain Chest Soft,Rod,,100.0,5053162
North Mountain Chest Phoenix Down,9500 gil,,9500.0,5053162
Walse Town Pot Glasses,Slow->Stop->Slow2,,0.0,5053162
Tycoon Castle Pot Hi-Potion,Kotetsu,,5900.0,5053162
Tycoon Castle Pot Ether,Ether,,750.0,5053162
Tycoon Castle Barrel Elixir,Whip,,550.0,5053162
Tycoon Castle Barrel Phoenix Down,4900 gil,,4900.0,5053162
Tycoon Castle Barrel Cabin,Tiger Mask,,2500.0,5053162
Tycoon Castle Pot Elixir,Cursed Shield,,5000.0,5053162
Tycoon Castle Pot Phoenix Down,Remora->Shoat->Levia,,0.0,5053162
Tycoon Castle Pot Maiden's Kiss,Gaia Gear,,1000.0,5053162
Tycoon Castle Chest Shuriken,Shuriken,,1250.0,5053162
Tycoon Castle Chest Giyaman,Thief Knife,,3400.0,5053162
Tycoon Castle Chest Katana,4900 gil,,4900.0,5053162
Walse Castle Chest Elf Cape,Iron Shield,,195.0,5053162
Walse Castle Pot 1000,DarkHood,,3250.0,5053162
Walse Castle Pot Drag,Flame Scroll,,100.0,5053162
Walse Castle Box 490,Pinwheel,,12500.0,5053162
Walse Castle Barrel Tent,Leather Shoes,,35.0,5053162
Walse Castle Barrel Phoenix Down,Equip Armors,,0.0,5053162
Walse Tower Chest Silk robe,Ice Sword Magic Progressive,,0.0,5053162
Walse Tower Chest Maiden's Kiss,Rod,,100.0,5053162
Walse Tower Chest Silver Armlet,Mirage Vest,,5000.0,5053162
Walse Tower Chest Ether,12000 gil,,12000.0,5053162
Tycoon Meteor Chest Phoenix Down,2000 gil,,2000.0,5053162
Karnak Castle Chest Gungnir,GrnBeret,,1250.0,5053162
Karnak Castle Chest Thunder Scroll,Cabin,MIB,300.0,5053162
Karnak Castle Chest 2000,IceBrand,MIB,5500.0,5053162
Karnak Castle Chest Elixir,Venom Axe,MIB,4800.0,5053162
Karnak Castle Chest Ribbon,TurtleShell,MIB,75.0,5053162
Karnak Castle Chest Shuriken,Flail,MIB,390.0,5053162
Karnak Castle Chest Elf Cape,Coral Sword,MIB,1400.0,5053162
Karnak Castle Chest Guardian,Holy Lance,MIB,10000.0,5053162
Karnak Town Barrel Fire Rod,Ice Bow,,1250.0,5053162
Steamship Chest Cabin,Throw,,0.0,5053162
Steamship Chest Phoenix Down,Earth Hammer,,6400.0,5053162
Steamship Chest Elixir,25000 gil,,25000.0,5053162
Steamship Chest GrnBeret,Cure White Magic Progressive,,0.0,5053162
Steamship Chest Thief's Glove,Red1->Red2->Red3->X-Magic,,0.0,5053162
Ancient Library Chest Ether,5000 gil,,5000.0,5053162
Ancient Library Chest Phoenix Down,Sasuke,,10000.0,5053162
Ancient Library Chest Stealth Suit,Thor Hammer,,15000.0,5053162
Jacole Cave Chest Shuriken,2000 gil,,2000.0,5053162
Jacole Cave Chest Tent,18000 gil,,18000.0,5053162
Ruined City Chest Shuriken,FrogSong->TinySong->MoonFlut,,0.0,5053162
Ruined City Chest Size,20000 gil,,20000.0,5053162
Flying Lonka Ruins Chest Golden Armor,Fire Bow,,1250.0,5053162
Flying Lonka Ruins Chest Elixir,Genji Armor,,15000.0,5053162
Flying Lonka Ruins Chest Phoenix Down,Flash->Time Slip->DethClaw,,0.0,5053162
Flying Lonka Ruins Chest Golden Shield,Kick,,0.0,5053162
Steamship Chest Mythril Glove,Sylph->Crbnkl->Phenix->Syldra,,0.0,5053162
Steamship Chest Full Moon,Protect Drink,,55.0,5053162
Flying Lonka Ruins Chest Hi-Potion,MgcSword Ability Progressive,,0.0,5053162
Flying Lonka Ruins Chest 5000,Drain Sword,,8000.0,5053162
Flying Lonka Ruins Chest Shuriken,9900 gil,,9900.0,5053162
Flying Lonka Ruins Chest Ancient Sword,Bronze Armor,,200.0,5053162
Flying Lonka Ruins Chest Full Moon,Tiger Mask,,2500.0,5053162
Flying Lonka Ruins Chest Power Wrist,2500 gil,,2500.0,5053162
Flying Lonka Ruins Chest Ether,Magic->Love@Song,,0.0,5053162
Flying Lonka Ruins Chest Cabin,Mimic,,0.0,5053162
Exdeath's Castle Chest Ether,Tricorn Hat,,750.0,5053162
Exdeath's Castle Chest Diamond Shield,Bronze Armor,,200.0,5053162
Exdeath's Castle Chest Ice Shield,Dream Harp,,800.0,5053162
Exdeath's Castle Chest Elixir,Chocob->Titan->Golem->Odin,,0.0,5053162
Exdeath's Castle Chest Gale Bow,Toad->Bio->Flare,,0.0,5053162
Exdeath's Castle Chest IceBrand,Sylph->Crbnkl->Phenix->Syldra,,0.0,5053162
Exdeath's Castle Chest Kotetsu,Vampire->MindBlst->WhiteWind,,0.0,5053162
Exdeath's Castle Chest 9900,Forged,,7400.0,5053162
Exdeath's Castle Chest 8000,Mage Masher,,450.0,5053162
Exdeath's Castle Chest DblLance,White Ability Progressive,,0.0,5053162
Exdeath's Castle Chest Partisan,Diamond Armlet,,2000.0,5053162
Exdeath's Castle Chest Pinwheel,Venom Axe,,4800.0,5053162
Moogle Cave Chest 4400,DarkHood,,3250.0,5053162
Moogle Cave Chest Phoenix Down,Pray,,0.0,5053162
Moogle Village Chest Cabin,Haste->Exit->Hast2->Quick,,0.0,5053162
Moogle Village Chest Dancing Dagger,8000 gil,,8000.0,5053162
Moogle Village Chest 1,Power Staff,,900.0,5053162
Moogle Village Chest 10000,Toad->Bio->Flare,,0.0,5053162
Moogle Village Chest Phoenix Down,9000 gil,,9000.0,5053162
Moogle Village Chest Ether,8000 gil,,8000.0,5053162
Moogle Village Chest Elf Cape,GuardOff->Hammer->MghtyGrd,,0.0,5053162
Bal Castle Chest Angel Gwn,White Ability Progressive,,0.0,5053162
Bal Castle Chest Hero Drink,Potion,,20.0,5053162
Bal Castle Chest Exit,Mirage Vest,,5000.0,5053162
Hiryuu Valley Skull Bone Mail,Fire Black Magic Progressive,,0.0,5053162
Hiryuu Valley Chest 5000,Charm->Hero@Song,,0.0,5053162
Hiryuu Valley Chest Cabin,Speed Drink,,55.0,5053162
Hiryuu Valley Chest 7000,100 gil,,100.0,5053162
Hiryuu Valley Chest Coronet,Crystal Helm,,5250.0,5053162
Hiryuu Valley Chest Air Blade,Silk robe,,250.0,5053162
Hiryuu Valley Chest Phoenix Down,9000 gil,,9000.0,5053162
Surgate Castle Chest 5000,9000 gil,,9000.0,5053162
Surgate Castle Chest Float,Analyze,,0.0,5053162
Barrier Tower Chest Drain Sword,DarkSuit,MIB,4500.0,5053162
Barrier Tower Chest 9000,????->Fusion->Exploder->DrkShock,,0.0,5053162
Barrier Tower Chest 18000,Silver Harp,MIB,400.0,5053162
Barrier Tower Chest Gold Hairpin,Iron Armor,,250.0,5053162
Mua Town Barrel Guardian,Venom->Drain->Break Sword,,0.0,5053162
Mua Forest Chest 2500,10000 gil,,10000.0,5053162
Mua Forest Chest Ether,Wizard Rod,,10000.0,5053162
Mua Forest Chest 4900,9000 gil,,9000.0,5053162
Mua Forest Chest Phoenix Down,Phoenix Down,,500.0,5053162
Mua Forest Chest 9500,BuildUp,,0.0,5053162
Mua Forest Chest Soot,Shiva->Ramuh->Ifrit->Bahmut,,0.0,5053162
Mua Forest Chest Flametongue,Elixir,,25000.0,5053162
Mua Forest Chest Cabin,Cabin,,300.0,5053162
Mua Forest Chest Giant Drink,Aero Blue Magic Progressive,,0.0,5053162
Mua Forest Chest Elixir,150 gil,,150.0,5053162
Mua Forest Chest Morning Star,MgcSword Ability Progressive,,0.0,5053162
Solitary Island Chest Ether,Ice Shield,MIB,20000.0,5053162
Solitary Island Chest DragonFang,Staff,,100.0,5053162
Pyramid Chest Elixir,Murasume,MIB,10000.0,5053162
Pyramid Chest Black Robe,Fire Rod,MIB,375.0,5053162
Pyramid Chest Thornlet,Red1->Red2->Red3->X-Magic,,0.0,5053162
Pyramid Chest DarkMatter,Elven Bow,MIB,3750.0,5053162
Pyramid Chest Crystal Armor,Assassin,MIB,10000.0,5053162
Pyramid Chest Cursed Ring,Terrain,,0.0,5053162
Pyramid Chest Ice Shield,Diamond Shield,MIB,3000.0,5053162
Pyramid Chest Flame Shield,Mythril Glove,MIB,300.0,5053162
Pyramid Chest White Robe,Crystal Armor,,6000.0,5053162
Pyramid Chest DarkSuit,Bronze Helm,,125.0,5053162
Pyramid Chest 9000,Wall Ring,MIB,10000.0,5053162
Pyramid Chest 8000,Flame Shield,,20000.0,5053162
Pyramid Chest Earth Hammer,RuneEdge,MIB,9500.0,5053162
Pyramid Chest 10000,Tent,,125.0,5053162
Pyramid Chest Cabin,Giant's Axe,MIB,20000.0,5053162
Pyramid Chest 12000,GrnBeret,,1250.0,5053162
Pyramid Chest Guard Ring,Spear,MIB,50.0,5053162
Pyramid Chest Ribbon,Morning Star,MIB,3900.0,5053162
Pyramid Chest Gold Hairpin,Eyedrop,MIB,10.0,5053162
Solitary Island Chest 12000,Flash->Time Slip->DethClaw,,0.0,5053162
Solitary Island Chest Hi-Potion,Bronze Armor,,200.0,5053162
Solitary Island Chest Protect Drink,Bolt Sword Magic Progressive,,0.0,5053162
Solitary Island Chest BeastKiller,Kodachi,MIB,2550.0,5053162
Solitary Island Chest RisingSun,Leather Armor,,40.0,5053162
Solitary Island Chest Guard Ring,Mirage Vest,,5000.0,5053162
Solitary Island Chest Crystal Helm,Judgement Staff,,15000.0,5053162
Solitary Island Chest 9000,Silver Plate,,300.0,5053162
Solitary Island Chest Elixir,Air Lance,,3400.0,5053162
Solitary Island Chest DarkMatter,Guard Ring,,15000.0,5053162
Solitary Island Chest Circlet,GuardOff->Hammer->MghtyGrd,,0.0,5053162
Fork Tower L. Chest Ether,BeastKiller,,7500.0,5053162
Fork Tower L. Chest Wonder Wand,Earth Hammer,,6400.0,5053162
Fork Tower R. Chest Hi-Potion,15000 gil,,15000.0,5053162
Fork Tower R. Chest Defender Sword,12000 gil,,12000.0,5053162
Great Trench Chest Water Scroll,Power->Vitality Song,,0.0,5053162
Great Trench Chest Flame Ring,LuckMallet,,25.0,5053162
Great Trench Chest DragonFang,12000 gil,,12000.0,5053162
Great Trench Chest Ether,8000 gil,,8000.0,5053162
Great Trench Chest Phoenix Down,RuneEdge,,9500.0,5053162
Great Trench Chest Kaiser Knuckles,GuardOff->Hammer->MghtyGrd,,0.0,5053162
Istory Falls Chest Ether,Knight Job Crystal,,0.0,5053162
Istory Falls Chest TurtleShell,1000 gil,,1000.0,5053162
Istory Falls Chest Air Lance,Bandana,,1750.0,5053162
Istory Falls Chest Giant Drink,Giant Drink,,55.0,5053162
Istory Falls Chest RuneEdge,Slash,,0.0,5053162
Istory Falls Chest Guard Ring,8000 gil,,8000.0,5053162
Istory Falls Chest Wall Ring,Mage Masher,,450.0,5053162
Istory Falls Chest Phoenix Down,1000 gil,,1000.0,5053162
Istory Falls Chest Enhancer,Partisan,,5100.0,5053162
Istory Falls Chest 12000,Equip Whips,,0.0,5053162
Istory Falls Chest Artemis Bow,Scan->Charm->Holy,,0.0,5053162
Istory Falls Chest Pinwheel,Pinwheel,,12500.0,5053162
Istory Falls Chest Aegis Shield,Ragnarok,,15000.0,5053162
Istory Falls Chest Giant's Axe,2000 gil,,2000.0,5053162
Phoenix Tower Pot 5000,Angel Gwn,MIB,1500.0,5053162
Phoenix Tower Pot Phoenix Down,LuckMallet,,25.0,5053162
Phoenix Tower Pot 10000,Barrier,,0.0,5053162
Phoenix Tower Pot 15000,Elixir,MIB,25000.0,5053162
Phoenix Tower Pot 20000,Ogre Killer,MIB,1600.0,5053162
Phoenix Tower Pot Avis Killer,Broadsword,,140.0,5053162
Phoenix Tower Pot 25000,490 gil,,490.0,5053162
Mirage Village Barrel Thief Knife,5000 gil,,5000.0,5053162
Rift (Ruins) Chest Ether,5000 gil,,5000.0,5053162
Rift (Ruins) Chest Cabin,DblLance,,5400.0,5053162
Rift (Ruins) Chest Elixir,990 gil,,990.0,5053162
Rift (Ruins) Chest DarkMatter,2500 gil,,2500.0,5053162
Rift (Ruins) Chest Drain Sword,FrogSong->TinySong->MoonFlut,,0.0,5053162
Rift (Forest) Chest DragonFang,Blue,,0.0,5053162
Rift (Forest) Chest Ribbon,Void->Demi->Qrter->Old,,0.0,5053162
Rift (Forest) Chest Enhancer,1000 gil,,1000.0,5053162
Rift (Forest) Chest Lillith Rod,Cover,,0.0,5053162
Rift (Cave) Chest Angel Ring,10000 gil,,10000.0,5053162
Rift (Cave) Chest Coral Ring,Air Blade,,50.0,5053162
Rift (Castle) Chest Thor Hammer,MysticKnight Job Crystal,,0.0,5053162
Rift (Castle) Chest Running Shoes,Animals->Aim->X-Fight,,0.0,5053162
Rift (Castle) Chest Red Shoes,GrnBeret,,1250.0,5053162
Rift (Castle) Chest Rainbow Dress,Sleep->Psych->Doom,,0.0,5053162
Rift (Castle) Chest ManEater,Fire Sword Magic Progressive,,0.0,5053162
The Void Chest Pinwheel,Genji Shield,,10000.0,5053162
The Void Chest Elixir,10000 gil,,10000.0,5053162
The Void Chest Ragnarok,Revivify,MIB,75.0,5053162
Byblos New,Excalibur,,10000.0,5053162
WingRaptor New,DiamndPlt,,3000.0,5053162
Siren New,Dragon's Whisker,,2200.0,5053162
Galura New,Crystal Armor,,6000.0,5053162
LiquiFlame New,Thor Hammer,,15000.0,5053162
Sandworm New,Elf Cape,,2000.0,5053162
AdamanTiMi New,Mirage Vest,,5000.0,5053162
Chim.Brain New,Rune Axe,,10000.0,5053162
Titan New,Excalibur,,10000.0,5053162
Gilgamesh 1 New,Aegis Shield,,2250.0,5053162
Gilgamesh 2 New,Sasuke,,10000.0,5053162
Tyrasaurus New,Defender Sword,,5500.0,5053162
Gilgamesh 3 & Enkidou New,Running Shoes,,25000.0,5053162
Atmos New,Mirage Vest,,5000.0,5053162
Guardians New,Avis Killer,,10000.0,5053162
Odin New,Genji Gloves,,7500.0,5053162
Shiva New,Wizard Rod,,10000.0,5053162
Crayclaw New,Thor Hammer,,15000.0,5053162
