check,reward,mib,reward_value,seed
North Mountain Chest Soft,100 gil,,100,823193
North Mountain Chest Phoenix Down,150 gil,,150,823193
Walse Town Pot Glasses,Hunter Job Crystal,,0,823193
Tycoon Castle Pot Hi-Potion,Protect Drink,,55,823193
Tycoon Castle Pot Ether,Ether,,750,823193
Tycoon Castle Barrel Elixir,Soot,,50,823193
Tycoon Castle Barrel Phoenix Down,8000 gil,,8000,823193
Tycoon Castle Barrel Cabin,MgcSword Ability Progressive,,0,823193
Tycoon Castle Pot Elixir,Power Staff,,900,823193
Tycoon Castle Pot Phoenix Down,Hero Drink,,55,823193
Tycoon Castle Pot Maiden's Kiss,Power->Vitality Song,,0,823193
Tycoon Castle Chest Shuriken,18000 gil,,18000,823193
Tycoon Castle Chest Giyaman,Dimen Ability Progressive,,0,823193
Tycoon Castle Chest Katana,Broadsword,,140,823193
Walse Castle Chest Elf Cape,Sleep->Bio->Flare Sword,,0,823193
Walse Castle Pot 1000,Wind Spear,,2700,823193
Walse Castle Pot Drag,5000 gil,,5000,823193
Walse Castle Box 490,GrnBeret,,1250,823193
Walse Castle Barrel Tent,4400 gil,,4400,823193
Walse Castle Barrel Phoenix Down,Golden Armor,,2000,823193
Walse Tower Chest Silk robe,????->Fusion->Exploder->DrkShock,,0,823193
Walse Tower Chest Maiden's Kiss,Fire Black Magic Progressive,,0,823193
Walse Tower Chest Silver Armlet,Tent,,125,823193
Walse Tower Chest Ether,10000 gil,,10000,823193
Tycoon Meteor Chest Phoenix Down,Phoenix Down,,500,823193
Karnak Castle Chest Gungnir,Chain Whip,,1650,823193
Karnak Castle Chest Thunder Scroll,Red Shoes,MIB,4900,823193
Karnak Castle Chest 2000,Elf Cape,MIB,2000,823193
Karnak Castle Chest Elixir,AntiMagic Bow,MIB,5000,823193
Karnak Castle Chest Ribbon,Magus,MIB,1500,823193
Karnak Castle Chest Shuriken,Mythril Armor,MIB,350,823193
Karnak Castle Chest Elf Cape,BeastKiller,MIB,7500,823193
Karnak Castle Chest Guardian,Thunder Whip,MIB,1100,823193
Karnak Town Barrel Fire Rod,Mage Masher,,450,823193
Steamship Chest Cabin,10000 gil,,10000,823193
Steamship Chest Phoenix Down,Plumed Hat,,175,823193
Steamship Chest Elixir,Healing Staff,,450,823193
Steamship Chest GrnBeret,Fire Bow,,1250,823193
Steamship Chest Thief's Glove,9000 gil,,9000,823193
Ancient Library Chest Ether,HP +X%,,0,823193
Ancient Library Chest Phoenix Down,Epee Sword,,4200,823193
Ancient Library Chest Stealth Suit,12000 gil,,12000,823193
Jacole Cave Chest Shuriken,10000 gil,,10000,823193
Jacole Cave Chest Tent,2000 gil,,2000,823193
Ruined City Chest Shuriken,Murasume,,10000,823193
Ruined City Chest Size,Mirage Vest,,5000,823193
Flying Lonka Ruins Chest Golden Armor,9900 gil,,9900,823193
Flying Lonka Ruins Chest Elixir,Slow->Stop->Slow2,,0,823193
Flying Lonka Ruins Chest Phoenix Down,2000 gil,,2000,823193
Flying Lonka Ruins Chest Golden Shield,Angel Gwn,,1500,823193
Steamship Chest Mythril Glove,Iron Shield,,195,823193
Steamship Chest Full Moon,Thunder Whip,,1100,823193
Flying Lonka Ruins Chest Hi-Potion,10000 gil,,10000,823193
Flying Lonka Ruins Chest 5000,Orialcon,,1700,823193
Flying Lonka Ruins Chest Shuriken,Analyze,,0,823193
Flying Lonka Ruins Chest Ancient Sword,1000 gil,,1000,823193
Flying Lonka Ruins Chest Full Moon,Soot,,50,823193
Flying Lonka Ruins Chest Power Wrist,Epee Sword,,4200,823193
Flying Lonka Ruins Chest Ether,Evade,,0,823193
Flying Lonka Ruins Chest Cabin,Stealth Suit,,1500,823193
Exdeath's Castle Chest Ether,25000 gil,,25000,823193
Exdeath's Castle Chest Diamond Shield,Shiva->Ramuh->Ifrit->Bahmut,,0,823193
Exdeath's Castle Chest Ice Shield,DarkMatter,,25000,823193
Exdeath's Castle Chest Elixir,Shuriken,,1250,823193
Exdeath's Castle Chest Gale Bow,DarkMatter,,25000,823193
Exdeath's Castle Chest IceBrand,GrnBeret,,1250,823193
Exdeath's Castle Chest Kotetsu,2000 gil,,2000,823193
Exdeath's Castle Chest 9900,MgcSword Ability Progressive,,0,823193
Exdeath's Castle Chest 8000,Ice Black Magic Progressive,,0,823193
Exdeath's Castle Chest DblLance,Sleep->Bio->Flare Sword,,0,823193
Exdeath's Castle Chest Partisan,990 gil,,990,823193
Exdeath's Castle Chest Pinwheel,Mythril Spear,,395,823193
Moogle Cave Chest 4400,Black Ability Progressive,,0,823193
Moogle Cave Chest Phoenix Down,HP +X%,,0,823193
Moogle Village Chest Cabin,Shiva->Ramuh->Ifrit->Bahmut,,0,823193
Moogle Village Chest Dancing Dagger,12000 gil,,12000,823193
Moogle Village Chest 1,Power Drink,,55,823193
Moogle Village Chest 10000,1000 gil,,1000,823193
Moogle Village Chest Phoenix Down,Lillith Rod,,1500,823193
Moogle Village Chest Ether,Summon Ability Progressive,,0,823193
Moogle Village Chest Elf Cape,Magic->Love@Song,,0,823193
Bal Castle Chest Angel Gwn,Dancing Dagger,,2900,823193
Bal Castle Chest Hero Drink,Hero Drink,,55,823193
Bal Castle Chest Exit,CopperPlt,,175,823193
Hiryuu Valley Skull Bone Mail,Armor->Shell->Wall->Dispel,,0,823193
Hiryuu Valley Chest 5000,Mirage Vest,,5000,823193
Hiryuu Valley Chest Cabin,Comet->Meteo,,0,823193
Hiryuu Valley Chest 7000,Sylph->Crbnkl->Phenix->Syldra,,0,823193
Hiryuu Valley Chest Coronet,Forged,,7400,823193
Hiryuu Valley Chest Air Blade,Revive,,0,823193
Hiryuu Valley Chest Phoenix Down,9000 gil,,9000,823193
Surgate Castle Chest 5000,Vampire->MindBlst->WhiteWind,,0,823193
Surgate Castle Chest Float,9500 gil,,9500,823193
Barrier Tower Chest Drain Sword,Silver Harp,MIB,400,823193
Barrier Tower Chest 9000,Void->Demi->Qrter->Old,,0,823193
Barrier Tower Chest 18000,Venom Axe,,4800,823193
Barrier Tower Chest Gold Hairpin,Ragnarok,MIB,15000,823193
Mua Town Barrel Guardian,12000 gil,,12000,823193
Mua Forest Chest 2500,4900 gil,,4900,823193
Mua Forest Chest Ether,Smoke,,0,823193
Mua Forest Chest 4900,Venom->Drain->Break Sword,,0,823193
Mua Forest Chest Phoenix Down,RuneEdge,,9500,823193
Mua Forest Chest 9500,Staff,,100,823193
Mua Forest Chest Soot,Diamond Shield,,3000,823193
Mua Forest Chest Flametongue,DrgnCrest,,0,823193
Mua Forest Chest Cabin,Defender Sword,,5500,823193
Mua Forest Chest Giant Drink,War Hammer,,3200,823193
Mua Forest Chest Elixir,Elixir,,25000,823193
Mua Forest Chest Morning Star,Thunder Whip,,1100,823193
Solitary Island Chest Ether,Avis Killer,,10000,823193
Solitary Island Chest DragonFang,Leather Shoes,,35,823193
Pyramid Chest Elixir,Golden Helm,,1750,823193
Pyramid Chest Black Robe,Strength,,2250,823193
Pyramid Chest Thornlet,Mythril Spear,,395,823193
Pyramid Chest DarkMatter,GrnBeret,MIB,1250,823193
Pyramid Chest Crystal Armor,Angel Ring,MIB,25000,823193
Pyramid Chest Cursed Ring,HiPotion,MIB,180,823193
Pyramid Chest Ice Shield,Bronze Armor,MIB,200,823193
Pyramid Chest Flame Shield,Thief's Glove,,1500,823193
Pyramid Chest White Robe,Coral Ring,,25000,823193
Pyramid Chest DarkSuit,Leather Armor,MIB,40,823193
Pyramid Chest 9000,Diamond Armor,MIB,4000,823193
Pyramid Chest 8000,Coronet,MIB,6000,823193
Pyramid Chest Earth Hammer,Genji Gloves,MIB,7500,823193
Pyramid Chest 10000,Katana,MIB,2900,823193
Pyramid Chest Cabin,Gaia Gear,,1000,823193
Pyramid Chest 12000,DarkMatter,MIB,25000,823193
Pyramid Chest Guard Ring,Soot,,50,823193
Pyramid Chest Ribbon,Pinwheel,MIB,12500,823193
Pyramid Chest Gold Hairpin,Diamond Armlet,,2000,823193
Solitary Island Chest 12000,FrogSong->TinySong->MoonFlut,,0,823193
Solitary Island Chest Hi-Potion,Shuriken,MIB,1250,823193
Solitary Island Chest Protect Drink,2-Handed,,0,823193
Solitary Island Chest BeastKiller,Dimen Ability Progressive,,0,823193
Solitary Island Chest RisingSun,RisingSun,,5500,823193
Solitary Island Chest Guard Ring,Venom Rod,,750,823193
Solitary Island Chest Crystal Helm,L4Qrter->L3Flare->L2Old->L5Doom,,0,823193
Solitary Island Chest 9000,Ice Black Magic Progressive,,0,823193
Solitary Island Chest Elixir,L4Qrter->L3Flare->L2Old->L5Doom,,0,823193
Solitary Island Chest DarkMatter,DrgnCrest,,0,823193
Solitary Island Chest Circlet,Javelin,MIB,50,823193
Fork Tower L. Chest Ether,5000 gil,,5000,823193
Fork Tower L. Chest Wonder Wand,Coronet,,6000,823193
Fork Tower R. Chest Hi-Potion,2500 gil,,2500,823193
Fork Tower R. Chest Defender Sword,Training Suit,,225,823193
Great Trench Chest Water Scroll,Flame Whip,,10000,823193
Great Trench Chest Flame Ring,5000 gil,,5000,823193
Great Trench Chest DragonFang,Antdt->Image->Heal,,0,823193
Great Trench Chest Ether,Ice Black Magic Progressive,,0,823193
Great Trench Chest Phoenix Down,DmgFloor,,0,823193
Great Trench Chest Kaiser Knuckles,MgcSword Ability Progressive,,0,823193
Istory Falls Chest Ether,White Ability Progressive,,0,823193
Istory Falls Chest TurtleShell,Berserk,,0,823193
Istory Falls Chest Air Lance,1000 gil,,1000,823193
Istory Falls Chest Giant Drink,Equip Bows,,0,823193
Istory Falls Chest RuneEdge,Life->Life2,,0,823193
Istory Falls Chest Guard Ring,15000 gil,,15000,823193
Istory Falls Chest Wall Ring,War Hammer,,3200,823193
Istory Falls Chest Phoenix Down,Mute->Psych->Holy Sword,,0,823193
Istory Falls Chest Enhancer,990 gil,,990,823193
Istory Falls Chest 12000,Kotetsu,,5900,823193
Istory Falls Chest Artemis Bow,Remora->Shoat->Levia,,0,823193
Istory Falls Chest Pinwheel,Pinwheel,,12500,823193
Istory Falls Chest Aegis Shield,Pinwheel,,12500,823193
Istory Falls Chest Giant's Axe,100 gil,,100,823193
Phoenix Tower Pot 5000,Silk robe,,250,823193
Phoenix Tower Pot Phoenix Down,Cursed Shield,,5000,823193
Phoenix Tower Pot 10000,Ether,MIB,750,823193
Phoenix Tower Pot 15000,Mythril Staff,MIB,250,823193
Phoenix Tower Pot 20000,Maiden's Kiss,,30,823193
Phoenix Tower Pot Avis Killer,Tricorn Hat,MIB,750,823193
Phoenix Tower Pot 25000,Leather Cap,MIB,25,823193
Mirage Village Barrel Thief Knife,Summon Ability Progressive,,0,823193
Rift (Ruins) Chest Ether,490 gil,,490,823193
Rift (Ruins) Chest Cabin,Epee Sword,,4200,823193
Rift (Ruins) Chest Elixir,Plumed Hat,,175,823193
Rift (Ruins) Chest DarkMatter,Haste->Exit->Hast2->Quick,,0,823193
Rift (Ruins) Chest Drain Sword,Ice Bow,,1250,823193
Rift (Forest) Chest DragonFang,9000 gil,,9000,823193
Rift (Forest) Chest Ribbon,Rune Chime,,10000,823193
Rift (Forest) Chest Enhancer,20000 gil,,20000,823193
Rift (Forest) Chest Lillith Rod,MgcSword Ability Progressive,,0,823193
Rift (Cave) Chest Angel Ring,Pinwheel,,12500,823193
Rift (Cave) Chest Coral Ring,Circlet,,2250,823193
Rift (Castle) Chest Thor Hammer,Void->Demi->Qrter->Old,,0,823193
Rift (Castle) Chest Running Shoes,Red1->Red2->Red3->X-Magic,,0,823193
Rift (Castle) Chest Red Shoes,25000 gil,,25000,823193
Rift (Castle) Chest Rainbow Dress,AntiMagic Bow,,5000,823193
Rift (Castle) Chest ManEater,Fire Sword Magic Progressive,,0,823193
The Void Chest Pinwheel,Sylph->Crbnkl->Phenix->Syldra,,0,823193
The Void Chest Elixir,Silk robe,,250,823193
The Void Chest Ragnarok,Giant's Axe,MIB,20000,823193
Byblos New,DblLance,,5400,823193
WingRaptor New,Mirage Vest,,5000,823193
Karlabos New,Angel Ring,,25000,823193
Siren New,Excalibur,,10000,823193
Magisa & Forza New,Crystal Helm,,5250,823193
Galura New,Yoichi Bow,,10000,823193
Sergeant & DeathClaw New,Tempest,,15000,823193
Sandworm New,Yoichi Bow,,10000,823193
Puroboros New,DarkSuit,,4500,823193
Gilgamesh 1 New,CornaJar,,5000,823193
HiryuuPlant New,Judgement Staff,,15000,823193
Merugene New,DblLance,,5400,823193
Odin New,Enhancer,,10000,823193
"Triton, Neregeid & Phobos New",Rune Axe,,10000,823193
Minotauros New,Genji Helm,,12500,823193
Stalker New,Crystal Helm,,5250,823193
Bahamut New,Tinkerbell,,750,823193
Shiva New,Mirage Vest,,5000,823193
