check,reward,mib,reward_value,seed
Wind Shrine Chest Broadsword,War Hammer,,3200,4215182
Beginner's House Chest Ether,Knight Job Crystal,,0,4215182
Beginner's House Chest 100,DblLance,,5400,4215182
Beginner's House Chest Potion,Lillith Rod,MIB,1500,4215182
Beginner's House Chest Phoenix Down,Slash,,0,4215182
Beginner's House Chest Tent,Orialcon,,1700,4215182
Beginner's House Chest Leather Shoes,Battle Axe,,325,4215182
Pirate's Cave Chest Leather Cap,Iron Shield,,195,4215182
Pirate's Cave Chest Tent,5000 gil,,5000,4215182
Pirate's Cave Chest Ether,8000 gil,,8000,4215182
Pirate's Cave Chest 300,Diamond Armor,,4000,4215182
Wind Shrine Chest Tent,Chain Whip,,1650,4215182
Wind Shrine Chest Leather Cap,Vampire->MindBlst->WhiteWind,,0,4215182
Wind Shrine Chest Staff,BuildUp,,0,4215182
Tule Barrel 150,Whip,,550,4215182
Tule Box Leather Shoes,AntiMagic Bow,,5000,4215182
Tule Barrel Potion,Diamond Armor,,4000,4215182
Tule Box Tent,LuckMallet,,25,4215182
Tule Bush Phoenix Down,Mythril Glove,,300,4215182
Ship Graveyard Chest Flail,GbnPnch->Emision->Missle->Blwfsh,,0,4215182
Ship Graveyard Chest Phoenix Down,Giant Drink,,55,4215182
Ship Graveyard Chest Tent,Shuriken,,1250,4215182
Ship Graveyard Box 990,12000 gil,,12000,4215182
Ship Graveyard Chest Potion,Dbl Grip,,0,4215182
Ship Graveyard Chest Antidote,Equip Spears,,0,4215182
Carwen Barrel Antidote,Antidote,,15,4215182
Carwen Box Ice Rod,Soot,,50,4215182
Carwen Pot 1000,9000 gil,,9000,4215182
North Mountain Chest Soft,4900 gil,,4900,4215182
North Mountain Chest Phoenix Down,Mute->Size->Bersk,,0,4215182
Walse Town Pot Glasses,Silver Plate,,300,4215182
Tycoon Castle Pot Hi-Potion,Mythril Knife,,225,4215182
Tycoon Castle Pot Ether,Mythril Shield,,295,4215182
Tycoon Castle Barrel Elixir,Ancient Sword,,2100,4215182
Tycoon Castle Barrel Phoenix Down,18000 gil,,18000,4215182
Tycoon Castle Barrel Cabin,Cabin,,300,4215182
Tycoon Castle Pot Elixir,Elixir,,25000,4215182
Tycoon Castle Pot Phoenix Down,AntiMagic Bow,,5000,4215182
Tycoon Castle Pot Maiden's Kiss,490 gil,,490,4215182
Tycoon Castle Chest Shuriken,100 gil,,100,4215182
Tycoon Castle Chest Giyaman,Mute->Psych->Holy Sword,,0,4215182
Tycoon Castle Chest Katana,Mythril Helm,,275,4215182
Walse Castle Chest Elf Cape,Venom Rod,,750,4215182
Walse Castle Pot 1000,Flame Scroll,,100,4215182
Walse Castle Pot Drag,Power->Vitality Song,,0,4215182
Walse Castle Box 490,9000 gil,,9000,4215182
Walse Castle Barrel Tent,Control,,0,4215182
Walse Castle Barrel Phoenix Down,Mediator Job Crystal,,0,4215182
Walse Tower Chest Silk robe,2000 gil,,2000,4215182
Walse Tower Chest Maiden's Kiss,Speed Drink,,55,4215182
Walse Tower Chest Silver Armlet,Lillith Rod,,1500,4215182
Walse Tower Chest Ether,Chain Whip,,1650,4215182
Tycoon Meteor Chest Phoenix Down,Scan->Charm->Holy,,0,4215182
Karnak Castle Chest Gungnir,Rainbow Dress,,2900,4215182
Karnak Castle Chest Thunder Scroll,Knife,MIB,75,4215182
Karnak Castle Chest 2000,FrogSong->TinySong->MoonFlut,,0,4215182
Karnak Castle Chest Elixir,Guard Ring,MIB,15000,4215182
Karnak Castle Chest Ribbon,Dragoon Lance,MIB,15000,4215182
Karnak Castle Chest Shuriken,Cotton Robe,MIB,150,4215182
Karnak Castle Chest Elf Cape,Coral Ring,MIB,25000,4215182
Karnak Castle Chest Guardian,Leather Cap,MIB,25,4215182
Karnak Town Barrel Fire Rod,15000 gil,,15000,4215182
Steamship Chest Cabin,Dance,,0,4215182
Steamship Chest Phoenix Down,1000 gil,,1000,4215182
Steamship Chest Elixir,Angel Gwn,,1500,4215182
Steamship Chest GrnBeret,MP +X%,,0,4215182
Steamship Chest Thief's Glove,Vampire->MindBlst->WhiteWind,,0,4215182
Ancient Library Chest Ether,20000 gil,,20000,4215182
Ancient Library Chest Phoenix Down,Crystal Shield,,4500,4215182
Ancient Library Chest Stealth Suit,300 gil,,300,4215182
Jacole Cave Chest Shuriken,2500 gil,,2500,4215182
Jacole Cave Chest Tent,2000 gil,,2000,4215182
Ruined City Chest Shuriken,Angel Gwn,,1500,4215182
Ruined City Chest Size,8000 gil,,8000,4215182
Flying Lonka Ruins Chest Golden Armor,Rune Axe,,10000,4215182
Flying Lonka Ruins Chest Elixir,9000 gil,,9000,4215182
Flying Lonka Ruins Chest Phoenix Down,Mirage Vest,,5000,4215182
Flying Lonka Ruins Chest Golden Shield,990 gil,,990,4215182
Steamship Chest Mythril Glove,Mythril Helm,,275,4215182
Steamship Chest Full Moon,White Ability Progressive,,0,4215182
Flying Lonka Ruins Chest Hi-Potion,TurtleShell,,75,4215182
Flying Lonka Ruins Chest 5000,Haste->Exit->Hast2->Quick,,0,4215182
Flying Lonka Ruins Chest Shuriken,Protect Drink,,55,4215182
Flying Lonka Ruins Chest Ancient Sword,Equip Armors,,0,4215182
Flying Lonka Ruins Chest Full Moon,Masamune,,10000,4215182
Flying Lonka Ruins Chest Power Wrist,Mute->Psych->Holy Sword,,0,4215182
Flying Lonka Ruins Chest Ether,Magic Lamp,,5000,4215182
Flying Lonka Ruins Chest Cabin,Crystal Helm,,5250,4215182
Exdeath's Castle Chest Ether,1000 gil,,1000,4215182
Exdeath's Castle Chest Diamond Shield,150 gil,,150,4215182
Exdeath's Castle Chest Ice Shield,Bronze Shield,,145,4215182
Exdeath's Castle Chest Elixir,DarkMatter,,25000,4215182
Exdeath's Castle Chest Gale Bow,Speed Drink,,55,4215182
Exdeath's Castle Chest IceBrand,Summon Ability Progressive,,0,4215182
Exdeath's Castle Chest Kotetsu,Magic->Love@Song,,0,4215182
Exdeath's Castle Chest 9900,MgcSword Ability Progressive,,0,4215182
Exdeath's Castle Chest 8000,Armor->Shell->Wall->Dispel,,0,4215182
Exdeath's Castle Chest DblLance,Regen->Float->Reset->Xzone,,0,4215182
Exdeath's Castle Chest Partisan,Coral Sword,,1400,4215182
Exdeath's Castle Chest Pinwheel,Leather Shoes,,35,4215182
Moogle Cave Chest 4400,9000 gil,,9000,4215182
Moogle Cave Chest Phoenix Down,Aero Blue Magic Progressive,,0,4215182
Moogle Village Chest Cabin,Black Ability Progressive,,0,4215182
Moogle Village Chest Dancing Dagger,12000 gil,,12000,4215182
Moogle Village Chest 1,Mythril Hammer,,525,4215182
Moogle Village Chest 10000,Caution,,0,4215182
Moogle Village Chest Phoenix Down,GuardOff->Hammer->MghtyGrd,,0,4215182
Moogle Village Chest Ether,Void->Demi->Qrter->Old,,0,4215182
Moogle Village Chest Elf Cape,Wall Ring,,10000,4215182
Bal Castle Chest Angel Gwn,1000 gil,,1000,4215182
Bal Castle Chest Hero Drink,Antdt->Image->Heal,,0,4215182
Bal Castle Chest Exit,DrgnCrest,,0,4215182
Hiryuu Valley Skull Bone Mail,2000 gil,,2000,4215182
Hiryuu Valley Chest 5000,DrgnSwd,,0,4215182
Hiryuu Valley Chest Cabin,2000 gil,,2000,4215182
Hiryuu Valley Chest 7000,Golden Shield,,1500,4215182
Hiryuu Valley Chest Coronet,9500 gil,,9500,4215182
Hiryuu Valley Chest Air Blade,4900 gil,,4900,4215182
Hiryuu Valley Chest Phoenix Down,Drink,,0,4215182
Surgate Castle Chest 5000,Leather Shield,,45,4215182
Surgate Castle Chest Float,100 gil,,100,4215182
Barrier Tower Chest Drain Sword,Leather Armor,,40,4215182
Barrier Tower Chest 9000,Murasume,MIB,10000,4215182
Barrier Tower Chest 18000,Bronze Helm,,125,4215182
Barrier Tower Chest Gold Hairpin,Silver Plate,MIB,300,4215182
Mua Town Barrel Guardian,Guardian,,1300,4215182
Mua Forest Chest 2500,5000 gil,,5000,4215182
Mua Forest Chest Ether,GrnBeret,,1250,4215182
Mua Forest Chest 4900,10000 gil,,10000,4215182
Mua Forest Chest Phoenix Down,Phoenix Down,,500,4215182
Mua Forest Chest 9500,Gale Bow,,4250,4215182
Mua Forest Chest Soot,WhiteMage Job Crystal,,0,4215182
Mua Forest Chest Flametongue,Flametongue,,5000,4215182
Mua Forest Chest Cabin,Fire Bow,,1250,4215182
Mua Forest Chest Giant Drink,9900 gil,,9900,4215182
Mua Forest Chest Elixir,Mythril Hammer,,525,4215182
Mua Forest Chest Morning Star,Lamia's Tiara,,1250,4215182
Solitary Island Chest Ether,Ice Shield,MIB,20000,4215182
Solitary Island Chest DragonFang,Black Robe,,4000,4215182
Pyramid Chest Elixir,Crystal Helm,MIB,5250,4215182
Pyramid Chest Black Robe,Running Shoes,,25000,4215182
Pyramid Chest Thornlet,Preemptive,,0,4215182
Pyramid Chest DarkMatter,Shoat,MIB,0,4215182
Pyramid Chest Crystal Armor,Gungnir,,4050,4215182
Pyramid Chest Cursed Ring,Cursed Ring,,2500,4215182
Pyramid Chest Ice Shield,Antidote,,15,4215182
Pyramid Chest Flame Shield,Giant's Axe,MIB,20000,4215182
Pyramid Chest White Robe,Wizard Rod,,10000,4215182
Pyramid Chest DarkSuit,Leather Shoes,MIB,35,4215182
Pyramid Chest 9000,BlackMage Job Crystal,,0,4215182
Pyramid Chest 8000,Training Suit,MIB,225,4215182
Pyramid Chest Earth Hammer,Battle Axe,,325,4215182
Pyramid Chest 10000,Angel Gwn,MIB,1500,4215182
Pyramid Chest Cabin,Knife,,75,4215182
Pyramid Chest 12000,OmegaMedl,MIB,0,4215182
Pyramid Chest Guard Ring,Fire Rod,MIB,375,4215182
Pyramid Chest Ribbon,Regen->Float->Reset->Xzone,,0,4215182
Pyramid Chest Gold Hairpin,Vampire->MindBlst->WhiteWind,,0,4215182
Solitary Island Chest 12000,Image,,0,4215182
Solitary Island Chest Hi-Potion,Mythril Armor,,350,4215182
Solitary Island Chest Protect Drink,Armor->Shell->Wall->Dispel,,0,4215182
Solitary Island Chest BeastKiller,8000 gil,,8000,4215182
Solitary Island Chest RisingSun,Knife,,75,4215182
Solitary Island Chest Guard Ring,Crystal Shield,,4500,4215182
Solitary Island Chest Crystal Helm,Brawl,,0,4215182
Solitary Island Chest 9000,RuneEdge,,9500,4215182
Solitary Island Chest Elixir,DiamndPlt,,3000,4215182
Solitary Island Chest DarkMatter,Thunder Bow,,1250,4215182
Solitary Island Chest Circlet,Mythril Staff,MIB,250,4215182
Fork Tower L. Chest Ether,Lillith Rod,,1500,4215182
Fork Tower L. Chest Wonder Wand,Potion,,20,4215182
Fork Tower R. Chest Hi-Potion,100 gil,,100,4215182
Fork Tower R. Chest Defender Sword,Animals->Aim->X-Fight,,0,4215182
Great Trench Chest Water Scroll,10000 gil,,10000,4215182
Great Trench Chest Flame Ring,Mimic,,0,4215182
Great Trench Chest DragonFang,Charm->Hero@Song,,0,4215182
Great Trench Chest Ether,DarkHood,,3250,4215182
Great Trench Chest Phoenix Down,25000 gil,,25000,4215182
Great Trench Chest Kaiser Knuckles,Condemn->Roulette->AquaRake,,0,4215182
Istory Falls Chest Ether,Venom->Drain->Break,,0,4215182
Istory Falls Chest TurtleShell,Leather Shield,,45,4215182
Istory Falls Chest Air Lance,Black Ability Progressive,,0,4215182
Istory Falls Chest Giant Drink,4400 gil,,4400,4215182
Istory Falls Chest RuneEdge,RuneEdge,,9500,4215182
Istory Falls Chest Guard Ring,9000 gil,,9000,4215182
Istory Falls Chest Wall Ring,1000 gil,,1000,4215182
Istory Falls Chest Phoenix Down,Angel Ring,,25000,4215182
Istory Falls Chest Enhancer,DarkMatter,,25000,4215182
Istory Falls Chest 12000,Antdt->Image->Heal,,0,4215182
Istory Falls Chest Artemis Bow,Regen->Float->Reset->Xzone,,0,4215182
Istory Falls Chest Pinwheel,Pinwheel,,12500,4215182
Istory Falls Chest Aegis Shield,Wonder Wand,,5000,4215182
Istory Falls Chest Giant's Axe,10000 gil,,10000,4215182
Phoenix Tower Pot 5000,Dancing Dagger,MIB,2900,4215182
Phoenix Tower Pot Phoenix Down,Mythril Shield,MIB,295,4215182
Phoenix Tower Pot 10000,Ether,MIB,750,4215182
Phoenix Tower Pot 15000,Chain Whip,MIB,1650,4215182
Phoenix Tower Pot 20000,Pray,,0,4215182
Phoenix Tower Pot Avis Killer,Mythril Helm,,275,4215182
Phoenix Tower Pot 25000,DoomCut,,2950,4215182
Mirage Village Barrel Thief Knife,12000 gil,,12000,4215182
Rift (Ruins) Chest Ether,Golden Helm,,1750,4215182
Rift (Ruins) Chest Cabin,Ogre Killer,,1600,4215182
Rift (Ruins) Chest Elixir,Mythril Helm,,275,4215182
Rift (Ruins) Chest DarkMatter,Orialcon,,1700,4215182
Rift (Ruins) Chest Drain Sword,10000 gil,,10000,4215182
Rift (Forest) Chest DragonFang,Rod,,100,4215182
Rift (Forest) Chest Ribbon,MgcSword Ability Progressive,,0,4215182
Rift (Forest) Chest Enhancer,Void->Demi->Qrter->Old,,0,4215182
Rift (Forest) Chest Lillith Rod,MgcSword Ability Progressive,,0,4215182
Rift (Cave) Chest Angel Ring,Soft,,75,4215182
Rift (Cave) Chest Coral Ring,Mythril Staff,,250,4215182
Rift (Castle) Chest Thor Hammer,10000 gil,,10000,4215182
Rift (Castle) Chest Running Shoes,Mute->Psych->Holy Sword,,0,4215182
Rift (Castle) Chest Red Shoes,CopperPlt,,175,4215182
Rift (Castle) Chest Rainbow Dress,Genji Helm,,12500,4215182
Rift (Castle) Chest ManEater,5000 gil,,5000,4215182
The Void Chest Pinwheel,2-Handed,,0,4215182
The Void Chest Elixir,Forged,,7400,4215182
The Void Chest Ragnarok,Power Wrist,MIB,1250,4215182
Byblos New,DiamndPlt,,3000,4215182
WingRaptor New,Tempest,,15000,4215182
Karlabos New,Yoichi Bow,,10000,4215182
Siren New,Rune Axe,,10000,4215182
Galura New,Assassin,,10000,4215182
AdamanTiMi New,Enhancer,,10000,4215182
Sol Cannon New,Sasuke,,10000,4215182
Titan New,Rune Axe,,10000,4215182
Abductor New,Yoichi Bow,,10000,4215182
HiryuuPlant New,AntiMagic Bow,,5000,4215182
Atmos New,Rune Axe,,10000,4215182
Gilgamesh 4 New,Yoichi Bow,,10000,4215182
Antlion New,Tinkerbell,,750,4215182
Merugene New,Crystal Shield,,4500,4215182
Odin New,Avis Killer,,10000,4215182
"Triton, Neregeid & Phobos New",Defender Sword,,5500,4215182
Bahamut New,Magic Lamp,,5000,4215182
Crayclaw New,Wizard Rod,,10000,4215182
