check,reward,mib,reward_value,seed
Ifrit Ifrit,GbnPnch->Emision->Missle->Blwfsh,,0.0,4584465
Water Crystal Samurai,Cover,,0.0,4584465
Water Crystal Berserker,Silk robe,,250.0,4584465
Water Crystal MysticKnight,Drain Sword,,8000.0,4584465
Water Crystal TimeMage,Whip,,550.0,4584465
Water Crystal Summoner,Genji Shield,,10000.0,4584465
Brave Blade Brave Blade,Brave Blade,,15000.0,4584465
Chicken Knife Chicken Knife,Artemis Bow,,15000.0,4584465
Tycoon Castle Cabin Cabin,Sylph->Crbnkl->Phenix->Syldra,,0.0,4584465
Walse Tower Chest GoGo,DrgnCrest,,0.0,4584465
Pyramid Top Pyramid Tablet,Golden Shield,,1500.0,4584465
Toad Event Toad,Red1->Red2->Red3->X-Magic,,0.0,4584465
Aegis Shield Chest Aegis Shield,Dance,,0.0,4584465
Lone Wolf Barrel Cabin,Whip,,550.0,4584465
Lone Wolf Chest Thunder Whip,Void->Demi->Qrter->Old,,0.0,4584465
Moat Item Epee,Observe,,0.0,4584465
Shop Backdoor Lamia Harp,Life->Life2,,0.0,4584465
Top of the Falls Magic Lamp,Regen->Float->Reset->Xzone,,0.0,4584465
Wind Shrine Chest Broadsword,Dancing Dagger,,2900.0,4584465
Beginner's House Chest Ether,Gold Hairpin,,15000.0,4584465
Beginner's House Chest 100,Potion,,20.0,4584465
Beginner's House Chest Potion,Sage's Staff,MIB,10000.0,4584465
Beginner's House Chest Phoenix Down,Agility,,,4584465
Beginner's House Chest Tent,25000 gil,,25000.0,4584465
Beginner's House Chest Leather Shoes,Black Robe,,4000.0,4584465
Pirate's Cave Chest Leather Cap,8000 gil,,8000.0,4584465
Pirate's Cave Chest Tent,Leather Shield,,45.0,4584465
Pirate's Cave Chest Ether,5000 gil,,5000.0,4584465
Pirate's Cave Chest 300,2-Handed,,0.0,4584465
Wind Shrine Chest Tent,2500 gil,,2500.0,4584465
Wind Shrine Chest Leather Cap,DoomCut,,2950.0,4584465
Wind Shrine Chest Staff,Ribbon,,17500.0,4584465
Tule Barrel 150,Haste->Exit->Hast2->Quick,,0.0,4584465
Tule Box Leather Shoes,Flame Whip,,10000.0,4584465
Tule Barrel Potion,Chocob->Titan->Golem->Odin,,0.0,4584465
Tule Box Tent,Air Lance,,3400.0,4584465
Tule Bush Phoenix Down,Black Ability Progressive,,0.0,4584465
Ship Graveyard Chest Flail,12000 gil,,12000.0,4584465
Ship Graveyard Chest Phoenix Down,Venom->Drain->Break Sword,,0.0,4584465
Ship Graveyard Chest Tent,Cotton Robe,,150.0,4584465
Ship Graveyard Box 990,2000 gil,,2000.0,4584465
Ship Graveyard Chest Potion,100 gil,,100.0,4584465
Ship Graveyard Chest Antidote,Mute->Size->Bersk,,0.0,4584465
Carwen Barrel Antidote,Javelin,,50.0,4584465
Carwen Box Ice Rod,Soft,,75.0,4584465
Carwen Pot 1000,Mythril Knife,,225.0,4584465
North Mountain Chest Soft,20000 gil,,20000.0,4584465
North Mountain Chest Phoenix Down,Lumina Robe,,2000.0,4584465
Walse Town Pot Glasses,Mythril Spear,,395.0,4584465
Tycoon Castle Pot Hi-Potion,Thunder Scroll,,100.0,4584465
Tycoon Castle Pot Ether,Armor->Shell->Wall->Dispel,,0.0,4584465
Tycoon Castle Barrel Elixir,BuildUp,,0.0,4584465
Tycoon Castle Barrel Phoenix Down,Dream Harp,,800.0,4584465
Tycoon Castle Barrel Cabin,Bard's Surplice,,500.0,4584465
Tycoon Castle Pot Elixir,Angel Ring,,25000.0,4584465
Tycoon Castle Pot Phoenix Down,Remora->Shoat->Levia,,0.0,4584465
Tycoon Castle Pot Maiden's Kiss,Caution,,0.0,4584465
Tycoon Castle Chest Shuriken,Yoichi Bow,,10000.0,4584465
Tycoon Castle Chest Giyaman,Venom Rod,,750.0,4584465
Tycoon Castle Chest Katana,Katana,,2900.0,4584465
Walse Castle Chest Elf Cape,Equip Axes,,0.0,4584465
Walse Castle Pot 1000,DiamndPlt,,3000.0,4584465
Walse Castle Pot Drag,Red1->Red2->Red3->X-Magic,,0.0,4584465
Walse Castle Box 490,Rune Chime,,10000.0,4584465
Walse Castle Barrel Tent,Ninja Job Crystal,,0.0,4584465
Walse Castle Barrel Phoenix Down,Air Lance,,3400.0,4584465
Walse Tower Chest Silk robe,Flash->Time Slip->DethClaw,,0.0,4584465
Walse Tower Chest Maiden's Kiss,WhiteMage Job Crystal,,0.0,4584465
Walse Tower Chest Silver Armlet,100 gil,,100.0,4584465
Walse Tower Chest Ether,Flame Ring,,25000.0,4584465
Tycoon Meteor Chest Phoenix Down,Epee Sword,,4200.0,4584465
Karnak Castle Chest Gungnir,TurtleShell,,75.0,4584465
Karnak Castle Chest Thunder Scroll,Chain Whip,,1650.0,4584465
Karnak Castle Chest 2000,Mythril Staff,MIB,250.0,4584465
Karnak Castle Chest Elixir,Flail,MIB,390.0,4584465
Karnak Castle Chest Ribbon,Genji Helm,MIB,12500.0,4584465
Karnak Castle Chest Shuriken,Kunai,,300.0,4584465
Karnak Castle Chest Elf Cape,ManEater,MIB,12500.0,4584465
Karnak Castle Chest Guardian,CopperPlt,MIB,175.0,4584465
Karnak Town Barrel Fire Rod,Berserker Job Crystal,,0.0,4584465
Steamship Chest Cabin,Mythril Staff,,250.0,4584465
Steamship Chest Phoenix Down,Equip Rods,,0.0,4584465
Steamship Chest Elixir,12000 gil,,12000.0,4584465
Steamship Chest GrnBeret,Summon Ability Progressive,,0.0,4584465
Steamship Chest Thief's Glove,Ancient Sword,,2100.0,4584465
Ancient Library Chest Ether,10000 gil,,10000.0,4584465
Ancient Library Chest Phoenix Down,Shoat,,0.0,4584465
Ancient Library Chest Stealth Suit,Flash->Time Slip->DethClaw,,0.0,4584465
Jacole Cave Chest Shuriken,490 gil,,490.0,4584465
Jacole Cave Chest Tent,300 gil,,300.0,4584465
Ruined City Chest Shuriken,4400 gil,,4400.0,4584465
Ruined City Chest Size,4900 gil,,4900.0,4584465
Flying Lonka Ruins Chest Golden Armor,Power Wrist,,1250.0,4584465
Flying Lonka Ruins Chest Elixir,Condemn->Roulette->AquaRake,,0.0,4584465
Flying Lonka Ruins Chest Phoenix Down,AntiMagic Bow,,5000.0,4584465
Flying Lonka Ruins Chest Golden Shield,Equip Whips,,0.0,4584465
Steamship Chest Mythril Glove,Training Suit,,225.0,4584465
Steamship Chest Full Moon,Summon Ability Progressive,,0.0,4584465
Flying Lonka Ruins Chest Hi-Potion,MysticKnight Job Crystal,,0.0,4584465
Flying Lonka Ruins Chest 5000,Dimen Ability Progressive,,0.0,4584465
Flying Lonka Ruins Chest Shuriken,Silver Harp,,400.0,4584465
Flying Lonka Ruins Chest Ancient Sword,Antdt->Image->Heal,,0.0,4584465
Flying Lonka Ruins Chest Full Moon,Regen->Float->Reset->Xzone,,0.0,4584465
Flying Lonka Ruins Chest Power Wrist,Magus,,1500.0,4584465
Flying Lonka Ruins Chest Ether,Comet->Meteo,,0.0,4584465
Flying Lonka Ruins Chest Cabin,Venom Axe,,4800.0,4584465
Exdeath's Castle Chest Ether,Hunter Job Crystal,,0.0,4584465
Exdeath's Castle Chest Diamond Shield,GrnBeret,,1250.0,4584465
Exdeath's Castle Chest Ice Shield,Sylph->Crbnkl->Phenix->Syldra,,0.0,4584465
Exdeath's Castle Chest Elixir,Avis Killer,,10000.0,4584465
Exdeath's Castle Chest Gale Bow,Slow->Stop->Slow2,,0.0,4584465
Exdeath's Castle Chest IceBrand,Magic Lamp,,5000.0,4584465
Exdeath's Castle Chest Kotetsu,Red1->Red2->Red3->X-Magic,,0.0,4584465
Exdeath's Castle Chest 9900,Fire Sword Magic Progressive,,0.0,4584465
Exdeath's Castle Chest 8000,Catch,,0.0,4584465
Exdeath's Castle Chest DblLance,Sleep->Bio->Flare Sword,,0.0,4584465
Exdeath's Castle Chest Partisan,Flame Shield,,20000.0,4584465
Exdeath's Castle Chest Pinwheel,1000 gil,,1000.0,4584465
Moogle Cave Chest 4400,2000 gil,,2000.0,4584465
Moogle Cave Chest Phoenix Down,9000 gil,,9000.0,4584465
Moogle Village Chest Cabin,Brawl,,0.0,4584465
Moogle Village Chest Dancing Dagger,Gaia Gear,,1000.0,4584465
Moogle Village Chest 1,Diamond Armlet,,2000.0,4584465
Moogle Village Chest 10000,Mute->Psych->Holy Sword,,0.0,4584465
Moogle Village Chest Phoenix Down,Thief's Glove,,1500.0,4584465
Moogle Village Chest Ether,Kaiser Knuckles,,7500.0,4584465
Moogle Village Chest Elf Cape,Ice Black Magic Progressive,,0.0,4584465
Bal Castle Chest Angel Gwn,Flametongue,,5000.0,4584465
Bal Castle Chest Hero Drink,Hero Drink,,55.0,4584465
Bal Castle Chest Exit,990 gil,,990.0,4584465
Hiryuu Valley Skull Bone Mail,????->Fusion->Exploder->DrkShock,,0.0,4584465
Hiryuu Valley Chest 5000,2000 gil,,2000.0,4584465
Hiryuu Valley Chest Cabin,Equip Armors,,0.0,4584465
Hiryuu Valley Chest 7000,8000 gil,,8000.0,4584465
Hiryuu Valley Chest Coronet,Mantra,,0.0,4584465
Hiryuu Valley Chest Air Blade,Tiger Mask,,2500.0,4584465
Hiryuu Valley Chest Phoenix Down,Monk Job Crystal,,0.0,4584465
Surgate Castle Chest 5000,Power Wrist,,1250.0,4584465
Surgate Castle Chest Float,9000 gil,,9000.0,4584465
Barrier Tower Chest Drain Sword,Judgement Staff,,15000.0,4584465
Barrier Tower Chest 9000,Leather Shield,MIB,45.0,4584465
Barrier Tower Chest 18000,Equip Swords,,0.0,4584465
Barrier Tower Chest Gold Hairpin,Lillith Rod,MIB,1500.0,4584465
Mua Town Barrel Guardian,Knight Job Crystal,,0.0,4584465
Mua Forest Chest 2500,DiamndPlt,,3000.0,4584465
Mua Forest Chest Ether,1000 gil,,1000.0,4584465
Mua Forest Chest 4900,Equip Katana,,0.0,4584465
Mua Forest Chest Phoenix Down,White Ability Progressive,,0.0,4584465
Mua Forest Chest 9500,18000 gil,,18000.0,4584465
Mua Forest Chest Soot,Mute->Size->Bersk,,0.0,4584465
Mua Forest Chest Flametongue,Flametongue,,5000.0,4584465
Mua Forest Chest Cabin,Venom->Drain->Break,,0.0,4584465
Mua Forest Chest Giant Drink,150 gil,,150.0,4584465
Mua Forest Chest Elixir,Elixir,,25000.0,4584465
Mua Forest Chest Morning Star,Equip Bows,,0.0,4584465
Solitary Island Chest Ether,Bolt Black Magic Progressive,,0.0,4584465
Solitary Island Chest DragonFang,White Ability Progressive,,0.0,4584465
Pyramid Chest Elixir,Battle Axe,MIB,325.0,4584465
Pyramid Chest Black Robe,Bronze Helm,MIB,125.0,4584465
Pyramid Chest Thornlet,Cotton Robe,MIB,150.0,4584465
Pyramid Chest DarkMatter,Ice Shield,MIB,20000.0,4584465
Pyramid Chest Crystal Armor,Golem,MIB,0.0,4584465
Pyramid Chest Cursed Ring,Mythril Spear,,395.0,4584465
Pyramid Chest Ice Shield,CopperPlt,MIB,175.0,4584465
Pyramid Chest Flame Shield,Thunder Bow,MIB,1250.0,4584465
Pyramid Chest White Robe,Defender Sword,MIB,5500.0,4584465
Pyramid Chest DarkSuit,Leather Shoes,MIB,35.0,4584465
Pyramid Chest 9000,Ice Black Magic Progressive,,0.0,4584465
Pyramid Chest 8000,Dream Harp,,800.0,4584465
Pyramid Chest Earth Hammer,Lamia's Harp,MIB,1600.0,4584465
Pyramid Chest 10000,Diamond Helm,,3500.0,4584465
Pyramid Chest Cabin,Mirage Vest,MIB,5000.0,4584465
Pyramid Chest 12000,Elven Bow,,3750.0,4584465
Pyramid Chest Guard Ring,Antdt->Image->Heal,,0.0,4584465
Pyramid Chest Ribbon,RuneEdge,MIB,9500.0,4584465
Pyramid Chest Gold Hairpin,Lumina Robe,,2000.0,4584465
Solitary Island Chest 12000,Samurai Job Crystal,,0.0,4584465
Solitary Island Chest Hi-Potion,Ribbon,,17500.0,4584465
Solitary Island Chest Protect Drink,Gold Hairpin,MIB,15000.0,4584465
Solitary Island Chest BeastKiller,Flame Ring,,25000.0,4584465
Solitary Island Chest RisingSun,Antidote,,15.0,4584465
Solitary Island Chest Guard Ring,Rainbow Dress,,2900.0,4584465
Solitary Island Chest Crystal Helm,Silver Armlet,,250.0,4584465
Solitary Island Chest 9000,9000 gil,,9000.0,4584465
Solitary Island Chest Elixir,Mute->Psych->Holy Sword,,0.0,4584465
Solitary Island Chest DarkMatter,Bronze Helm,MIB,125.0,4584465
Solitary Island Chest Circlet,Red1->Red2->Red3->X-Magic,,0.0,4584465
Fork Tower L. Chest Ether,15000 gil,,15000.0,4584465
Fork Tower L. Chest Wonder Wand,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,4584465
Fork Tower R. Chest Hi-Potion,9500 gil,,9500.0,4584465
Fork Tower R. Chest Defender Sword,Bard Job Crystal,,0.0,4584465
Great Trench Chest Water Scroll,MgcSword Ability Progressive,,0.0,4584465
Great Trench Chest Flame Ring,Kunai,,300.0,4584465
Great Trench Chest DragonFang,9000 gil,,9000.0,4584465
Great Trench Chest Ether,10000 gil,,10000.0,4584465
Great Trench Chest Phoenix Down,Regen->Float->Reset->Xzone,,0.0,4584465
Great Trench Chest Kaiser Knuckles,Sage's Staff,,10000.0,4584465
Istory Falls Chest Ether,Running Shoes,,25000.0,4584465
Istory Falls Chest TurtleShell,TurtleShell,,75.0,4584465
Istory Falls Chest Air Lance,Broadsword,,140.0,4584465
Istory Falls Chest Giant Drink,Assassin,,10000.0,4584465
Istory Falls Chest RuneEdge,Elixir,,25000.0,4584465
Istory Falls Chest Guard Ring,9900 gil,,9900.0,4584465
Istory Falls Chest Wall Ring,Thornlet,,10000.0,4584465
Istory Falls Chest Phoenix Down,1000 gil,,1000.0,4584465
Istory Falls Chest Enhancer,150 gil,,150.0,4584465
Istory Falls Chest 12000,Speed Drink,,55.0,4584465
Istory Falls Chest Artemis Bow,CopperPlt,,175.0,4584465
Istory Falls Chest Pinwheel,Masamune,,10000.0,4584465
Istory Falls Chest Aegis Shield,White Ability Progressive,,0.0,4584465
Istory Falls Chest Giant's Axe,Scan->Charm->Holy,,0.0,4584465
Phoenix Tower Pot 5000,Mythril Knife,MIB,225.0,4584465
Phoenix Tower Pot Phoenix Down,Potion,MIB,20.0,4584465
Phoenix Tower Pot 10000,Whip,,550.0,4584465
Phoenix Tower Pot 15000,Mythril Knife,MIB,225.0,4584465
Phoenix Tower Pot 20000,HiPotion,,180.0,4584465
Phoenix Tower Pot Avis Killer,Potion,MIB,20.0,4584465
Phoenix Tower Pot 25000,RegalCut,,240.0,4584465
Mirage Village Barrel Thief Knife,10000 gil,,10000.0,4584465
Rift (Ruins) Chest Ether,Epee Sword,,4200.0,4584465
Rift (Ruins) Chest Cabin,9500 gil,,9500.0,4584465
Rift (Ruins) Chest Elixir,Stealth Suit,,1500.0,4584465
Rift (Ruins) Chest DarkMatter,Leather Armor,,40.0,4584465
Rift (Ruins) Chest Drain Sword,FrogSong->TinySong->MoonFlut,,0.0,4584465
Rift (Forest) Chest DragonFang,Gauntlets,,1500.0,4584465
Rift (Forest) Chest Ribbon,20000 gil,,20000.0,4584465
Rift (Forest) Chest Enhancer,Black Robe,,4000.0,4584465
Rift (Forest) Chest Lillith Rod,5000 gil,,5000.0,4584465
Rift (Cave) Chest Angel Ring,Bolt Black Magic Progressive,,0.0,4584465
Rift (Cave) Chest Coral Ring,Venom->Drain->Break Sword,,0.0,4584465
Rift (Castle) Chest Thor Hammer,Bolt Black Magic Progressive,,0.0,4584465
Rift (Castle) Chest Running Shoes,BlackMage Job Crystal,,0.0,4584465
Rift (Castle) Chest Red Shoes,DrgnSwd,,0.0,4584465
Rift (Castle) Chest Rainbow Dress,Thief's Glove,,1500.0,4584465
Rift (Castle) Chest ManEater,Avis Killer,,10000.0,4584465
The Void Chest Pinwheel,Mythril Glove,,300.0,4584465
The Void Chest Elixir,Shiva->Ramuh->Ifrit->Bahmut,,0.0,4584465
The Void Chest Ragnarok,Running Shoes,MIB,25000.0,4584465
Siren New,Avis Killer,,10000.0,4584465
Magisa & Forza New,Excailbur,,5000.0,4584465
Galura New,Holy Lance,,10000.0,4584465
Sandworm New,Genji Shield,,10000.0,4584465
AdamanTiMi New,Tinkerbell,,750.0,4584465
ArchaeAvis New,Mirage Vest,,5000.0,4584465
Puroboros New,Diamond Shield,,3000.0,4584465
Gilgamesh 1 New,Earth Hammer,,6400.0,4584465
Gilgamesh 2 New,Holy Lance,,10000.0,4584465
Tyrasaurus New,Holy Lance,,10000.0,4584465
Abductor New,Genji Armor,,15000.0,4584465
Atmos New,Magic Lamp,,5000.0,4584465
"Triton, Neregeid & Phobos New",Earth Hammer,,6400.0,4584465
Leviathan New,Thor Hammer,,15000.0,4584465
Stalker New,Judgement Staff,,15000.0,4584465
Ifrit New,Excalibur,,10000.0,4584465
Shiva New,DblLance,,5400.0,4584465
Crayclaw New,Murasume,,10000.0,4584465
