check,value
Moogle Village Chest Phoenix Down,2.5
Mua Forest Chest 2500,2.4545454545454546
Mua Forest Chest 4900,2.0
Mua Forest Chest 9500,2.3636363636363638
Mua Forest Chest Cabin,1.8888888888888888
Mua Forest Chest Elixir,2.0833333333333335
Mua Forest Chest Ether,1.5384615384615385
Mua Forest Chest Flametongue,3.0
Mua Forest Chest Giant Drink,2.375
Mua Forest Chest Morning Star,2.6
Mua Forest Chest Phoenix Down,2.2666666666666666
Mua Forest Chest Soot,2.1538461538461537
Mua Town Barrel Guardian,2.642857142857143
North Mountain Chest Phoenix Down,2.0
North Mountain Chest Soft,1.4285714285714286
Odin New,4.0
Odin Odin,2.5
Omniscient New,4.0
Phoenix Phenix,1.4666666666666666
Phoenix Tower Pot 10000,1.3125
Phoenix Tower Pot 15000,1.3157894736842106
Phoenix Tower Pot 20000,1.1578947368421053
Phoenix Tower Pot 25000,1.6
Phoenix Tower Pot 5000,1.4444444444444444
Phoenix Tower Pot Avis Killer,1.45
Phoenix Tower Pot Phoenix Down,1.4
Pirate's Cave Chest 300,1.25
Pirate's Cave Chest Ether,1.6
Pirate's Cave Chest Leather Cap,2.0
Pirate's Cave Chest Tent,1.2727272727272727
Power Song from Crescent Town Power,2.6923076923076925
Puroboros New,4.0
Pyramid Chest 10000,2.2
Pyramid Chest 12000,2.5
Pyramid Chest 8000,2.235294117647059
Pyramid Chest 9000,2.25
Pyramid Chest Black Robe,2.45
Pyramid Chest Cabin,2.6315789473684212
Pyramid Chest Crystal Armor,2.8
Pyramid Chest Cursed Ring,2.736842105263158
Pyramid Chest DarkMatter,2.35
Pyramid Chest DarkSuit,2.35
Pyramid Chest Earth Hammer,2.45
Pyramid Chest Elixir,2.066666666666667
Pyramid Chest Flame Shield,2.55
Pyramid Chest Gold Hairpin,2.7222222222222223
Pyramid Chest Guard Ring,3.066666666666667
Pyramid Chest Ice Shield,2.619047619047619
Pyramid Chest Ribbon,3.1333333333333333
Pyramid Chest Thornlet,2.6666666666666665
Pyramid Chest White Robe,2.5
Pyramid Top Pyramid Tablet,2.3125
Requiem Song at Kelb Requiem,2.2
Ribbon from girl in Rugor Ribbon,2.1538461538461537
Rift (Castle) Chest ManEater,2.5
Rift (Castle) Chest Rainbow Dress,2.142857142857143
Rift (Castle) Chest Red Shoes,2.4545454545454546
Rift (Castle) Chest Running Shoes,2.4
Rift (Castle) Chest Thor Hammer,2.1666666666666665
Rift (Cave) Chest Angel Ring,2.7
Rift (Cave) Chest Coral Ring,2.727272727272727
Rift (Forest) Chest DragonFang,2.5833333333333335
Rift (Forest) Chest Enhancer,2.2
Rift (Forest) Chest Lillith Rod,2.0
Rift (Forest) Chest Ribbon,2.0
Rift (Ruins) Chest Cabin,2.5
Rift (Ruins) Chest DarkMatter,2.6666666666666665
Rift (Ruins) Chest Drain Sword,2.6
Rift (Ruins) Chest Elixir,2.875
Rift (Ruins) Chest Ether,2.4166666666666665
Ruined City Chest Shuriken,2.3333333333333335
Ruined City Chest Size,2.6666666666666665
Sandworm New,4.0
Sergeant & DeathClaw New,4.0
Ship Graveyard Box 990,2.5
Ship Graveyard Chest Antidote,2.6363636363636362
Ship Graveyard Chest Flail,2.4285714285714284
Ship Graveyard Chest Phoenix Down,1.625
Ship Graveyard Chest Potion,2.7142857142857144
Ship Graveyard Chest Tent,2.4
Shiva New,4.0
Shiva Shiva,2.357142857142857
Shop Backdoor Lamia Harp,2.375
Siren New,4.0
Sol Cannon New,4.0
Solitary Island Chest 12000,2.2857142857142856
Solitary Island Chest 9000,2.6
Solitary Island Chest BeastKiller,2.076923076923077
Solitary Island Chest Circlet,2.4615384615384617
Solitary Island Chest Crystal Helm,2.125
Solitary Island Chest DarkMatter,2.2222222222222223
Solitary Island Chest DragonFang,2.5
Solitary Island Chest Elixir,2.4285714285714284
Solitary Island Chest Ether,2.7333333333333334
Solitary Island Chest Guard Ring,2.5714285714285716
Solitary Island Chest Hi-Potion,2.9285714285714284
Solitary Island Chest Protect Drink,2.8461538461538463
Solitary Island Chest RisingSun,1.9523809523809523
Speed Song at Surgate Speed,2.3
Stalker New,4.0
Steamship Chest Cabin,2.5555555555555554
Steamship Chest Elixir,2.3333333333333335
Steamship Chest Full Moon,2.4615384615384617
Steamship Chest GrnBeret,2.2
Steamship Chest Mythril Glove,2.5
Steamship Chest Phoenix Down,2.2222222222222223
Steamship Chest Thief's Glove,2.857142857142857
Surgate Castle Chest 5000,2.5
Surgate Castle Chest Float,2.6666666666666665
Syldra Syldra,1.5384615384615385
Temptation Song at Lix Charm,1.8181818181818181
The Void Chest Elixir,2.7142857142857144
The Void Chest Pinwheel,2.5555555555555554
The Void Chest Ragnarok,2.75
Titan New,4.0
Titan Titan,2.6153846153846154
Toad Event Toad,2.533333333333333
Top of the Falls Magic Lamp,3.0625
"Triton, Neregeid & Phobos New",4.0
Tule Barrel 150,2.533333333333333
Tule Barrel Potion,2.0
Tule Box Leather Shoes,2.1538461538461537
Tule Box Tent,2.5833333333333335
Tule Bush Phoenix Down,1.8888888888888888
Tycoon Castle Barrel Cabin,1.9166666666666667
Tycoon Castle Barrel Elixir,2.3333333333333335
Tycoon Castle Barrel Phoenix Down,2.3333333333333335
Tycoon Castle Cabin Cabin,2.090909090909091
Tycoon Castle Chest Giyaman,1.9090909090909092
Tycoon Castle Chest Katana,2.5
Tycoon Castle Chest Shuriken,2.6363636363636362
Tycoon Castle Pot Elixir,2.25
Tycoon Castle Pot Ether,1.5555555555555556
Tycoon Castle Pot Hi-Potion,1.5
Tycoon Castle Pot Maiden's Kiss,3.1818181818181817
Tycoon Castle Pot Phoenix Down,2.6666666666666665
Tycoon Meteor Chest Phoenix Down,2.0833333333333335
Tyrasaurus New,4.0
Walse Castle Barrel Phoenix Down,2.5384615384615383
Walse Castle Barrel Tent,2.0
Walse Castle Box 490,2.4615384615384617
Walse Castle Chest Elf Cape,2.5
Walse Castle Pot 1000,2.466666666666667
Walse Castle Pot Drag,2.2
Walse Tower Chest Ether,2.5
Walse Tower Chest GoGo,2.357142857142857
Walse Tower Chest Maiden's Kiss,3.0
Walse Tower Chest Silk robe,2.3076923076923075
Walse Tower Chest Silver Armlet,2.0
Walse Town Pot Glasses,2.857142857142857
Water Crystal Berserker,2.25
Water Crystal MysticKnight,2.5714285714285716
Water Crystal Samurai,2.3333333333333335
Water Crystal Summoner,2.5384615384615383
Water Crystal TimeMage,2.5
Wind Crystal BlackMage,2.125
Wind Crystal BlueMage,2.2142857142857144
Wind Crystal Knight,2.4166666666666665
Wind Crystal Monk,2.272727272727273
Wind Crystal Thief,2.5833333333333335
Wind Crystal WhiteMage,2.75
Wind Shrine Chest Broadsword,2.4545454545454546
Wind Shrine Chest Leather Cap,2.125
Wind Shrine Chest Staff,2.0
Wind Shrine Chest Tent,2.3
WingRaptor New,4.0
