shop_name,shop_type,item,seed
Crescent Weapon,00,Meteo,7341478
Crescent Weapon,00,Fire3,7341478
Crescent Weapon,00,None,7341478
Crescent Weapon,00,None,7341478
Crescent Weapon,00,None,7341478
Crescent Weapon,00,None,7341478
Crescent Armor,00,Flare,7341478
Crescent Armor,00,Sleep,7341478
Crescent Armor,00,None,7341478
Crescent Armor,00,None,7341478
Crescent Armor,00,None,7341478
Crescent Armor,00,None,7341478
Crescent Armor,00,None,7341478
Crescent Armor,00,None,7341478
Istory Relic,01,ManEater,7341478
Istory Relic,01,Dragoon Lance,7341478
Istory Relic,01,Spear,7341478
Istory Relic,01,Morning Star,7341478
Istory Relic,01,Potion,7341478
Istory Relic,01,TurtleShell,7341478
Istory Relic,01,Soft,7341478
Istory Relic,01,LuckMallet,7341478
Jacole Weapon,07,Equip Spears,7341478
Jacole Weapon,07,Monk,7341478
Jacole Weapon,07,Observe,7341478
Jacole Weapon,07,Equip Swords,7341478
Jacole Weapon,07,None,7341478
Jacole Weapon,07,None,7341478
Jacole Weapon,07,None,7341478
Jacole Weapon,07,None,7341478
Jacole Armor,07,Equip Whips,7341478
Jacole Armor,07,None,7341478
Jacole Armor,07,None,7341478
Jacole Armor,07,None,7341478
Jacole Armor,07,None,7341478
Jacole Armor,07,None,7341478
Jacole Armor,07,None,7341478
Jacole Armor,07,None,7341478
Common World 2 Inn 1,01,Forged,7341478
Common World 2 Inn 1,01,Diamond Armor,7341478
Common World 2 Inn 1,01,Lillith Rod,7341478
Common World 2 Inn 1,01,Flail,7341478
Common World 2 Inn 1,01,Morning Star,7341478
Common World 2 Inn 1,01,Ice Rod,7341478
Common World 2 Inn 1,01,Power Staff,7341478
Common World 2 Inn 1,01,Guardian,7341478
Lix Guild,07,Jump,7341478
Lix Guild,07,Equip Shield,7341478
Lix Guild,07,Berserk,7341478
Lix Guild,07,Caution,7341478
Lix Guild,07,None,7341478
Lix Guild,07,None,7341478
Lix Guild,07,None,7341478
Lix Guild,07,None,7341478
Lix Armor,01,Revivify,7341478
Lix Armor,01,Venom Axe,7341478
Lix Armor,01,Pinwheel,7341478
Lix Armor,01,RegalCut,7341478
Lix Armor,01,Maiden's Kiss,7341478
Lix Armor,01,Revivify,7341478
Lix Armor,01,Antidote,7341478
Lix Armor,01,Eyedrop,7341478
Lix Magic,07,Black Lv.6,7341478
Lix Magic,07,None,7341478
Lix Magic,07,None,7341478
Lix Magic,07,None,7341478
Lix Magic,07,None,7341478
Lix Magic,07,None,7341478
Lix Magic,07,None,7341478
Lix Magic,07,None,7341478
Rugor Weapon,01,Leather Armor,7341478
Rugor Weapon,01,Mage Masher,7341478
Rugor Weapon,01,Hero Drink,7341478
Rugor Weapon,01,Flame Whip,7341478
Rugor Weapon,01,Coronet,7341478
Rugor Weapon,01,Cursed Ring,7341478
Rugor Weapon,01,Lumina Robe,7341478
Rugor Weapon,01,Gauntlets,7341478
Rugor Armor,07,Summon Lv.2,7341478
Rugor Armor,07,Dimen Lv.5,7341478
Rugor Armor,07,Sing,7341478
Rugor Armor,07,White Lv.4,7341478
Rugor Armor,07,None,7341478
Rugor Armor,07,None,7341478
Rugor Armor,07,None,7341478
Rugor Armor,07,None,7341478
Common World 2 Inn 2,00,Ice2,7341478
Common World 2 Inn 2,00,L4 Qrter,7341478
Common World 2 Inn 2,00,Heal,7341478
Common World 2 Inn 2,00,Float,7341478
Common World 2 Inn 2,00,Fire,7341478
Common World 2 Inn 2,00,None,7341478
Common World 2 Inn 2,00,None,7341478
Common World 2 Inn 2,00,None,7341478
Bal/Kelb Weapon,01,Staff of Light,7341478
Bal/Kelb Weapon,01,Ice Shield,7341478
Bal/Kelb Weapon,01,Leather Armor,7341478
Bal/Kelb Weapon,01,Maiden's Kiss,7341478
Bal/Kelb Weapon,01,Angel Gwn,7341478
Bal/Kelb Weapon,01,Flame Scroll,7341478
Bal/Kelb Weapon,01,Ice Bow,7341478
Bal/Kelb Weapon,01,Elf Cape,7341478
Bal/Kelb Armor,00,Drain,7341478
Bal/Kelb Armor,00,Odin,7341478
Bal/Kelb Armor,00,Flare,7341478
Bal/Kelb Armor,00,Bolt,7341478
Bal/Kelb Armor,00,Life2,7341478
Bal/Kelb Armor,00,None,7341478
Bal/Kelb Armor,00,None,7341478
Bal/Kelb Armor,00,None,7341478
Kelb Weapon,07,Equip Axes,7341478
Kelb Weapon,07,Cover,7341478
Kelb Weapon,07,Black Lv.5,7341478
Kelb Weapon,07,Throw,7341478
Kelb Weapon,07,None,7341478
Kelb Weapon,07,None,7341478
Kelb Weapon,07,None,7341478
Kelb Weapon,07,None,7341478
Kelb Armor,01,Fire Bow,7341478
Kelb Armor,01,IceBrand,7341478
Kelb Armor,01,DoomCut,7341478
Kelb Armor,01,Silk robe,7341478
Kelb Armor,01,Ether,7341478
Kelb Armor,01,Antidote,7341478
Kelb Armor,01,LuckMallet,7341478
Kelb Armor,01,Tent,7341478
Common World 2 Magic 1,07,Equip Ribbon,7341478
Common World 2 Magic 1,07,White Lv.1,7341478
Common World 2 Magic 1,07,None,7341478
Common World 2 Magic 1,07,None,7341478
Common World 2 Magic 1,07,None,7341478
Common World 2 Magic 1,07,None,7341478
Common World 2 Magic 1,07,None,7341478
Common World 2 Magic 1,07,None,7341478
Common World 2 Magic 2,01,Elf Cape,7341478
Common World 2 Magic 2,01,CornaJar,7341478
Common World 2 Magic 2,01,Wall Ring,7341478
Common World 2 Magic 2,01,Chain Whip,7341478
Common World 2 Magic 2,01,Ether,7341478
Common World 2 Magic 2,01,None,7341478
Common World 2 Magic 2,01,None,7341478
Common World 2 Magic 2,01,None,7341478
Common World 2 Magic 3,00,Titan,7341478
Common World 2 Magic 3,00,Drain,7341478
Common World 2 Magic 3,00,Bolt2,7341478
Common World 2 Magic 3,00,None,7341478
Common World 2 Magic 3,00,None,7341478
Common World 2 Magic 3,00,None,7341478
Common World 2 Magic 3,00,None,7341478
Common World 2 Magic 3,00,None,7341478
Surgate Weapon,01,Wind Spear,7341478
Surgate Weapon,01,Earth Bell,7341478
Surgate Weapon,01,Angel Ring,7341478
Surgate Weapon,01,Mythril Hammer,7341478
Surgate Weapon,01,Flail,7341478
Surgate Weapon,01,Maiden's Kiss,7341478
Surgate Weapon,01,Revivify,7341478
Surgate Weapon,01,Eyedrop,7341478
Surgate Armor,00,Xzone,7341478
Surgate Armor,00,Levia,7341478
Surgate Armor,00,Magic,7341478
Surgate Armor,00,Aero 2,7341478
Surgate Armor,00,Ice3,7341478
Surgate Armor,00,None,7341478
Surgate Armor,00,None,7341478
Surgate Armor,00,None,7341478
Mua Weapon,00,Blowfish,7341478
Mua Weapon,00,Shoat,7341478
Mua Weapon,00,Shiva,7341478
Mua Weapon,00,Fire2,7341478
Mua Weapon,00,None,7341478
Mua Weapon,00,None,7341478
Mua Weapon,00,None,7341478
Mua Weapon,00,None,7341478
Mua Armor,00,Shell,7341478
Mua Armor,00,Slow,7341478
Mua Armor,00,FrogSong,7341478
Mua Armor,00,Cure,7341478
Mua Armor,00,Venom,7341478
Mua Armor,00,None,7341478
Mua Armor,00,None,7341478
Mua Armor,00,None,7341478
Mua Magic 1,00,L5 Doom,7341478
Mua Magic 1,00,MoonFlut,7341478
Mua Magic 1,00,Break,7341478
Mua Magic 1,00,Syldra,7341478
Mua Magic 1,00,Ramuh,7341478
Mua Magic 1,00,None,7341478
Mua Magic 1,00,None,7341478
Mua Magic 1,00,None,7341478
Mua Magic 2,07,HP +30%,7341478
Mua Magic 2,07,Summon Lv.5,7341478
Mua Magic 2,07,Escape,7341478
Mua Magic 2,07,White Lv.6,7341478
Mua Magic 2,07,None,7341478
Mua Magic 2,07,None,7341478
Mua Magic 2,07,None,7341478
Mua Magic 2,07,None,7341478
Mua Magic 3,01,Golden Shield,7341478
Mua Magic 3,01,Strength,7341478
Mua Magic 3,01,Mythril Shield,7341478
Mua Magic 3,01,Soft,7341478
Mua Magic 3,01,TurtleShell,7341478
Mua Magic 3,01,Cabin,7341478
Mua Magic 3,01,None,7341478
Mua Magic 3,01,None,7341478
Lix Inn,07,Dimen Lv.3,7341478
Lix Inn,07,Drink,7341478
Lix Inn,07,Control,7341478
Lix Inn,07,White Lv.5,7341478
Lix Inn,07,None,7341478
Lix Inn,07,None,7341478
Lix Inn,07,None,7341478
Lix Inn,07,None,7341478
Dwarf Magic,00,Life,7341478
Dwarf Magic,00,Antdt,7341478
Dwarf Magic,00,Condemn,7341478
Dwarf Magic,00,Quick,7341478
Dwarf Magic,00,L3 Flare,7341478
Dwarf Magic,00,None,7341478
Dwarf Magic,00,None,7341478
Dwarf Magic,00,None,7341478
Dwarf Weapon,01,Chain Whip,7341478
Dwarf Weapon,01,Red Shoes,7341478
Dwarf Weapon,01,Potion,7341478
Dwarf Weapon,01,Giant Drink,7341478
Dwarf Weapon,01,Kunai,7341478
Dwarf Weapon,01,Ether,7341478
Dwarf Weapon,01,Elixir,7341478
Dwarf Weapon,01,Eyedrop,7341478
Dwarf Armor,01,Lamia's Tiara,7341478
Dwarf Armor,01,Gungnir,7341478
Dwarf Armor,01,Broadsword,7341478
Dwarf Armor,01,Partisan,7341478
Dwarf Armor,01,Kunai,7341478
Dwarf Armor,01,Tent,7341478
Dwarf Armor,01,None,7341478
Dwarf Armor,01,None,7341478
Mirage Weapon,07,Mantra,7341478
Mirage Weapon,07,Red Lv.1,7341478
Mirage Weapon,07,Analyze,7341478
Mirage Weapon,07,Revive,7341478
Mirage Weapon,07,None,7341478
Mirage Weapon,07,None,7341478
Mirage Weapon,07,None,7341478
Mirage Weapon,07,None,7341478
Mirage Guild,07,Black Lv.3,7341478
Mirage Guild,07,Brawl,7341478
Mirage Guild,07,BuildUp,7341478
Mirage Guild,07,Agility,7341478
Mirage Guild,07,None,7341478
Mirage Guild,07,None,7341478
Mirage Guild,07,None,7341478
Mirage Guild,07,None,7341478
Mirage Armor,01,Speed Drink,7341478
Mirage Armor,01,Iron Armor,7341478
Mirage Armor,01,Wonder Wand,7341478
Mirage Armor,01,Crystal Helm,7341478
Mirage Armor,01,Silver Plate,7341478
Mirage Armor,01,DblLance,7341478
Mirage Armor,01,Power Drink,7341478
Mirage Armor,01,Staff,7341478
Mirage Relic,01,Bandana,7341478
Mirage Relic,01,Partisan,7341478
Mirage Relic,01,DarkMatter,7341478
Mirage Relic,01,Iron Armor,7341478
Mirage Relic,01,Ogre Killer,7341478
Mirage Relic,01,Gaia Gear,7341478
Mirage Relic,01,None,7341478
Mirage Relic,01,None,7341478
Mirage Magic 1,07,Flirt,7341478
Mirage Magic 1,07,Geomancer,7341478
Mirage Magic 1,07,MgcSwrd Lv.2,7341478
Mirage Magic 1,07,Terrain,7341478
Mirage Magic 1,07,None,7341478
Mirage Magic 1,07,None,7341478
Mirage Magic 1,07,None,7341478
Mirage Magic 1,07,None,7341478
Mirage Magic 2,01,Ice Bow,7341478
Mirage Magic 2,01,Ancient Sword,7341478
Mirage Magic 2,01,Protect Drink,7341478
Mirage Magic 2,01,Healing Staff,7341478
Mirage Magic 2,01,Bandana,7341478
Mirage Magic 2,01,DblLance,7341478
Mirage Magic 2,01,Dream Harp,7341478
Mirage Magic 2,01,DrgnCrest,7341478
Mirage Inn 1,01,Venom Rod,7341478
Mirage Inn 1,01,Broadsword,7341478
Mirage Inn 1,01,Killer Bow,7341478
Mirage Inn 1,01,Phoenix Down,7341478
Mirage Inn 1,01,Plumed Hat,7341478
Mirage Inn 1,01,Cabin,7341478
Mirage Inn 1,01,Circlet,7341478
Mirage Inn 1,01,Angel Gwn,7341478
Mirage Inn 2,01,Antidote,7341478
Mirage Inn 2,01,ManEater,7341478
Mirage Inn 2,01,DoomCut,7341478
Mirage Inn 2,01,DiamndPlt,7341478
Mirage Inn 2,01,Rod,7341478
Mirage Inn 2,01,Venom Rod,7341478
Mirage Inn 2,01,Water Scroll,7341478
Mirage Inn 2,01,Assassin,7341478
Tule Weapon,01,Black Robe,6698498
Tule Weapon,01,Eyedrop,6698498
Tule Weapon,01,Power Wrist,6698498
Tule Weapon,01,Bizen,6698498
Tule Weapon,01,Potion,6698498
Tule Weapon,01,Ether,6698498
Tule Weapon,01,Antidote,6698498
Tule Weapon,01,LuckMallet,6698498
Tule Armor,01,Circlet,6698498
Tule Armor,01,Glasses,6698498
Tule Armor,01,Wind Spear,6698498
Tule Armor,01,Elixir,6698498
Tule Armor,01,Potion,6698498
Tule Armor,01,HiPotion,6698498
Tule Armor,01,Ether,6698498
Tule Armor,01,Soft,6698498
Tule Inn,00,Qrter,6698498
Tule Inn,00,None,6698498
Tule Inn,00,None,6698498
Tule Inn,00,None,6698498
Tule Inn,00,None,6698498
Tule Inn,00,None,6698498
Tule Inn,00,None,6698498
Tule Inn,00,None,6698498
Tule Magic,00,Reset,6698498
Tule Magic,00,Float,6698498
Tule Magic,00,Aero 2,6698498
Tule Magic,00,Venom,6698498
Tule Magic,00,Fire2,6698498
Tule Magic,00,None,6698498
Tule Magic,00,None,6698498
Tule Magic,00,None,6698498
Carwen Weapon,01,DiamndPlt,6698498
Carwen Weapon,01,OmegaMedl,6698498
Carwen Weapon,01,Stealth Suit,6698498
Carwen Weapon,01,HiPotion,6698498
Carwen Weapon,01,TurtleShell,6698498
Carwen Weapon,01,Antidote,6698498
Carwen Weapon,01,Soft,6698498
Carwen Weapon,01,Cabin,6698498
Carwen Armor,07,Jump,6698498
Carwen Armor,07,MgcSwrd Lv.6,6698498
Carwen Armor,07,Black Lv.5,6698498
Carwen Armor,07,2-Handed,6698498
Carwen Armor,07,None,6698498
Carwen Armor,07,None,6698498
Carwen Armor,07,None,6698498
Carwen Armor,07,None,6698498
Carwen Inn,07,White Lv.6,6698498
Carwen Inn,07,Chemist,6698498
Carwen Inn,07,Equip Rods,6698498
Carwen Inn,07,Medicine,6698498
Carwen Inn,07,None,6698498
Carwen Inn,07,None,6698498
Carwen Inn,07,None,6698498
Carwen Inn,07,None,6698498
Carwen Magic,07,Steal,6698498
Carwen Magic,07,Pray,6698498
Carwen Magic,07,Hide,6698498
Carwen Magic,07,Bard,6698498
Carwen Magic,07,None,6698498
Carwen Magic,07,None,6698498
Carwen Magic,07,None,6698498
Carwen Magic,07,None,6698498
Worus Weapon,00,Toad,6698498
Worus Weapon,00,Holy,6698498
Worus Weapon,00,Charm,6698498
Worus Weapon,00,None,6698498
Worus Weapon,00,None,6698498
Worus Weapon,00,None,6698498
Worus Weapon,00,None,6698498
Worus Weapon,00,None,6698498
Worus Armor,01,Rainbow Dress,6698498
Worus Armor,01,Mythril Sword,6698498
Worus Armor,01,DarkHood,6698498
Worus Armor,01,Crystal Shield,6698498
Worus Armor,01,Ice Shield,6698498
Worus Armor,01,Potion,6698498
Worus Armor,01,Ether,6698498
Worus Armor,01,Phoenix Down,6698498
Worus Magic,00,Fusion,6698498
Worus Magic,00,Bolt3,6698498
Worus Magic,00,Odin,6698498
Worus Magic,00,Sylph,6698498
Worus Magic,00,Shiva,6698498
Worus Magic,00,None,6698498
Worus Magic,00,None,6698498
Worus Magic,00,None,6698498
Karnak Weapon 1,01,Thornlet,6698498
Karnak Weapon 1,01,Thunder Scroll,6698498
Karnak Weapon 1,01,Ogre Killer,6698498
Karnak Weapon 1,01,Cabin,6698498
Karnak Weapon 1,01,Angel Gwn,6698498
Karnak Weapon 1,01,Crystal Shield,6698498
Karnak Weapon 1,01,Maiden's Kiss,6698498
Karnak Weapon 1,01,Tent,6698498
Karnak Weapon 2,00,Wall,6698498
Karnak Weapon 2,00,WhiteWind,6698498
Karnak Weapon 2,00,Ice,6698498
Karnak Weapon 2,00,None,6698498
Karnak Weapon 2,00,None,6698498
Karnak Weapon 2,00,None,6698498
Karnak Weapon 2,00,None,6698498
Karnak Weapon 2,00,None,6698498
Karnak Armor,07,DmgFloor,6698498
Karnak Armor,07,Black Lv.3,6698498
Karnak Armor,07,Red Lv.2,6698498
Karnak Armor,07,GilToss,6698498
Karnak Armor,07,None,6698498
Karnak Armor,07,None,6698498
Karnak Armor,07,None,6698498
Karnak Armor,07,None,6698498
Common World 1 Inn,01,Air Blade,6698498
Common World 1 Inn,01,Partisan,6698498
Common World 1 Inn,01,Drain Sword,6698498
Common World 1 Inn,01,Darkness Bow,6698498
Common World 1 Inn,01,Rune Axe,6698498
Common World 1 Inn,01,Bone Mail,6698498
Common World 1 Inn,01,Circlet,6698498
Common World 1 Inn,01,Iron Armor,6698498
Karnak Magic 1,01,Crystal Shield,6698498
Karnak Magic 1,01,Thunder Scroll,6698498
Karnak Magic 1,01,Mythril Hammer,6698498
Karnak Magic 1,01,Flame Scroll,6698498
Karnak Magic 1,01,Leather Shield,6698498
Karnak Magic 1,01,OmegaMedl,6698498
Karnak Magic 1,01,Wizard Rod,6698498
Karnak Magic 1,01,Bard's Surplice,6698498
Karnak Magic 2,01,Mythril Sword,6698498
Karnak Magic 2,01,DarkHood,6698498
Karnak Magic 2,01,Soot,6698498
Karnak Magic 2,01,Lumina Robe,6698498
Karnak Magic 2,01,DragonFang,6698498
Karnak Magic 2,01,Power Drink,6698498
Karnak Magic 2,01,Thunder Scroll,6698498
Karnak Magic 2,01,Morning Star,6698498
Karnak Magic 3,00,Bolt2,6698498
Karnak Magic 3,00,Antdt,6698498
Karnak Magic 3,00,Flare,6698498
Karnak Magic 3,00,Roulette,6698498
Karnak Magic 3,00,Ifrit,6698498
Karnak Magic 3,00,None,6698498
Karnak Magic 3,00,None,6698498
Karnak Magic 3,00,None,6698498
Crescent Weapon,01,Battle Axe,6698498
Crescent Weapon,01,Killer Bow,6698498
Crescent Weapon,01,Ice Rod,6698498
Crescent Weapon,01,Diamond Helm,6698498
Crescent Weapon,01,LuckMallet,6698498
Crescent Weapon,01,Tent,6698498
Crescent Weapon,01,None,6698498
Crescent Weapon,01,None,6698498
Crescent Armor,00,Hast2,6698498
Crescent Armor,00,Ice2,6698498
Crescent Armor,00,None,6698498
Crescent Armor,00,None,6698498
Crescent Armor,00,None,6698498
Crescent Armor,00,None,6698498
Crescent Armor,00,None,6698498
Crescent Armor,00,None,6698498
Istory Relic,01,Slumber Sword,6698498
Istory Relic,01,Defender Sword,6698498
Istory Relic,01,Silver Harp,6698498
Istory Relic,01,War Hammer,6698498
Istory Relic,01,HiPotion,6698498
Istory Relic,01,TurtleShell,6698498
Istory Relic,01,Eyedrop,6698498
Istory Relic,01,None,6698498
Jacole Weapon,00,Levia,6698498
Jacole Weapon,00,Missile,6698498
Jacole Weapon,00,Phenix,6698498
Jacole Weapon,00,Flash,6698498
Jacole Weapon,00,Aero,6698498
Jacole Weapon,00,None,6698498
Jacole Weapon,00,None,6698498
Jacole Weapon,00,None,6698498
Jacole Armor,07,Analyze,6698498
Jacole Armor,07,Image,6698498
Jacole Armor,07,None,6698498
Jacole Armor,07,None,6698498
Jacole Armor,07,None,6698498
Jacole Armor,07,None,6698498
Jacole Armor,07,None,6698498
Jacole Armor,07,None,6698498
Common World 2 Inn 1,07,Berserk,6698498
Common World 2 Inn 1,07,MgcSwrd Lv.5,6698498
Common World 2 Inn 1,07,Black Lv.4,6698498
Common World 2 Inn 1,07,Catch,6698498
Common World 2 Inn 1,07,None,6698498
Common World 2 Inn 1,07,None,6698498
Common World 2 Inn 1,07,None,6698498
Common World 2 Inn 1,07,None,6698498
Lix Guild,01,Flail,6698498
Lix Guild,01,RisingSun,6698498
Lix Guild,01,CopperPlt,6698498
Lix Guild,01,Speed Drink,6698498
Lix Guild,01,Diamond Armor,6698498
Lix Guild,01,Phoenix Down,6698498
Lix Guild,01,Maiden's Kiss,6698498
Lix Guild,01,Revivify,6698498
Lix Armor,07,Terrain,6698498
Lix Armor,07,Sing,6698498
Lix Armor,07,None,6698498
Lix Armor,07,None,6698498
Lix Armor,07,None,6698498
Lix Armor,07,None,6698498
Lix Armor,07,None,6698498
Lix Armor,07,None,6698498
Lix Magic,07,Equip Whips,6698498
Lix Magic,07,None,6698498
Lix Magic,07,None,6698498
Lix Magic,07,None,6698498
Lix Magic,07,None,6698498
Lix Magic,07,None,6698498
Lix Magic,07,None,6698498
Lix Magic,07,None,6698498
Rugor Weapon,00,Condemn,6698498
Rugor Weapon,00,Shell,6698498
Rugor Weapon,00,Ice3,6698498
Rugor Weapon,00,Cure3,6698498
Rugor Weapon,00,????,6698498
Rugor Weapon,00,None,6698498
Rugor Weapon,00,None,6698498
Rugor Weapon,00,None,6698498
Rugor Armor,01,Darkness Bow,6698498
Rugor Armor,01,Stealth Suit,6698498
Rugor Armor,01,Black Robe,6698498
Rugor Armor,01,DarkHood,6698498
Rugor Armor,01,Water Scroll,6698498
Rugor Armor,01,Revivify,6698498
Rugor Armor,01,Wall Ring,6698498
Rugor Armor,01,Diamond Armlet,6698498
Common World 2 Inn 2,01,Phoenix Down,6698498
Common World 2 Inn 2,01,Mythril Hammer,6698498
Common World 2 Inn 2,01,Staff,6698498
Common World 2 Inn 2,01,Thief's Glove,6698498
Common World 2 Inn 2,01,DarkMatter,6698498
Common World 2 Inn 2,01,Kunai,6698498
Common World 2 Inn 2,01,Diamond Shield,6698498
Common World 2 Inn 2,01,Flail,6698498
Bal/Kelb Weapon,00,Love,6698498
Bal/Kelb Weapon,00,Chocob,6698498
Bal/Kelb Weapon,00,Ramuh,6698498
Bal/Kelb Weapon,00,Ice,6698498
Bal/Kelb Weapon,00,Exit,6698498
Bal/Kelb Weapon,00,None,6698498
Bal/Kelb Weapon,00,None,6698498
Bal/Kelb Weapon,00,None,6698498
Bal/Kelb Armor,07,Mimic,6698498
Bal/Kelb Armor,07,White Lv.3,6698498
Bal/Kelb Armor,07,Monk,6698498
Bal/Kelb Armor,07,Escape,6698498
Bal/Kelb Armor,07,None,6698498
Bal/Kelb Armor,07,None,6698498
Bal/Kelb Armor,07,None,6698498
Bal/Kelb Armor,07,None,6698498
Kelb Weapon,00,Requiem,6698498
Kelb Weapon,00,Bio,6698498
Kelb Weapon,00,Vitality,6698498
Kelb Weapon,00,Drain,6698498
Kelb Weapon,00,GuardOff,6698498
Kelb Weapon,00,None,6698498
Kelb Weapon,00,None,6698498
Kelb Weapon,00,None,6698498
