check,reward,mib,reward_value,seed
Mirage Vest from Chocobo Tour/Mirage Village Mirage Vest,Knife,,75.0,7341478
12 Kuzar Events Assassin,Dimen Ability Progressive,,0.0,7341478
12 Kuzar Events Apollo's Harp,Vampire->MindBlst->WhiteWind,,0.0,7341478
12 Kuzar Events Excalibur,Scan->Charm->Holy,,0.0,7341478
12 Kuzar Events Flame Whip,Tent,,125.0,7341478
12 Kuzar Events Earth Bell,Regen->Float->Reset->Xzone,,0.0,7341478
12 Kuzar Events Holy Lance,Ancient Sword,,2100.0,7341478
12 Kuzar Events Masamune,Training Suit,,225.0,7341478
12 Kuzar Events Wizard Rod,Bolt Sword Magic Progressive,,0.0,7341478
12 Kuzar Events Rune Axe,Tricorn Hat,,750.0,7341478
12 Kuzar Events Sage's Staff,Mythril Glove,,300.0,7341478
12 Kuzar Events Sasuke,Venom->Drain->Break Sword,,0.0,7341478
12 Kuzar Events Yoichi Bow,Charm->Hero@Song,,0.0,7341478
Shiva Shiva,Bronze Armor,,200.0,7341478
Ifrit Ifrit,Genji Armor,,15000.0,7341478
Water Crystal Samurai,Bizen,,4400.0,7341478
Water Crystal Berserker,Toad->Bio->Flare,,0.0,7341478
Water Crystal MysticKnight,Magic->Love@Song,,0.0,7341478
Water Crystal TimeMage,Dbl Grip,,0.0,7341478
Water Crystal Summoner,Coral Ring,,25000.0,7341478
Brave Blade Brave Blade,Brave Blade,,15000.0,7341478
Chicken Knife Chicken Knife,Excailbur,,5000.0,7341478
Tycoon Castle Cabin Cabin,DmgFloor,,0.0,7341478
Walse Tower Chest GoGo,Mythril Hammer,,525.0,7341478
Pyramid Top Pyramid Tablet,Gale Bow,,4250.0,7341478
Toad Event Toad,Lamia's Harp,,1600.0,7341478
Aegis Shield Chest Aegis Shield,Aegis Shield,,2250.0,7341478
Lone Wolf Barrel Cabin,Dimen Ability Progressive,,0.0,7341478
Lone Wolf Chest Thunder Whip,Thunder Whip,,1100.0,7341478
Moat Item Epee,Thief's Glove,,1500.0,7341478
Shop Backdoor Lamia Harp,Ice Black Magic Progressive,,0.0,7341478
Top of the Falls Magic Lamp,Magic Lamp,,5000.0,7341478
Wind Shrine Chest Broadsword,Red1->Red2->Red3->X-Magic,,0.0,7341478
Beginner's House Chest Ether,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,7341478
Beginner's House Chest 100,12000 gil,,12000.0,7341478
Beginner's House Chest Potion,Fire Black Magic Progressive,,0.0,7341478
Beginner's House Chest Phoenix Down,Speed->Requiem Song,,0.0,7341478
Beginner's House Chest Tent,Diamond Shield,,3000.0,7341478
Beginner's House Chest Leather Shoes,Fire Bow,MIB,1250.0,7341478
Pirate's Cave Chest Leather Cap,Mythril Knife,,225.0,7341478
Pirate's Cave Chest Tent,Whip,,550.0,7341478
Pirate's Cave Chest Ether,Thunder Scroll,,100.0,7341478
Pirate's Cave Chest 300,LuckMallet,,25.0,7341478
Wind Shrine Chest Tent,RegalCut,,240.0,7341478
Wind Shrine Chest Leather Cap,DoomCut,,2950.0,7341478
Wind Shrine Chest Staff,Trident,,1350.0,7341478
Tule Barrel 150,Bard's Surplice,,500.0,7341478
Tule Box Leather Shoes,Bolt Sword Magic Progressive,,0.0,7341478
Tule Barrel Potion,5000 gil,,5000.0,7341478
Tule Box Tent,Chicken Knife,,12500.0,7341478
Tule Bush Phoenix Down,Ice Rod,,375.0,7341478
Ship Graveyard Chest Flail,Venom Rod,,750.0,7341478
Ship Graveyard Chest Phoenix Down,Broadsword,,140.0,7341478
Ship Graveyard Chest Tent,15000 gil,,15000.0,7341478
Ship Graveyard Box 990,Crystal Armor,,6000.0,7341478
Ship Graveyard Chest Potion,Iron Armor,,250.0,7341478
Ship Graveyard Chest Antidote,Equip Armors,,0.0,7341478
Carwen Barrel Antidote,Antidote,,15.0,7341478
Carwen Box Ice Rod,18000 gil,,18000.0,7341478
Carwen Pot 1000,HP +X%,,0.0,7341478
North Mountain Chest Soft,9000 gil,,9000.0,7341478
North Mountain Chest Phoenix Down,150 gil,,150.0,7341478
Walse Town Pot Glasses,9500 gil,,9500.0,7341478
Tycoon Castle Pot Hi-Potion,Scan->Charm->Holy,,0.0,7341478
Tycoon Castle Pot Ether,Mythril Sword,,440.0,7341478
Tycoon Castle Barrel Elixir,9900 gil,,9900.0,7341478
Tycoon Castle Barrel Phoenix Down,Black Robe,,4000.0,7341478
Tycoon Castle Barrel Cabin,Cabin,,300.0,7341478
Tycoon Castle Pot Elixir,Diamond Shield,,3000.0,7341478
Tycoon Castle Pot Phoenix Down,Air Blade,,50.0,7341478
Tycoon Castle Pot Maiden's Kiss,Ice Sword Magic Progressive,,0.0,7341478
Tycoon Castle Chest Shuriken,Flail,,390.0,7341478
Tycoon Castle Chest Giyaman,MgcSword Ability Progressive,,0.0,7341478
Tycoon Castle Chest Katana,4400 gil,,4400.0,7341478
Walse Castle Chest Elf Cape,Mythril Staff,,250.0,7341478
Walse Castle Pot 1000,Silver Armlet,,250.0,7341478
Walse Castle Pot Drag,Conjure,,0.0,7341478
Walse Castle Box 490,Berserker Job Crystal,,0.0,7341478
Walse Castle Barrel Tent,Guardian,,1300.0,7341478
Walse Castle Barrel Phoenix Down,Excalibur,,10000.0,7341478
Walse Tower Chest Silk robe,8000 gil,,8000.0,7341478
Walse Tower Chest Maiden's Kiss,Sylph->Crbnkl->Phenix->Syldra,,0.0,7341478
Walse Tower Chest Silver Armlet,Black Robe,,4000.0,7341478
Walse Tower Chest Ether,Ragnarok,,15000.0,7341478
Tycoon Meteor Chest Phoenix Down,DrgnSwd,,0.0,7341478
Karnak Castle Chest Gungnir,Bard's Surplice,MIB,500.0,7341478
Karnak Castle Chest Thunder Scroll,Glasses,MIB,125.0,7341478
Karnak Castle Chest 2000,Dancing Dagger,MIB,2900.0,7341478
Karnak Castle Chest Elixir,Battle Axe,,325.0,7341478
Karnak Castle Chest Ribbon,Healing Staff,MIB,450.0,7341478
Karnak Castle Chest Shuriken,Defender Sword,MIB,5500.0,7341478
Karnak Castle Chest Elf Cape,Ribbon,MIB,17500.0,7341478
Karnak Castle Chest Guardian,Golem,MIB,0.0,7341478
Karnak Town Barrel Fire Rod,2000 gil,,2000.0,7341478
Steamship Chest Cabin,Venom->Drain->Break,,0.0,7341478
Steamship Chest Phoenix Down,Sylph->Crbnkl->Phenix->Syldra,,0.0,7341478
Steamship Chest Elixir,2000 gil,,2000.0,7341478
Steamship Chest GrnBeret,490 gil,,490.0,7341478
Steamship Chest Thief's Glove,Orialcon,,1700.0,7341478
Ancient Library Chest Ether,12000 gil,,12000.0,7341478
Ancient Library Chest Phoenix Down,1000 gil,,1000.0,7341478
Ancient Library Chest Stealth Suit,1000 gil,,1000.0,7341478
Jacole Cave Chest Shuriken,1000 gil,,1000.0,7341478
Jacole Cave Chest Tent,2000 gil,,2000.0,7341478
Ruined City Chest Shuriken,25000 gil,,25000.0,7341478
Ruined City Chest Size,8000 gil,,8000.0,7341478
Flying Lonka Ruins Chest Golden Armor,Bard Job Crystal,,0.0,7341478
Flying Lonka Ruins Chest Elixir,Fire Sword Magic Progressive,,0.0,7341478
Flying Lonka Ruins Chest Phoenix Down,Power->Vitality Song,,0.0,7341478
Flying Lonka Ruins Chest Golden Shield,Black Ability Progressive,,0.0,7341478
Steamship Chest Mythril Glove,Ice Black Magic Progressive,,0.0,7341478
Steamship Chest Full Moon,Wizard Rod,,10000.0,7341478
Flying Lonka Ruins Chest Hi-Potion,Giant's Axe,,20000.0,7341478
Flying Lonka Ruins Chest 5000,15000 gil,,15000.0,7341478
Flying Lonka Ruins Chest Shuriken,Broadsword,,140.0,7341478
Flying Lonka Ruins Chest Ancient Sword,2-Handed,,0.0,7341478
Flying Lonka Ruins Chest Full Moon,Katana,,2900.0,7341478
Flying Lonka Ruins Chest Power Wrist,Cursed Ring,,2500.0,7341478
Flying Lonka Ruins Chest Ether,Sleep->Bio->Flare Sword,,0.0,7341478
Flying Lonka Ruins Chest Cabin,Water Scroll,,100.0,7341478
Exdeath's Castle Chest Ether,GbnPnch->Emision->Missle->Blwfsh,,0.0,7341478
Exdeath's Castle Chest Diamond Shield,Holy Lance,,10000.0,7341478
Exdeath's Castle Chest Ice Shield,2000 gil,,2000.0,7341478
Exdeath's Castle Chest Elixir,Armor->Shell->Wall->Dispel,,0.0,7341478
Exdeath's Castle Chest Gale Bow,Comet->Meteo,,0.0,7341478
Exdeath's Castle Chest IceBrand,Protect Drink,,55.0,7341478
Exdeath's Castle Chest Kotetsu,300 gil,,300.0,7341478
Exdeath's Castle Chest 9900,Evade,,0.0,7341478
Exdeath's Castle Chest 8000,Golden Shield,,1500.0,7341478
Exdeath's Castle Chest DblLance,????->Fusion->Exploder->DrkShock,,0.0,7341478
Exdeath's Castle Chest Partisan,10000 gil,,10000.0,7341478
Exdeath's Castle Chest Pinwheel,Thief's Glove,,1500.0,7341478
Moogle Cave Chest 4400,100 gil,,100.0,7341478
Moogle Cave Chest Phoenix Down,5000 gil,,5000.0,7341478
Moogle Village Chest Cabin,MgcSword Ability Progressive,,0.0,7341478
Moogle Village Chest Dancing Dagger,Hunter Job Crystal,,0.0,7341478
Moogle Village Chest 1,Mythril Helm,,275.0,7341478
Moogle Village Chest 10000,MgcSword Ability Progressive,,0.0,7341478
Moogle Village Chest Phoenix Down,Flash->Time Slip->DethClaw,,0.0,7341478
Moogle Village Chest Ether,Blue,,0.0,7341478
Moogle Village Chest Elf Cape,4900 gil,,4900.0,7341478
Bal Castle Chest Angel Gwn,12000 gil,,12000.0,7341478
Bal Castle Chest Hero Drink,Antdt->Image->Heal,,0.0,7341478
Bal Castle Chest Exit,Thief Job Crystal,,0.0,7341478
Hiryuu Valley Skull Bone Mail,Mute->Size->Bersk,,0.0,7341478
Hiryuu Valley Chest 5000,9000 gil,,9000.0,7341478
Hiryuu Valley Chest Cabin,Iron Armor,,250.0,7341478
Hiryuu Valley Chest 7000,Pinwheel,,12500.0,7341478
Hiryuu Valley Chest Coronet,990 gil,,990.0,7341478
Hiryuu Valley Chest Air Blade,Masamune,,10000.0,7341478
Hiryuu Valley Chest Phoenix Down,Hide,,0.0,7341478
Surgate Castle Chest 5000,Cure White Magic Progressive,,0.0,7341478
Surgate Castle Chest Float,Iron Helm,,175.0,7341478
Barrier Tower Chest Drain Sword,Guard Ring,,15000.0,7341478
Barrier Tower Chest 9000,Medicine,,0.0,7341478
Barrier Tower Chest 18000,Slumber Sword,MIB,2800.0,7341478
Barrier Tower Chest Gold Hairpin,Spear,MIB,50.0,7341478
Mua Town Barrel Guardian,Catch,,0.0,7341478
Mua Forest Chest 2500,Mirage Vest,,5000.0,7341478
Mua Forest Chest Ether,Mimic,,0.0,7341478
Mua Forest Chest 4900,Flash->Time Slip->DethClaw,,0.0,7341478
Mua Forest Chest Phoenix Down,Power->Vitality Song,,0.0,7341478
Mua Forest Chest 9500,Diamond Armlet,,2000.0,7341478
Mua Forest Chest Soot,????->Fusion->Exploder->DrkShock,,0.0,7341478
Mua Forest Chest Flametongue,Red1->Red2->Red3->X-Magic,,0.0,7341478
Mua Forest Chest Cabin,Vampire->MindBlst->WhiteWind,,0.0,7341478
Mua Forest Chest Giant Drink,Giant's Axe,,20000.0,7341478
Mua Forest Chest Elixir,Antidote,,15.0,7341478
Mua Forest Chest Morning Star,Sylph->Crbnkl->Phenix->Syldra,,0.0,7341478
Solitary Island Chest Ether,18000 gil,,18000.0,7341478
Solitary Island Chest DragonFang,Black Ability Progressive,,0.0,7341478
Pyramid Chest Elixir,Mute->Psych->Holy Sword,,0.0,7341478
Pyramid Chest Black Robe,Guard Ring,,15000.0,7341478
Pyramid Chest Thornlet,Genji Gloves,MIB,7500.0,7341478
Pyramid Chest DarkMatter,DarkMatter,,25000.0,7341478
Pyramid Chest Crystal Armor,Defender Sword,MIB,5500.0,7341478
Pyramid Chest Cursed Ring,Ether,MIB,750.0,7341478
Pyramid Chest Ice Shield,GrnBeret,,1250.0,7341478
Pyramid Chest Flame Shield,Genji Shield,,10000.0,7341478
Pyramid Chest White Robe,Mythril Glove,MIB,300.0,7341478
Pyramid Chest DarkSuit,Golden Shield,MIB,1500.0,7341478
Pyramid Chest 9000,Morning Star,MIB,3900.0,7341478
Pyramid Chest 8000,Cure White Magic Progressive,,0.0,7341478
Pyramid Chest Earth Hammer,DarkSuit,MIB,4500.0,7341478
Pyramid Chest 10000,Haste->Exit->Hast2->Quick,,0.0,7341478
Pyramid Chest Cabin,Flame Shield,MIB,20000.0,7341478
Pyramid Chest 12000,Sage's Staff,MIB,10000.0,7341478
Pyramid Chest Guard Ring,Armor->Shell->Wall->Dispel,,0.0,7341478
Pyramid Chest Ribbon,Void->Demi->Qrter->Old,,0.0,7341478
Pyramid Chest Gold Hairpin,Artemis Bow,,15000.0,7341478
Solitary Island Chest 12000,Summon Ability Progressive,,0.0,7341478
Solitary Island Chest Hi-Potion,MP +X%,,0.0,7341478
Solitary Island Chest Protect Drink,4900 gil,,4900.0,7341478
Solitary Island Chest BeastKiller,DoomCut,MIB,2950.0,7341478
Solitary Island Chest RisingSun,Gaia Gear,,1000.0,7341478
Solitary Island Chest Guard Ring,Flametongue,,5000.0,7341478
Solitary Island Chest Crystal Helm,Silver Armlet,,250.0,7341478
Solitary Island Chest 9000,Shiva->Ramuh->Ifrit->Bahmut,,0.0,7341478
Solitary Island Chest Elixir,Haste->Exit->Hast2->Quick,,0.0,7341478
Solitary Island Chest DarkMatter,Potion,,20.0,7341478
Solitary Island Chest Circlet,Steal,,0.0,7341478
Fork Tower L. Chest Ether,9000 gil,,9000.0,7341478
Fork Tower L. Chest Wonder Wand,Air Blade,,50.0,7341478
Fork Tower R. Chest Hi-Potion,2000 gil,,2000.0,7341478
Fork Tower R. Chest Defender Sword,Power Wrist,,1250.0,7341478
Great Trench Chest Water Scroll,OmegaMedl,,0.0,7341478
Great Trench Chest Flame Ring,Charm->Hero@Song,,0.0,7341478
Great Trench Chest DragonFang,20000 gil,,20000.0,7341478
Great Trench Chest Ether,Vampire->MindBlst->WhiteWind,,0.0,7341478
Great Trench Chest Phoenix Down,Mythril Sword,,440.0,7341478
Great Trench Chest Kaiser Knuckles,Dance,,0.0,7341478
Istory Falls Chest Ether,Soot,,50.0,7341478
Istory Falls Chest TurtleShell,Condemn->Roulette->AquaRake,,0.0,7341478
Istory Falls Chest Air Lance,Ribbon,,17500.0,7341478
Istory Falls Chest Giant Drink,Mythril Staff,,250.0,7341478
Istory Falls Chest RuneEdge,Killer Bow,,2500.0,7341478
Istory Falls Chest Guard Ring,100 gil,,100.0,7341478
Istory Falls Chest Wall Ring,RedMage Job Crystal,,0.0,7341478
Istory Falls Chest Phoenix Down,Phoenix Down,,500.0,7341478
Istory Falls Chest Enhancer,10000 gil,,10000.0,7341478
Istory Falls Chest 12000,Barrier,,0.0,7341478
Istory Falls Chest Artemis Bow,White Ability Progressive,,0.0,7341478
Istory Falls Chest Pinwheel,Morning Star,,3900.0,7341478
Istory Falls Chest Aegis Shield,Thief Knife,,3400.0,7341478
Istory Falls Chest Giant's Axe,Mute->Psych->Holy Sword,,0.0,7341478
Phoenix Tower Pot 5000,Chain Whip,,1650.0,7341478
Phoenix Tower Pot Phoenix Down,Bandana,,1750.0,7341478
Phoenix Tower Pot 10000,Eyedrop,,10.0,7341478
Phoenix Tower Pot 15000,LuckMallet,MIB,25.0,7341478
Phoenix Tower Pot 20000,Leather Armor,MIB,40.0,7341478
Phoenix Tower Pot Avis Killer,Whip,MIB,550.0,7341478
Phoenix Tower Pot 25000,Giyaman,MIB,250.0,7341478
Mirage Village Barrel Thief Knife,8000 gil,,8000.0,7341478
Rift (Ruins) Chest Ether,Iron Armor,,250.0,7341478
Rift (Ruins) Chest Cabin,10000 gil,,10000.0,7341478
Rift (Ruins) Chest Elixir,Fire Black Magic Progressive,,0.0,7341478
Rift (Ruins) Chest DarkMatter,Capture,,0.0,7341478
Rift (Ruins) Chest Drain Sword,Training Suit,,225.0,7341478
Rift (Forest) Chest DragonFang,Phoenix Down,,500.0,7341478
Rift (Forest) Chest Ribbon,10000 gil,,10000.0,7341478
Rift (Forest) Chest Enhancer,RegalCut,,240.0,7341478
Rift (Forest) Chest Lillith Rod,Knight Job Crystal,,0.0,7341478
Rift (Cave) Chest Angel Ring,Circlet,,2250.0,7341478
Rift (Cave) Chest Coral Ring,Coral Ring,,25000.0,7341478
Rift (Castle) Chest Thor Hammer,Darkness Bow,,1900.0,7341478
Rift (Castle) Chest Running Shoes,Cotton Robe,,150.0,7341478
Rift (Castle) Chest Red Shoes,Equip Harps,,0.0,7341478
Rift (Castle) Chest Rainbow Dress,Training Suit,,225.0,7341478
Rift (Castle) Chest ManEater,MgcSword Ability Progressive,,0.0,7341478
The Void Chest Pinwheel,Sleep->Psych->Doom,,0.0,7341478
The Void Chest Elixir,5000 gil,,5000.0,7341478
The Void Chest Ragnarok,Mythril Staff,MIB,250.0,7341478
Byblos New,Artemis Bow,,15000.0,7341478
WingRaptor New,Avis Killer,,10000.0,7341478
Magisa & Forza New,Masamune,,10000.0,7341478
Galura New,CornaJar,,5000.0,7341478
LiquiFlame New,DarkSuit,,4500.0,7341478
AdamanTiMi New,CornaJar,,5000.0,7341478
Sol Cannon New,Crystal Armor,,6000.0,7341478
Puroboros New,Judgement Staff,,15000.0,7341478
Gilgamesh 2 New,Artemis Bow,,15000.0,7341478
Atmos New,Earth Hammer,,6400.0,7341478
Guardians New,Ribbon,,17500.0,7341478
Carbunkle New,Ribbon,,17500.0,7341478
Gilgamesh 4 New,Ribbon,,17500.0,7341478
"Triton, Neregeid & Phobos New",Rune Axe,,10000.0,7341478
Omniscient New,Wizard Rod,,10000.0,7341478
Bahamut New,Genji Armor,,15000.0,7341478
Ifrit New,DiamndPlt,,3000.0,7341478
Shiva New,Earth Hammer,,6400.0,7341478
Wind Crystal Knight,Observe,,0.0,6698498
Wind Crystal BlueMage,Gold Hairpin,,15000.0,6698498
Wind Crystal BlackMage,Cotton Robe,,150.0,6698498
Wind Crystal WhiteMage,Void->Demi->Qrter->Old,,0.0,6698498
Wind Crystal Monk,Sleep->Psych->Doom,,0.0,6698498
Wind Crystal Thief,DblLance,,5400.0,6698498
Fire Crystal Mediator,Darkness Bow,,1900.0,6698498
Fire Crystal Geomancer,Shoat,,0.0,6698498
Fire Crystal Ninja,Tricorn Hat,,750.0,6698498
Black Choco Crystals Bard,Bizen,,4400.0,6698498
Black Choco Crystals Hunter,Speed->Requiem Song,,0.0,6698498
Earth Crystal Samurai,Slow->Stop->Slow2,,0.0,6698498
Earth Crystal Dragoon,Gauntlets,,1500.0,6698498
Earth Crystal Chemist,Golden Shield,,1500.0,6698498
Earth Crystal Dancer,Equip Shield,,0.0,6698498
Leviathan Esper Levia,Ice Black Magic Progressive,,0.0,6698498
Titan Titan,Flail,,390.0,6698498
Carbuncle Crbnkl,Thornlet,,10000.0,6698498
Syldra Syldra,Bronze Helm,,125.0,6698498
Odin Odin,Comet->Meteo,,0.0,6698498
Phoenix Phenix,Flame Ring,,25000.0,6698498
Bahamut Bahmut,Chocob->Titan->Golem->Odin,,0.0,6698498
Life (or Strength) Song from Crescent Town bard Vitality,Caution,,0.0,6698498
Temptation Song at Lix Charm,Conjure,,0.0,6698498
Love Song at Istory Love,GbnPnch->Emision->Missle->Blwfsh,,0.0,6698498
Requiem Song at Kelb Requiem,Flash->Time Slip->DethClaw,,0.0,6698498
Speed Song at Surgate Speed,Brawl,,0.0,6698498
Magic Song at Ancient Library Magic,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,6698498
Power Song from Crescent Town Power,Agility,,,6698498
Hero Song from Crescent Town Hero,Mute->Psych->Holy Sword,,0.0,6698498
"Fork Tower, two Magics Holy",Staff,,100.0,6698498
"Fork Tower, two Magics Flare",Void->Demi->Qrter->Old,,0.0,6698498
Meteo Meteo,Diamond Armlet,,2000.0,6698498
"5 potions in Wind Shrine, bottom left guy Potion",Genji Helm,,12500.0,6698498
"8 potions, Pirate after Torna Canal Key acquired Potion",Flame Scroll,,100.0,6698498
Chancellor at Tycoon Healing Staff,Whip,,550.0,6698498
Magisa & Forza Mythril Helm,Thunder Rod,,375.0,6698498
CornaJar at Kelb CornaJar,Equip Harps,,0.0,6698498
Ribbon from girl in Rugor Ribbon,TurtleShell,,75.0,6698498
Mirage Vest from Chocobo Tour/Mirage Village Mirage Vest,Condemn->Roulette->AquaRake,,0.0,6698498
12 Kuzar Events Assassin,Chocob->Titan->Golem->Odin,,0.0,6698498
12 Kuzar Events Apollo's Harp,Thunder Rod,,375.0,6698498
12 Kuzar Events Excalibur,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,6698498
12 Kuzar Events Flame Whip,Bolt Black Magic Progressive,,0.0,6698498
12 Kuzar Events Earth Bell,IceBrand,,5500.0,6698498
12 Kuzar Events Holy Lance,Broadsword,,140.0,6698498
12 Kuzar Events Masamune,Regen->Float->Reset->Xzone,,0.0,6698498
12 Kuzar Events Wizard Rod,Lillith Rod,,1500.0,6698498
12 Kuzar Events Rune Axe,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,6698498
12 Kuzar Events Sage's Staff,AntiMagic Bow,,5000.0,6698498
12 Kuzar Events Sasuke,Dagger,,150.0,6698498
12 Kuzar Events Yoichi Bow,Cabin,,300.0,6698498
Shiva Shiva,BlackMage Job Crystal,,0.0,6698498
Ifrit Ifrit,Dancing Dagger,,2900.0,6698498
Water Crystal Samurai,Summoner Job Crystal,,0.0,6698498
Water Crystal Berserker,BlueMage Job Crystal,,0.0,6698498
Water Crystal MysticKnight,RedMage Job Crystal,,0.0,6698498
Water Crystal TimeMage,Cure White Magic Progressive,,0.0,6698498
Water Crystal Summoner,Toad->Bio->Flare,,0.0,6698498
Brave Blade Brave Blade,Lumina Robe,,2000.0,6698498
Chicken Knife Chicken Knife,Apollo's Harp,,10000.0,6698498
Tycoon Castle Cabin Cabin,Dimen Ability Progressive,,0.0,6698498
Walse Tower Chest GoGo,Coral Sword,,1400.0,6698498
Pyramid Top Pyramid Tablet,Fire Bow,,1250.0,6698498
Toad Event Toad,Chicken Knife,,12500.0,6698498
Aegis Shield Chest Aegis Shield,Aegis Shield,,2250.0,6698498
Lone Wolf Barrel Cabin,Cabin,,300.0,6698498
Lone Wolf Chest Thunder Whip,Ribbon,,17500.0,6698498
Moat Item Epee,Coral Sword,,1400.0,6698498
Shop Backdoor Lamia Harp,Sylph->Crbnkl->Phenix->Syldra,,0.0,6698498
Top of the Falls Magic Lamp,Silver Harp,,400.0,6698498
Wind Shrine Chest Broadsword,Gold Hairpin,,15000.0,6698498
Beginner's House Chest Ether,Coral Sword,MIB,1400.0,6698498
Beginner's House Chest 100,GbnPnch->Emision->Missle->Blwfsh,,0.0,6698498
Beginner's House Chest Potion,150 gil,,150.0,6698498
Beginner's House Chest Phoenix Down,Capture,,0.0,6698498
Beginner's House Chest Tent,100 gil,,100.0,6698498
Beginner's House Chest Leather Shoes,Whip,,550.0,6698498
Pirate's Cave Chest Leather Cap,Soft,,75.0,6698498
Pirate's Cave Chest Tent,Flame Scroll,,100.0,6698498
Pirate's Cave Chest Ether,Mythril Knife,,225.0,6698498
Pirate's Cave Chest 300,Bronze Armor,,200.0,6698498
Wind Shrine Chest Tent,Dbl Grip,,0.0,6698498
Wind Shrine Chest Leather Cap,Mythril Sword,,440.0,6698498
Wind Shrine Chest Staff,10000 gil,,10000.0,6698498
Tule Barrel 150,Killer Bow,,2500.0,6698498
Tule Box Leather Shoes,Cotton Robe,,150.0,6698498
Tule Barrel Potion,Bronze Shield,,145.0,6698498
Tule Box Tent,9500 gil,,9500.0,6698498
Tule Bush Phoenix Down,25000 gil,,25000.0,6698498
Ship Graveyard Chest Flail,2000 gil,,2000.0,6698498
Ship Graveyard Chest Phoenix Down,2000 gil,,2000.0,6698498
Ship Graveyard Chest Tent,Air Lance,,3400.0,6698498
Ship Graveyard Box 990,100 gil,,100.0,6698498
Ship Graveyard Chest Potion,Red1->Red2->Red3->X-Magic,,0.0,6698498
Ship Graveyard Chest Antidote,Drink,,0.0,6698498
Carwen Barrel Antidote,5000 gil,,5000.0,6698498
Carwen Box Ice Rod,Aero Blue Magic Progressive,,0.0,6698498
Carwen Pot 1000,Silver Harp,,400.0,6698498
North Mountain Chest Soft,4400 gil,,4400.0,6698498
North Mountain Chest Phoenix Down,1000 gil,,1000.0,6698498
Walse Town Pot Glasses,GbnPnch->Emision->Missle->Blwfsh,,0.0,6698498
Tycoon Castle Pot Hi-Potion,Life->Life2,,0.0,6698498
Tycoon Castle Pot Ether,25000 gil,,25000.0,6698498
Tycoon Castle Barrel Elixir,Sleep->Bio->Flare Sword,,0.0,6698498
Tycoon Castle Barrel Phoenix Down,Bronze Shield,,145.0,6698498
Tycoon Castle Barrel Cabin,Fire Rod,,375.0,6698498
Tycoon Castle Pot Elixir,Bronze Helm,,125.0,6698498
Tycoon Castle Pot Phoenix Down,Phoenix Down,,500.0,6698498
Tycoon Castle Pot Maiden's Kiss,DoomCut,,2950.0,6698498
Tycoon Castle Chest Shuriken,Genji Shield,,10000.0,6698498
Tycoon Castle Chest Giyaman,Giyaman,,250.0,6698498
Tycoon Castle Chest Katana,9000 gil,,9000.0,6698498
