check,reward,mib,reward_value,seed
Walse Tower Chest Maiden's Kiss,2000 gil,,2000.0,1367666
Walse Tower Chest Silver Armlet,Antidote,,15.0,1367666
Walse Tower Chest Ether,Haste->Exit->Hast2->Quick,,0.0,1367666
Tycoon Meteor Chest Phoenix Down,Golden Armor,,2000.0,1367666
Karnak Castle Chest Gungnir,Assassin,MIB,10000.0,1367666
Karnak Castle Chest Thunder Scroll,Black Robe,MIB,4000.0,1367666
Karnak Castle Chest 2000,2000 gil,,2000.0,1367666
Karnak Castle Chest Elixir,Guardian,MIB,1300.0,1367666
Karnak Castle Chest Ribbon,Ancient Sword,MIB,2100.0,1367666
Karnak Castle Chest Shuriken,Shuriken,MIB,1250.0,1367666
Karnak Castle Chest Elf Cape,White Robe,MIB,4000.0,1367666
Karnak Castle Chest Guardian,Rod,MIB,100.0,1367666
Karnak Town Barrel Fire Rod,Speed Drink,,55.0,1367666
Steamship Chest Cabin,Hunter Job Crystal,,0.0,1367666
Steamship Chest Phoenix Down,10000 gil,,10000.0,1367666
Steamship Chest Elixir,Coral Ring,,25000.0,1367666
Steamship Chest GrnBeret,100 gil,,100.0,1367666
Steamship Chest Thief's Glove,Protect Drink,,55.0,1367666
Ancient Library Chest Ether,Void->Demi->Qrter->Old,,0.0,1367666
Ancient Library Chest Phoenix Down,9900 gil,,9900.0,1367666
Ancient Library Chest Stealth Suit,Mute->Psych->Holy Sword,,0.0,1367666
Jacole Cave Chest Shuriken,Flirt,,0.0,1367666
Jacole Cave Chest Tent,5000 gil,,5000.0,1367666
Ruined City Chest Shuriken,150 gil,,150.0,1367666
Ruined City Chest Size,Fire Bow,,1250.0,1367666
Flying Lonka Ruins Chest Golden Armor,300 gil,,300.0,1367666
Flying Lonka Ruins Chest Elixir,Fire Rod,,375.0,1367666
Flying Lonka Ruins Chest Phoenix Down,Strength,,2250.0,1367666
Flying Lonka Ruins Chest Golden Shield,Healing Staff,,450.0,1367666
Steamship Chest Mythril Glove,2500 gil,,2500.0,1367666
Steamship Chest Full Moon,Flame Scroll,,100.0,1367666
Flying Lonka Ruins Chest Hi-Potion,9000 gil,,9000.0,1367666
Flying Lonka Ruins Chest 5000,Sage's Staff,,10000.0,1367666
Flying Lonka Ruins Chest Shuriken,10000 gil,,10000.0,1367666
Flying Lonka Ruins Chest Ancient Sword,FrogSong->TinySong->MoonFlut,,0.0,1367666
Flying Lonka Ruins Chest Full Moon,2000 gil,,2000.0,1367666
Flying Lonka Ruins Chest Power Wrist,Earth Bell,,4500.0,1367666
Flying Lonka Ruins Chest Ether,Armor->Shell->Wall->Dispel,,0.0,1367666
Flying Lonka Ruins Chest Cabin,Elven Bow,,3750.0,1367666
Exdeath's Castle Chest Ether,Sleep->Psych->Doom,,0.0,1367666
Exdeath's Castle Chest Diamond Shield,RegalCut,,240.0,1367666
Exdeath's Castle Chest Ice Shield,Ancient Sword,,2100.0,1367666
Exdeath's Castle Chest Elixir,Kodachi,,2550.0,1367666
Exdeath's Castle Chest Gale Bow,Cotton Robe,,150.0,1367666
Exdeath's Castle Chest IceBrand,25000 gil,,25000.0,1367666
Exdeath's Castle Chest Kotetsu,Soft,,75.0,1367666
Exdeath's Castle Chest 9900,2000 gil,,2000.0,1367666
Exdeath's Castle Chest 8000,Elixir,,25000.0,1367666
Exdeath's Castle Chest DblLance,Vampire->MindBlst->WhiteWind,,0.0,1367666
Exdeath's Castle Chest Partisan,Ice Sword Magic Progressive,,0.0,1367666
Exdeath's Castle Chest Pinwheel,Berserker Job Crystal,,0.0,1367666
Moogle Cave Chest 4400,Soft,,75.0,1367666
Moogle Cave Chest Phoenix Down,Red1->Red2->Red3->X-Magic,,0.0,1367666
Moogle Village Chest Cabin,Mute->Psych->Holy Sword,,0.0,1367666
Moogle Village Chest Dancing Dagger,1000 gil,,1000.0,1367666
Moogle Village Chest 1,Aegis Shield,,2250.0,1367666
Moogle Village Chest 10000,2-Handed,,0.0,1367666
Moogle Village Chest Phoenix Down,9500 gil,,9500.0,1367666
Moogle Village Chest Ether,Freelancer Job Crystal,,0.0,1367666
Moogle Village Chest Elf Cape,Scan->Charm->Holy,,0.0,1367666
Bal Castle Chest Angel Gwn,Equip Bows,,0.0,1367666
Bal Castle Chest Hero Drink,Giyaman,,250.0,1367666
Bal Castle Chest Exit,Soft,,75.0,1367666
Hiryuu Valley Skull Bone Mail,Antdt->Image->Heal,,0.0,1367666
Hiryuu Valley Chest 5000,2500 gil,,2500.0,1367666
Hiryuu Valley Chest Cabin,Mythril Knife,,225.0,1367666
Hiryuu Valley Chest 7000,Black Ability Progressive,,0.0,1367666
Hiryuu Valley Chest Coronet,12000 gil,,12000.0,1367666
Hiryuu Valley Chest Air Blade,White Robe,,4000.0,1367666
Hiryuu Valley Chest Phoenix Down,GilToss,,0.0,1367666
Surgate Castle Chest 5000,BuildUp,,0.0,1367666
Surgate Castle Chest Float,15000 gil,,15000.0,1367666
Barrier Tower Chest Drain Sword,Genji Gloves,,7500.0,1367666
Barrier Tower Chest 9000,Elixir,MIB,25000.0,1367666
Barrier Tower Chest 18000,Golden Helm,MIB,1750.0,1367666
Barrier Tower Chest Gold Hairpin,Lamia's Tiara,,1250.0,1367666
Mua Town Barrel Guardian,Equip Axes,,0.0,1367666
Mua Forest Chest 2500,Masamune,,10000.0,1367666
Mua Forest Chest Ether,Ether,,750.0,1367666
Mua Forest Chest 4900,Elven Bow,,3750.0,1367666
Mua Forest Chest Phoenix Down,Phoenix Down,,500.0,1367666
Mua Forest Chest 9500,12000 gil,,12000.0,1367666
Mua Forest Chest Soot,15000 gil,,15000.0,1367666
Mua Forest Chest Flametongue,Flametongue,,5000.0,1367666
Mua Forest Chest Cabin,SwdSlap,,0.0,1367666
Mua Forest Chest Giant Drink,9000 gil,,9000.0,1367666
Mua Forest Chest Elixir,Wizard Rod,,10000.0,1367666
Mua Forest Chest Morning Star,Venom->Drain->Break,,0.0,1367666
Solitary Island Chest Ether,Gauntlets,,1500.0,1367666
Solitary Island Chest DragonFang,Toad->Bio->Flare,,0.0,1367666
Pyramid Chest Elixir,Ice Bow,MIB,1250.0,1367666
Pyramid Chest Black Robe,Power Drink,,55.0,1367666
Pyramid Chest Thornlet,Tricorn Hat,MIB,750.0,1367666
Pyramid Chest DarkMatter,Silver Harp,,400.0,1367666
Pyramid Chest Crystal Armor,Venom Axe,,4800.0,1367666
Pyramid Chest Cursed Ring,Mythril Sword,,440.0,1367666
Pyramid Chest Ice Shield,Tinkerbell,,750.0,1367666
Pyramid Chest Flame Shield,Lamia's Harp,MIB,1600.0,1367666
Pyramid Chest White Robe,Glasses,,125.0,1367666
Pyramid Chest DarkSuit,Air Lance,MIB,3400.0,1367666
Pyramid Chest 9000,BeastKiller,MIB,7500.0,1367666
Pyramid Chest 8000,Hero Drink,MIB,55.0,1367666
Pyramid Chest Earth Hammer,Earth Hammer,,6400.0,1367666
Pyramid Chest 10000,War Hammer,MIB,3200.0,1367666
Pyramid Chest Cabin,Sleep->Bio->Flare Sword,,0.0,1367666
Pyramid Chest 12000,Iron Shield,MIB,195.0,1367666
Pyramid Chest Guard Ring,Water Scroll,MIB,100.0,1367666
Pyramid Chest Ribbon,Apollo's Harp,MIB,10000.0,1367666
Pyramid Chest Gold Hairpin,????->Fusion->Exploder->DrkShock,,0.0,1367666
Solitary Island Chest 12000,Thief's Glove,,1500.0,1367666
Solitary Island Chest Hi-Potion,HP +X%,,0.0,1367666
Solitary Island Chest Protect Drink,Drink,,0.0,1367666
Solitary Island Chest BeastKiller,Lamia's Harp,,1600.0,1367666
Solitary Island Chest RisingSun,Protect Drink,MIB,55.0,1367666
Solitary Island Chest Guard Ring,Healing Staff,MIB,450.0,1367666
Solitary Island Chest Crystal Helm,Venom Rod,,750.0,1367666
Solitary Island Chest 9000,Golden Helm,,1750.0,1367666
Solitary Island Chest Elixir,Equip Armors,,0.0,1367666
Solitary Island Chest DarkMatter,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,1367666
Solitary Island Chest Circlet,Phoenix Down,,500.0,1367666
Fork Tower L. Chest Ether,5000 gil,,5000.0,1367666
Fork Tower L. Chest Wonder Wand,Wall Ring,,10000.0,1367666
Fork Tower R. Chest Hi-Potion,Coronet,,6000.0,1367666
Fork Tower R. Chest Defender Sword,Holy Lance,,10000.0,1367666
Great Trench Chest Water Scroll,20000 gil,,20000.0,1367666
Great Trench Chest Flame Ring,2000 gil,,2000.0,1367666
Great Trench Chest DragonFang,10000 gil,,10000.0,1367666
Great Trench Chest Ether,Geomancer Job Crystal,,0.0,1367666
Great Trench Chest Phoenix Down,Coral Ring,,25000.0,1367666
Great Trench Chest Kaiser Knuckles,10000 gil,,10000.0,1367666
Istory Falls Chest Ether,Chocob->Titan->Golem->Odin,,0.0,1367666
Istory Falls Chest TurtleShell,Venom->Drain->Break Sword,,0.0,1367666
Istory Falls Chest Air Lance,Soot,,50.0,1367666
Istory Falls Chest Giant Drink,4900 gil,,4900.0,1367666
Istory Falls Chest RuneEdge,Void->Demi->Qrter->Old,,0.0,1367666
Istory Falls Chest Guard Ring,Guard Ring,,15000.0,1367666
Istory Falls Chest Wall Ring,Black Ability Progressive,,0.0,1367666
Istory Falls Chest Phoenix Down,DrgnSwd,,0.0,1367666
Istory Falls Chest Enhancer,Ether,,750.0,1367666
Istory Falls Chest 12000,1000 gil,,1000.0,1367666
Istory Falls Chest Artemis Bow,Sleep->Psych->Doom,,0.0,1367666
Istory Falls Chest Pinwheel,Brawl,,0.0,1367666
Istory Falls Chest Aegis Shield,Staff of Light,,1350.0,1367666
Istory Falls Chest Giant's Axe,Golem,,0.0,1367666
Phoenix Tower Pot 5000,HP +X%,,0.0,1367666
Phoenix Tower Pot Phoenix Down,Mythril Shield,MIB,295.0,1367666
Phoenix Tower Pot 10000,White Ability Progressive,,0.0,1367666
Phoenix Tower Pot 15000,Lillith Rod,MIB,1500.0,1367666
Phoenix Tower Pot 20000,Mute->Size->Bersk,,0.0,1367666
Phoenix Tower Pot Avis Killer,Orialcon,MIB,1700.0,1367666
Phoenix Tower Pot 25000,LuckMallet,,25.0,1367666
Mirage Village Barrel Thief Knife,20000 gil,,20000.0,1367666
Rift (Ruins) Chest Ether,Stealth Suit,,1500.0,1367666
Rift (Ruins) Chest Cabin,1000 gil,,1000.0,1367666
Rift (Ruins) Chest Elixir,18000 gil,,18000.0,1367666
Rift (Ruins) Chest DarkMatter,Rune Chime,,10000.0,1367666
Rift (Ruins) Chest Drain Sword,Fire Black Magic Progressive,,0.0,1367666
Rift (Forest) Chest DragonFang,Rod,,100.0,1367666
Rift (Forest) Chest Ribbon,990 gil,,990.0,1367666
Rift (Forest) Chest Enhancer,Fire Black Magic Progressive,,0.0,1367666
Rift (Forest) Chest Lillith Rod,Thief Knife,,3400.0,1367666
Rift (Cave) Chest Angel Ring,Sylph->Crbnkl->Phenix->Syldra,,0.0,1367666
Rift (Cave) Chest Coral Ring,Speed->Requiem Song,,0.0,1367666
Rift (Castle) Chest Thor Hammer,490 gil,,490.0,1367666
Rift (Castle) Chest Running Shoes,CornaJar,,5000.0,1367666
Rift (Castle) Chest Red Shoes,Analyze,,0.0,1367666
Rift (Castle) Chest Rainbow Dress,Ice Sword Magic Progressive,,0.0,1367666
Rift (Castle) Chest ManEater,4400 gil,,4400.0,1367666
The Void Chest Pinwheel,Blue,,0.0,1367666
The Void Chest Elixir,Dragon's Whisker,,2200.0,1367666
The Void Chest Ragnarok,DiamndPlt,MIB,3000.0,1367666
WingRaptor New,DblLance,,5400.0,1367666
Karlabos New,Masamune,,10000.0,1367666
Magisa & Forza New,Masamune,,10000.0,1367666
Galura New,Masamune,,10000.0,1367666
LiquiFlame New,DiamndPlt,,3000.0,1367666
ArchaeAvis New,Dragon's Whisker,,2200.0,1367666
Chim.Brain New,Running Shoes,,25000.0,1367666
Gilgamesh 1 New,Diamond Shield,,3000.0,1367666
Gilgamesh 2 New,Angel Ring,,25000.0,1367666
Guardians New,Crystal Armor,,6000.0,1367666
Carbunkle New,Holy Lance,,10000.0,1367666
Merugene New,Dragon's Whisker,,2200.0,1367666
"Triton, Neregeid & Phobos New",Diamond Shield,,3000.0,1367666
Omniscient New,Genji Helm,,12500.0,1367666
Leviathan New,Artemis Bow,,15000.0,1367666
Stalker New,Earth Hammer,,6400.0,1367666
GoGo New,Murasume,,10000.0,1367666
Shiva New,Masamune,,10000.0,1367666
