check,reward,mib,reward_value,seed
Beginner's House Chest Leather Shoes,Defender Sword,,5500,7599490
Pirate's Cave Chest Leather Cap,4900 gil,,4900,7599490
Pirate's Cave Chest Tent,Animals->Aim->X-Fight,,0,7599490
Pirate's Cave Chest Ether,9000 gil,,9000,7599490
Pirate's Cave Chest 300,Angel Ring,,25000,7599490
Wind Shrine Chest Tent,Trident,,1350,7599490
Wind Shrine Chest Leather Cap,ManEater,,12500,7599490
Wind Shrine Chest Staff,Hunter Job Crystal,,0,7599490
Tule Barrel 150,Black Ability Progressive,,0,7599490
Tule Box Leather Shoes,Red1->Red2->Red3->X-Magic,,0,7599490
Tule Barrel Potion,Antidote,,15,7599490
Tule Box Tent,Ether,MIB,750,7599490
Tule Bush Phoenix Down,Lillith Rod,,1500,7599490
Ship Graveyard Chest Flail,Iron Armor,,250,7599490
Ship Graveyard Chest Phoenix Down,20000 gil,,20000,7599490
Ship Graveyard Chest Tent,Earth Hammer,,6400,7599490
Ship Graveyard Box 990,2000 gil,,2000,7599490
Ship Graveyard Chest Potion,Mythril Staff,,250,7599490
Ship Graveyard Chest Antidote,Circlet,,2250,7599490
Carwen Barrel Antidote,12000 gil,,12000,7599490
Carwen Box Ice Rod,150 gil,,150,7599490
Carwen Pot 1000,2000 gil,,2000,7599490
North Mountain Chest Soft,Ice Sword Magic Progressive,,0,7599490
North Mountain Chest Phoenix Down,1000 gil,,1000,7599490
Walse Town Pot Glasses,Haste->Exit->Hast2->Quick,,0,7599490
Tycoon Castle Pot Hi-Potion,L4Qrter->L3Flare->L2Old->L5Doom,,0,7599490
Tycoon Castle Pot Ether,Flame Shield,,20000,7599490
Tycoon Castle Barrel Elixir,Mythril Knife,,225,7599490
Tycoon Castle Barrel Phoenix Down,Regen->Float->Reset->Xzone,,0,7599490
Tycoon Castle Barrel Cabin,Cabin,,300,7599490
Tycoon Castle Pot Elixir,Ninja Job Crystal,,0,7599490
Tycoon Castle Pot Phoenix Down,Charm->Hero@Song,,0,7599490
Tycoon Castle Pot Maiden's Kiss,Staff,,100,7599490
Tycoon Castle Chest Shuriken,LuckMallet,,25,7599490
Tycoon Castle Chest Giyaman,Coral Sword,,1400,7599490
Tycoon Castle Chest Katana,Sleep->Bio->Flare Sword,,0,7599490
Walse Castle Chest Elf Cape,Elf Cape,,2000,7599490
Walse Castle Pot 1000,Conjure,,0,7599490
Walse Castle Pot Drag,Fire Sword Magic Progressive,,0,7599490
Walse Castle Box 490,Cure White Magic Progressive,,0,7599490
Walse Castle Barrel Tent,Summon Ability Progressive,,0,7599490
Walse Castle Barrel Phoenix Down,Mythril Staff,,250,7599490
Walse Tower Chest Silk robe,GilToss,,0,7599490
Walse Tower Chest Maiden's Kiss,Magic->Love@Song,,0,7599490
Walse Tower Chest Silver Armlet,Flame Whip,,10000,7599490
Walse Tower Chest Ether,Preemptive,,0,7599490
Tycoon Meteor Chest Phoenix Down,DrgnSwd,,0,7599490
Karnak Castle Chest Gungnir,ManEater,MIB,12500,7599490
Karnak Castle Chest Thunder Scroll,Diamond Shield,MIB,3000,7599490
Karnak Castle Chest 2000,Dagger,MIB,150,7599490
Karnak Castle Chest Elixir,Javelin,MIB,50,7599490
Karnak Castle Chest Ribbon,Sage's Staff,MIB,10000,7599490
Karnak Castle Chest Shuriken,Tricorn Hat,MIB,750,7599490
Karnak Castle Chest Elf Cape,Healing Staff,MIB,450,7599490
Karnak Castle Chest Guardian,Dragoon Lance,,15000,7599490
Karnak Town Barrel Fire Rod,Bronze Armor,,200,7599490
Steamship Chest Cabin,LuckMallet,,25,7599490
Steamship Chest Phoenix Down,Remora->Shoat->Levia,,0,7599490
Steamship Chest Elixir,9900 gil,,9900,7599490
Steamship Chest GrnBeret,12000 gil,,12000,7599490
Steamship Chest Thief's Glove,100 gil,,100,7599490
Ancient Library Chest Ether,Ice Black Magic Progressive,,0,7599490
Ancient Library Chest Phoenix Down,BeastKiller,,7500,7599490
Ancient Library Chest Stealth Suit,9000 gil,,9000,7599490
Jacole Cave Chest Shuriken,Chain Whip,,1650,7599490
Jacole Cave Chest Tent,9500 gil,,9500,7599490
Ruined City Chest Shuriken,Smoke,,0,7599490
Ruined City Chest Size,5000 gil,,5000,7599490
Flying Lonka Ruins Chest Golden Armor,Judgement Staff,,15000,7599490
Flying Lonka Ruins Chest Elixir,Thief's Glove,,1500,7599490
Flying Lonka Ruins Chest Phoenix Down,Haste->Exit->Hast2->Quick,,0,7599490
Flying Lonka Ruins Chest Golden Shield,100 gil,,100,7599490
Steamship Chest Mythril Glove,9000 gil,,9000,7599490
Steamship Chest Full Moon,Training Suit,,225,7599490
Flying Lonka Ruins Chest Hi-Potion,Slumber Sword,,2800,7599490
Flying Lonka Ruins Chest 5000,Ancient Sword,,2100,7599490
Flying Lonka Ruins Chest Shuriken,Power->Vitality Song,,0,7599490
Flying Lonka Ruins Chest Ancient Sword,2000 gil,,2000,7599490
Flying Lonka Ruins Chest Full Moon,300 gil,,300,7599490
Flying Lonka Ruins Chest Power Wrist,GbnPnch->Emision->Missle->Blwfsh,,0,7599490
Flying Lonka Ruins Chest Ether,MysticKnight Job Crystal,,0,7599490
Flying Lonka Ruins Chest Cabin,Fire Rod,,375,7599490
Exdeath's Castle Chest Ether,Iron Armor,,250,7599490
Exdeath's Castle Chest Diamond Shield,Monk Job Crystal,,0,7599490
Exdeath's Castle Chest Ice Shield,Scan->Charm->Holy,,0,7599490
Exdeath's Castle Chest Elixir,Equip Armors,,0,7599490
Exdeath's Castle Chest Gale Bow,Venom->Drain->Break Sword,,0,7599490
Exdeath's Castle Chest IceBrand,15000 gil,,15000,7599490
Exdeath's Castle Chest Kotetsu,Potion,,20,7599490
Exdeath's Castle Chest 9900,Equip Bows,,0,7599490
Exdeath's Castle Chest 8000,Haste->Exit->Hast2->Quick,,0,7599490
Exdeath's Castle Chest DblLance,Caution,,0,7599490
Exdeath's Castle Chest Partisan,Sing,,0,7599490
Exdeath's Castle Chest Pinwheel,5000 gil,,5000,7599490
Moogle Cave Chest 4400,12000 gil,,12000,7599490
Moogle Cave Chest Phoenix Down,Kunai,,300,7599490
Moogle Village Chest Cabin,Flame Ring,,25000,7599490
Moogle Village Chest Dancing Dagger,9000 gil,,9000,7599490
Moogle Village Chest 1,Thief's Glove,,1500,7599490
Moogle Village Chest 10000,10000 gil,,10000,7599490
Moogle Village Chest Phoenix Down,10000 gil,,10000,7599490
Moogle Village Chest Ether,Image,,0,7599490
Moogle Village Chest Elf Cape,Morning Star,,3900,7599490
Bal Castle Chest Angel Gwn,990 gil,,990,7599490
Bal Castle Chest Hero Drink,Hero Drink,,55,7599490
Bal Castle Chest Exit,Flame Shield,,20000,7599490
Hiryuu Valley Skull Bone Mail,Chocob->Titan->Golem->Odin,,0,7599490
Hiryuu Valley Chest 5000,Toad->Bio->Flare,,0,7599490
Hiryuu Valley Chest Cabin,Slash,,0,7599490
Hiryuu Valley Chest 7000,Mythril Armor,,350,7599490
Hiryuu Valley Chest Coronet,12000 gil,,12000,7599490
Hiryuu Valley Chest Air Blade,10000 gil,,10000,7599490
Hiryuu Valley Chest Phoenix Down,Fire Rod,,375,7599490
Surgate Castle Chest 5000,????->Fusion->Exploder->DrkShock,,0,7599490
Surgate Castle Chest Float,Ice Black Magic Progressive,,0,7599490
Barrier Tower Chest Drain Sword,Running Shoes,MIB,25000,7599490
Barrier Tower Chest 9000,Mythril Staff,MIB,250,7599490
Barrier Tower Chest 18000,CornaJar,,5000,7599490
Barrier Tower Chest Gold Hairpin,Diamond Armlet,,2000,7599490
Mua Town Barrel Guardian,Dream Harp,,800,7599490
Mua Forest Chest 2500,Cabin,,300,7599490
Mua Forest Chest Ether,Ice Black Magic Progressive,,0,7599490
Mua Forest Chest 4900,Ice Shield,,20000,7599490
Mua Forest Chest Phoenix Down,25000 gil,,25000,7599490
Mua Forest Chest 9500,Iron Armor,,250,7599490
Mua Forest Chest Soot,MP +X%,,0,7599490
Mua Forest Chest Flametongue,Magic->Love@Song,,0,7599490
Mua Forest Chest Cabin,Throw,,0,7599490
Mua Forest Chest Giant Drink,Dragon's Whisker,,2200,7599490
Mua Forest Chest Elixir,BlueMage Job Crystal,,0,7599490
Mua Forest Chest Morning Star,Trident,,1350,7599490
Solitary Island Chest Ether,DblLance,,5400,7599490
Solitary Island Chest DragonFang,Vampire->MindBlst->WhiteWind,,0,7599490
Pyramid Chest Elixir,Black Robe,,4000,7599490
Pyramid Chest Black Robe,Lamia's Tiara,,1250,7599490
Pyramid Chest Thornlet,Silver Harp,MIB,400,7599490
Pyramid Chest DarkMatter,Flame Scroll,,100,7599490
Pyramid Chest Crystal Armor,Giant's Gloves,,2500,7599490
Pyramid Chest Cursed Ring,Bronze Shield,MIB,145,7599490
Pyramid Chest Ice Shield,Silver Harp,MIB,400,7599490
Pyramid Chest Flame Shield,Bronze Helm,,125,7599490
Pyramid Chest White Robe,Mythril Knife,MIB,225,7599490
Pyramid Chest DarkSuit,Silk robe,,250,7599490
Pyramid Chest 9000,AntiMagic Bow,,5000,7599490
Pyramid Chest 8000,Aero Blue Magic Progressive,,0,7599490
Pyramid Chest Earth Hammer,Genji Armor,,15000,7599490
Pyramid Chest 10000,Rune Axe,,10000,7599490
Pyramid Chest Cabin,Power Drink,MIB,55,7599490
Pyramid Chest 12000,Golden Shield,MIB,1500,7599490
Pyramid Chest Guard Ring,Crystal Helm,MIB,5250,7599490
Pyramid Chest Ribbon,Katana,,2900,7599490
Pyramid Chest Gold Hairpin,Venom Rod,MIB,750,7599490
Solitary Island Chest 12000,Mythril Sword,MIB,440,7599490
Solitary Island Chest Hi-Potion,Ogre Killer,,1600,7599490
Solitary Island Chest Protect Drink,Bone Mail,MIB,15000,7599490
Solitary Island Chest BeastKiller,OmegaMedl,,0,7599490
Solitary Island Chest RisingSun,Katana,,2900,7599490
Solitary Island Chest Guard Ring,Elven Bow,,3750,7599490
Solitary Island Chest Crystal Helm,Fire Black Magic Progressive,,0,7599490
Solitary Island Chest 9000,Geomancer Job Crystal,,0,7599490
Solitary Island Chest Elixir,Protect Drink,,55,7599490
Solitary Island Chest DarkMatter,Antidote,,15,7599490
Solitary Island Chest Circlet,Thor Hammer,,15000,7599490
Fork Tower L. Chest Ether,Epee Sword,,4200,7599490
Fork Tower L. Chest Wonder Wand,Armor->Shell->Wall->Dispel,,0,7599490
Fork Tower R. Chest Hi-Potion,18000 gil,,18000,7599490
Fork Tower R. Chest Defender Sword,8000 gil,,8000,7599490
Great Trench Chest Water Scroll,RuneEdge,,9500,7599490
Great Trench Chest Flame Ring,Iron Armor,,250,7599490
Great Trench Chest DragonFang,4400 gil,,4400,7599490
Great Trench Chest Ether,8000 gil,,8000,7599490
Great Trench Chest Phoenix Down,Jump,,0,7599490
Great Trench Chest Kaiser Knuckles,Blue,,0,7599490
Istory Falls Chest Ether,Equip Harps,,0,7599490
Istory Falls Chest TurtleShell,Holy Lance,,10000,7599490
Istory Falls Chest Air Lance,Power Wrist,,1250,7599490
Istory Falls Chest Giant Drink,Toad->Bio->Flare,,0,7599490
Istory Falls Chest RuneEdge,RuneEdge,,9500,7599490
Istory Falls Chest Guard Ring,Golden Armor,,2000,7599490
Istory Falls Chest Wall Ring,9900 gil,,9900,7599490
Istory Falls Chest Phoenix Down,Sleep->Psych->Doom,,0,7599490
Istory Falls Chest Enhancer,9000 gil,,9000,7599490
Istory Falls Chest 12000,Hero Drink,,55,7599490
Istory Falls Chest Artemis Bow,Artemis Bow,,15000,7599490
Istory Falls Chest Pinwheel,Stealth Suit,,1500,7599490
Istory Falls Chest Aegis Shield,Diamond Helm,,3500,7599490
Istory Falls Chest Giant's Axe,Gold Hairpin,,15000,7599490
Phoenix Tower Pot 5000,Black Ability Progressive,,0,7599490
Phoenix Tower Pot Phoenix Down,Bronze Helm,MIB,125,7599490
Phoenix Tower Pot 10000,Phoenix Down,,500,7599490
Phoenix Tower Pot 15000,Venom Rod,MIB,750,7599490
Phoenix Tower Pot 20000,Strength,,2250,7599490
Phoenix Tower Pot Avis Killer,Gold Hairpin,MIB,15000,7599490
Phoenix Tower Pot 25000,Iron Shield,MIB,195,7599490
Mirage Village Barrel Thief Knife,10000 gil,,10000,7599490
Rift (Ruins) Chest Ether,Slumber Sword,,2800,7599490
Rift (Ruins) Chest Cabin,Elven Bow,,3750,7599490
Rift (Ruins) Chest Elixir,5000 gil,,5000,7599490
Rift (Ruins) Chest DarkMatter,5000 gil,,5000,7599490
Rift (Ruins) Chest Drain Sword,WhiteMage Job Crystal,,0,7599490
Rift (Forest) Chest DragonFang,Fire Black Magic Progressive,,0,7599490
Rift (Forest) Chest Ribbon,Tame,,0,7599490
Rift (Forest) Chest Enhancer,Golden Armor,,2000,7599490
Rift (Forest) Chest Lillith Rod,Venom->Drain->Break,,0,7599490
Rift (Cave) Chest Angel Ring,2500 gil,,2500,7599490
Rift (Cave) Chest Coral Ring,Wonder Wand,,5000,7599490
Rift (Castle) Chest Thor Hammer,490 gil,,490,7599490
Rift (Castle) Chest Running Shoes,Fire Sword Magic Progressive,,0,7599490
Rift (Castle) Chest Red Shoes,Sleep->Bio->Flare Sword,,0,7599490
Rift (Castle) Chest Rainbow Dress,Giant Drink,,55,7599490
Rift (Castle) Chest ManEater,Epee Sword,,4200,7599490
The Void Chest Pinwheel,Gauntlets,,1500,7599490
The Void Chest Elixir,Equip Shield,,0,7599490
The Void Chest Ragnarok,Golem,MIB,0,7599490
Byblos New,Genji Helm,,12500,7599490
WingRaptor New,Genji Gloves,,7500,7599490
Karlabos New,Assassin,,10000,7599490
Magisa & Forza New,Mirage Vest,,5000,7599490
Galura New,Running Shoes,,25000,7599490
LiquiFlame New,Aegis Shield,,2250,7599490
AdamanTiMi New,Diamond Shield,,3000,7599490
Sol Cannon New,CornaJar,,5000,7599490
Puroboros New,Genji Gloves,,7500,7599490
Gilgamesh 2 New,Angel Ring,,25000,7599490
Abductor New,Running Shoes,,25000,7599490
HiryuuPlant New,Dragon's Whisker,,2200,7599490
Carbunkle New,Judgement Staff,,15000,7599490
Merugene New,Genji Shield,,10000,7599490
Minotauros New,Ribbon,,17500,7599490
Leviathan New,25000 gil,,25000,7599490
Ifrit New,Genji Helm,,12500,7599490
Shiva New,DoomCut,,2950,7599490
