check,reward,mib,reward_value,seed
Water Crystal Berserker,MgcSword Ability Progressive,,0.0,9678878
Water Crystal MysticKnight,Hunter Job Crystal,,0.0,9678878
Water Crystal TimeMage,Thunder Rod,,375.0,9678878
Water Crystal Summoner,Ice Black Magic Progressive,,0.0,9678878
Brave Blade Brave Blade,Medicine,,0.0,9678878
Chicken Knife Chicken Knife,Equip Katana,,0.0,9678878
Tycoon Castle Cabin Cabin,Leather Cap,,25.0,9678878
Walse Tower Chest GoGo,GrnBeret,,1250.0,9678878
Pyramid Top Pyramid Tablet,Ice Black Magic Progressive,,0.0,9678878
Toad Event Toad,Observe,,0.0,9678878
Aegis Shield Chest Aegis Shield,Venom Axe,,4800.0,9678878
Lone Wolf Barrel Cabin,Cabin,,300.0,9678878
Lone Wolf Chest Thunder Whip,Thunder Whip,,1100.0,9678878
Moat Item Epee,Mirage Vest,,5000.0,9678878
Shop Backdoor Lamia Harp,Void->Demi->Qrter->Old,,0.0,9678878
Top of the Falls Magic Lamp,Giant's Axe,,20000.0,9678878
Wind Shrine Chest Broadsword,Cabin,,300.0,9678878
Beginner's House Chest Ether,Control,,0.0,9678878
Beginner's House Chest 100,Flame Whip,,10000.0,9678878
Beginner's House Chest Potion,8000 gil,,8000.0,9678878
Beginner's House Chest Phoenix Down,Crystal Shield,,4500.0,9678878
Beginner's House Chest Tent,Sing,,0.0,9678878
Beginner's House Chest Leather Shoes,Bone Mail,,15000.0,9678878
Pirate's Cave Chest Leather Cap,Scan->Charm->Holy,,0.0,9678878
Pirate's Cave Chest Tent,Combine,,0.0,9678878
Pirate's Cave Chest Ether,Fire Black Magic Progressive,,0.0,9678878
Pirate's Cave Chest 300,1000 gil,,1000.0,9678878
Wind Shrine Chest Tent,BlueMage Job Crystal,,0.0,9678878
Wind Shrine Chest Leather Cap,Slow->Stop->Slow2,,0.0,9678878
Wind Shrine Chest Staff,Slash,,0.0,9678878
Tule Barrel 150,Rune Chime,MIB,10000.0,9678878
Tule Box Leather Shoes,5000 gil,,5000.0,9678878
Tule Barrel Potion,Cotton Robe,,150.0,9678878
Tule Box Tent,Silver Harp,,400.0,9678878
Tule Bush Phoenix Down,Angel Gwn,,1500.0,9678878
Ship Graveyard Chest Flail,Flame Ring,,25000.0,9678878
Ship Graveyard Chest Phoenix Down,Equip Axes,,0.0,9678878
Ship Graveyard Chest Tent,100 gil,,100.0,9678878
Ship Graveyard Box 990,Knight Job Crystal,,0.0,9678878
Ship Graveyard Chest Potion,Shiva->Ramuh->Ifrit->Bahmut,,0.0,9678878
Ship Graveyard Chest Antidote,100 gil,,100.0,9678878
Carwen Barrel Antidote,????->Fusion->Exploder->DrkShock,,0.0,9678878
Carwen Box Ice Rod,20000 gil,,20000.0,9678878
Carwen Pot 1000,Ice Sword Magic Progressive,,0.0,9678878
North Mountain Chest Soft,Venom->Drain->Break Sword,,0.0,9678878
North Mountain Chest Phoenix Down,Trident,,1350.0,9678878
Walse Town Pot Glasses,Mage Masher,,450.0,9678878
Tycoon Castle Pot Hi-Potion,Sleep->Bio->Flare Sword,,0.0,9678878
Tycoon Castle Pot Ether,Regen->Float->Reset->Xzone,,0.0,9678878
Tycoon Castle Barrel Elixir,Tame,,0.0,9678878
Tycoon Castle Barrel Phoenix Down,150 gil,,150.0,9678878
Tycoon Castle Barrel Cabin,Caution,,0.0,9678878
Tycoon Castle Pot Elixir,Diamond Shield,,3000.0,9678878
Tycoon Castle Pot Phoenix Down,9000 gil,,9000.0,9678878
Tycoon Castle Pot Maiden's Kiss,Mythril Armor,,350.0,9678878
Tycoon Castle Chest Shuriken,Shuriken,,1250.0,9678878
Tycoon Castle Chest Giyaman,Armor->Shell->Wall->Dispel,,0.0,9678878
Tycoon Castle Chest Katana,Red1->Red2->Red3->X-Magic,,0.0,9678878
Walse Castle Chest Elf Cape,1000 gil,,1000.0,9678878
Walse Castle Pot 1000,Crystal Armor,,6000.0,9678878
Walse Castle Pot Drag,CopperPlt,,175.0,9678878
Walse Castle Box 490,Vampire->MindBlst->WhiteWind,,0.0,9678878
Walse Castle Barrel Tent,Mythril Armor,,350.0,9678878
Walse Castle Barrel Phoenix Down,Geomancer Job Crystal,,0.0,9678878
Walse Tower Chest Silk robe,Silk robe,,250.0,9678878
Walse Tower Chest Maiden's Kiss,RuneEdge,,9500.0,9678878
Walse Tower Chest Silver Armlet,FrogSong->TinySong->MoonFlut,,0.0,9678878
Walse Tower Chest Ether,MgcSword Ability Progressive,,0.0,9678878
Tycoon Meteor Chest Phoenix Down,Ice Sword Magic Progressive,,0.0,9678878
Karnak Castle Chest Gungnir,Dream Harp,MIB,800.0,9678878
Karnak Castle Chest Thunder Scroll,DiamndPlt,MIB,3000.0,9678878
Karnak Castle Chest 2000,Broadsword,MIB,140.0,9678878
Karnak Castle Chest Elixir,Crystal Armor,MIB,6000.0,9678878
Karnak Castle Chest Ribbon,Defender Sword,MIB,5500.0,9678878
Karnak Castle Chest Shuriken,Genji Armor,MIB,15000.0,9678878
Karnak Castle Chest Elf Cape,DblLance,MIB,5400.0,9678878
Karnak Castle Chest Guardian,DarkSuit,MIB,4500.0,9678878
Karnak Town Barrel Fire Rod,LuckMallet,,25.0,9678878
Steamship Chest Cabin,12000 gil,,12000.0,9678878
Steamship Chest Phoenix Down,2500 gil,,2500.0,9678878
Steamship Chest Elixir,150 gil,,150.0,9678878
Steamship Chest GrnBeret,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,9678878
Steamship Chest Thief's Glove,10000 gil,,10000.0,9678878
Ancient Library Chest Ether,Summon Ability Progressive,,0.0,9678878
Ancient Library Chest Phoenix Down,Life->Life2,,0.0,9678878
Ancient Library Chest Stealth Suit,Fire Sword Magic Progressive,,0.0,9678878
Jacole Cave Chest Shuriken,2000 gil,,2000.0,9678878
Jacole Cave Chest Tent,5000 gil,,5000.0,9678878
Ruined City Chest Shuriken,Regen->Float->Reset->Xzone,,0.0,9678878
Ruined City Chest Size,Strength,,2250.0,9678878
Flying Lonka Ruins Chest Golden Armor,Yoichi Bow,,10000.0,9678878
Flying Lonka Ruins Chest Elixir,Ice Sword Magic Progressive,,0.0,9678878
Flying Lonka Ruins Chest Phoenix Down,Black Ability Progressive,,0.0,9678878
Flying Lonka Ruins Chest Golden Shield,Toad->Bio->Flare,,0.0,9678878
Steamship Chest Mythril Glove,Crystal Armor,,6000.0,9678878
Steamship Chest Full Moon,Ancient Sword,,2100.0,9678878
Flying Lonka Ruins Chest Hi-Potion,Flirt,,0.0,9678878
Flying Lonka Ruins Chest 5000,Rainbow Dress,,2900.0,9678878
Flying Lonka Ruins Chest Shuriken,Brave Blade,,15000.0,9678878
Flying Lonka Ruins Chest Ancient Sword,2500 gil,,2500.0,9678878
Flying Lonka Ruins Chest Full Moon,Circlet,,2250.0,9678878
Flying Lonka Ruins Chest Power Wrist,Evade,,0.0,9678878
Flying Lonka Ruins Chest Ether,Terrain,,0.0,9678878
Flying Lonka Ruins Chest Cabin,300 gil,,300.0,9678878
Exdeath's Castle Chest Ether,Regen->Float->Reset->Xzone,,0.0,9678878
Exdeath's Castle Chest Diamond Shield,2000 gil,,2000.0,9678878
Exdeath's Castle Chest Ice Shield,4900 gil,,4900.0,9678878
Exdeath's Castle Chest Elixir,5000 gil,,5000.0,9678878
Exdeath's Castle Chest Gale Bow,Venom->Drain->Break,,0.0,9678878
Exdeath's Castle Chest IceBrand,Elixir,,25000.0,9678878
Exdeath's Castle Chest Kotetsu,Black Ability Progressive,,0.0,9678878
Exdeath's Castle Chest 9900,Blue,,0.0,9678878
Exdeath's Castle Chest 8000,DarkSuit,,4500.0,9678878
Exdeath's Castle Chest DblLance,Mediator Job Crystal,,0.0,9678878
Exdeath's Castle Chest Partisan,Coral Ring,,25000.0,9678878
Exdeath's Castle Chest Pinwheel,MysticKnight Job Crystal,,0.0,9678878
Moogle Cave Chest 4400,????->Fusion->Exploder->DrkShock,,0.0,9678878
Moogle Cave Chest Phoenix Down,Ribbon,,17500.0,9678878
Moogle Village Chest Cabin,Trident,,1350.0,9678878
Moogle Village Chest Dancing Dagger,9500 gil,,9500.0,9678878
Moogle Village Chest 1,????->Fusion->Exploder->DrkShock,,0.0,9678878
Moogle Village Chest 10000,Tinkerbell,,750.0,9678878
Moogle Village Chest Phoenix Down,9900 gil,,9900.0,9678878
Moogle Village Chest Ether,Jump,,0.0,9678878
Moogle Village Chest Elf Cape,Golden Armor,,2000.0,9678878
Bal Castle Chest Angel Gwn,MgcSword Ability Progressive,,0.0,9678878
Bal Castle Chest Hero Drink,Hero Drink,,55.0,9678878
Bal Castle Chest Exit,Staff of Light,,1350.0,9678878
Hiryuu Valley Skull Bone Mail,Broadsword,,140.0,9678878
Hiryuu Valley Chest 5000,Masamune,,10000.0,9678878
Hiryuu Valley Chest Cabin,Ragnarok,,15000.0,9678878
Hiryuu Valley Chest 7000,Coral Sword,,1400.0,9678878
Hiryuu Valley Chest Coronet,Cursed Ring,,2500.0,9678878
Hiryuu Valley Chest Air Blade,8000 gil,,8000.0,9678878
Hiryuu Valley Chest Phoenix Down,490 gil,,490.0,9678878
Surgate Castle Chest 5000,10000 gil,,10000.0,9678878
Surgate Castle Chest Float,9000 gil,,9000.0,9678878
Barrier Tower Chest Drain Sword,IceBrand,,5500.0,9678878
Barrier Tower Chest 9000,Katana,MIB,2900.0,9678878
Barrier Tower Chest 18000,Flame Scroll,,100.0,9678878
Barrier Tower Chest Gold Hairpin,Elixir,MIB,25000.0,9678878
Mua Town Barrel Guardian,Thor Hammer,,15000.0,9678878
Mua Forest Chest 2500,Preemptive,,0.0,9678878
Mua Forest Chest Ether,Ether,,750.0,9678878
Mua Forest Chest 4900,Vampire->MindBlst->WhiteWind,,0.0,9678878
Mua Forest Chest Phoenix Down,White Robe,,4000.0,9678878
Mua Forest Chest 9500,2000 gil,,2000.0,9678878
Mua Forest Chest Soot,Sylph->Crbnkl->Phenix->Syldra,,0.0,9678878
Mua Forest Chest Flametongue,9000 gil,,9000.0,9678878
Mua Forest Chest Cabin,Earth Hammer,,6400.0,9678878
Mua Forest Chest Giant Drink,Tempest,,15000.0,9678878
Mua Forest Chest Elixir,Elixir,,25000.0,9678878
Mua Forest Chest Morning Star,1000 gil,,1000.0,9678878
Solitary Island Chest Ether,Diamond Armor,MIB,4000.0,9678878
Solitary Island Chest DragonFang,5000 gil,,5000.0,9678878
Pyramid Chest Elixir,Armor->Shell->Wall->Dispel,,0.0,9678878
Pyramid Chest Black Robe,Full Moon,,550.0,9678878
Pyramid Chest Thornlet,Mage Masher,,450.0,9678878
Pyramid Chest DarkMatter,Whip,MIB,550.0,9678878
Pyramid Chest Crystal Armor,IceBrand,MIB,5500.0,9678878
Pyramid Chest Cursed Ring,Thunder Bow,,1250.0,9678878
Pyramid Chest Ice Shield,Mythril Armor,MIB,350.0,9678878
Pyramid Chest Flame Shield,Enhancer,MIB,10000.0,9678878
Pyramid Chest White Robe,Flame Ring,,25000.0,9678878
Pyramid Chest DarkSuit,Thunder Scroll,MIB,100.0,9678878
Pyramid Chest 9000,SwdSlap,,0.0,9678878
Pyramid Chest 8000,Stealth Suit,MIB,1500.0,9678878
Pyramid Chest Earth Hammer,War Hammer,,3200.0,9678878
Pyramid Chest 10000,Air Blade,MIB,50.0,9678878
Pyramid Chest Cabin,Cursed Shield,MIB,5000.0,9678878
Pyramid Chest 12000,DarkSuit,MIB,4500.0,9678878
Pyramid Chest Guard Ring,Void->Demi->Qrter->Old,,0.0,9678878
Pyramid Chest Ribbon,Staff,,100.0,9678878
Pyramid Chest Gold Hairpin,Bandana,MIB,1750.0,9678878
Solitary Island Chest 12000,Katana,,2900.0,9678878
Solitary Island Chest Hi-Potion,Crystal Armor,,6000.0,9678878
Solitary Island Chest Protect Drink,Summoner Job Crystal,,0.0,9678878
Solitary Island Chest BeastKiller,Killer Bow,,2500.0,9678878
Solitary Island Chest RisingSun,Rod,,100.0,9678878
Solitary Island Chest Guard Ring,Staff of Light,,1350.0,9678878
Solitary Island Chest Crystal Helm,Dimen Ability Progressive,,0.0,9678878
Solitary Island Chest 9000,Remora->Shoat->Levia,,0.0,9678878
Solitary Island Chest Elixir,Leather Armor,MIB,40.0,9678878
Solitary Island Chest DarkMatter,Ramuh,,0.0,9678878
Solitary Island Chest Circlet,Dbl Grip,,0.0,9678878
Fork Tower L. Chest Ether,18000 gil,,18000.0,9678878
Fork Tower L. Chest Wonder Wand,12000 gil,,12000.0,9678878
Fork Tower R. Chest Hi-Potion,Throw,,0.0,9678878
Fork Tower R. Chest Defender Sword,CopperPlt,,175.0,9678878
Great Trench Chest Water Scroll,Bard's Surplice,,500.0,9678878
Great Trench Chest Flame Ring,990 gil,,990.0,9678878
Great Trench Chest DragonFang,Sleep->Bio->Flare Sword,,0.0,9678878
Great Trench Chest Ether,Mantra,,0.0,9678878
Great Trench Chest Phoenix Down,25000 gil,,25000.0,9678878
Great Trench Chest Kaiser Knuckles,Mythril Armor,,350.0,9678878
Istory Falls Chest Ether,15000 gil,,15000.0,9678878
Istory Falls Chest TurtleShell,Revivify,,75.0,9678878
Istory Falls Chest Air Lance,Slow->Stop->Slow2,,0.0,9678878
Istory Falls Chest Giant Drink,Haste->Exit->Hast2->Quick,,0.0,9678878
Istory Falls Chest RuneEdge,Angel Ring,,25000.0,9678878
Istory Falls Chest Guard Ring,Mythril Shield,,295.0,9678878
Istory Falls Chest Wall Ring,Tricorn Hat,,750.0,9678878
Istory Falls Chest Phoenix Down,Power->Vitality Song,,0.0,9678878
Istory Falls Chest Enhancer,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,9678878
Istory Falls Chest 12000,Smoke,,0.0,9678878
Istory Falls Chest Artemis Bow,Artemis Bow,,15000.0,9678878
Istory Falls Chest Pinwheel,Pinwheel,,12500.0,9678878
Istory Falls Chest Aegis Shield,Analyze,,0.0,9678878
Istory Falls Chest Giant's Axe,Silver Harp,,400.0,9678878
Phoenix Tower Pot 5000,Leather Cap,,25.0,9678878
Phoenix Tower Pot Phoenix Down,Cursed Shield,MIB,5000.0,9678878
Phoenix Tower Pot 10000,Potion,,20.0,9678878
Phoenix Tower Pot 15000,Maiden's Kiss,MIB,30.0,9678878
Phoenix Tower Pot 20000,Whip,MIB,550.0,9678878
Phoenix Tower Pot Avis Killer,Mythril Staff,,250.0,9678878
Phoenix Tower Pot 25000,Ether,MIB,750.0,9678878
Mirage Village Barrel Thief Knife,12000 gil,,12000.0,9678878
Rift (Ruins) Chest Ether,Elixir,,25000.0,9678878
Rift (Ruins) Chest Cabin,Image,,0.0,9678878
Rift (Ruins) Chest Elixir,Murasume,,10000.0,9678878
Rift (Ruins) Chest DarkMatter,Knife,,75.0,9678878
Rift (Ruins) Chest Drain Sword,4400 gil,,4400.0,9678878
Rift (Forest) Chest DragonFang,4400 gil,,4400.0,9678878
Rift (Forest) Chest Ribbon,Ice Shield,,20000.0,9678878
Rift (Forest) Chest Enhancer,Mimic,,0.0,9678878
Rift (Forest) Chest Lillith Rod,2000 gil,,2000.0,9678878
Rift (Cave) Chest Angel Ring,10000 gil,,10000.0,9678878
Rift (Cave) Chest Coral Ring,Tiger Mask,,2500.0,9678878
Rift (Castle) Chest Thor Hammer,Ninja Job Crystal,,0.0,9678878
Rift (Castle) Chest Running Shoes,15000 gil,,15000.0,9678878
Rift (Castle) Chest Red Shoes,Flash->Time Slip->DethClaw,,0.0,9678878
Rift (Castle) Chest Rainbow Dress,9000 gil,,9000.0,9678878
Rift (Castle) Chest ManEater,4900 gil,,4900.0,9678878
The Void Chest Pinwheel,Equip Rods,,0.0,9678878
The Void Chest Elixir,Aero Blue Magic Progressive,,0.0,9678878
The Void Chest Ragnarok,Holy Lance,MIB,10000.0,9678878
Karlabos New,Running Shoes,,25000.0,9678878
Siren New,AntiMagic Bow,,5000.0,9678878
Magisa & Forza New,Angel Ring,,25000.0,9678878
Galura New,Crystal Armor,,6000.0,9678878
Sergeant & DeathClaw New,Enhancer,,10000.0,9678878
Chim.Brain New,Running Shoes,,25000.0,9678878
Puroboros New,DoomCut,,2950.0,9678878
Gilgamesh 1 New,Earth Hammer,,6400.0,9678878
Tyrasaurus New,Ribbon,,17500.0,9678878
Abductor New,Running Shoes,,25000.0,9678878
HiryuuPlant New,Wizard Rod,,10000.0,9678878
Gilgamesh 3 & Enkidou New,Assassin,,10000.0,9678878
Carbunkle New,Sasuke,,10000.0,9678878
Antlion New,Excailbur,,5000.0,9678878
Merugene New,Sasuke,,10000.0,9678878
Omniscient New,Dragon's Whisker,,2200.0,9678878
Minotauros New,DarkSuit,,4500.0,9678878
GoGo New,25000 gil,,25000.0,9678878
Wind Crystal Knight,Image,,0.0,5846407
Wind Crystal BlueMage,Speed->Requiem Song,,0.0,5846407
Wind Crystal BlackMage,Forged,,7400.0,5846407
Wind Crystal WhiteMage,Silver Armlet,,250.0,5846407
Wind Crystal Monk,Remora->Shoat->Levia,,0.0,5846407
Wind Crystal Thief,Golden Helm,,1750.0,5846407
Fire Crystal Mediator,????->Fusion->Exploder->DrkShock,,0.0,5846407
Fire Crystal Geomancer,Bard's Surplice,,500.0,5846407
Fire Crystal Ninja,Charm->Hero@Song,,0.0,5846407
Black Choco Crystals Bard,Comet->Meteo,,0.0,5846407
Black Choco Crystals Hunter,Healing Staff,,450.0,5846407
Earth Crystal Samurai,Ice Shield,,20000.0,5846407
Earth Crystal Dragoon,Slow->Stop->Slow2,,0.0,5846407
Earth Crystal Chemist,Comet->Meteo,,0.0,5846407
Earth Crystal Dancer,Mythril Staff,,250.0,5846407
Leviathan Esper Levia,Genji Armor,,15000.0,5846407
Titan Titan,DarkHood,,3250.0,5846407
Carbuncle Crbnkl,War Hammer,,3200.0,5846407
Syldra Syldra,Summon Ability Progressive,,0.0,5846407
Odin Odin,Orialcon,,1700.0,5846407
Phoenix Phenix,Fire Black Magic Progressive,,0.0,5846407
Bahamut Bahmut,Ice Black Magic Progressive,,0.0,5846407
Life (or Strength) Song from Crescent Town bard Vitality,ManEater,,12500.0,5846407
Temptation Song at Lix Charm,Monk Job Crystal,,0.0,5846407
Love Song at Istory Love,Sylph->Crbnkl->Phenix->Syldra,,0.0,5846407
Requiem Song at Kelb Requiem,Dragon's Whisker,,2200.0,5846407
Speed Song at Surgate Speed,Venom->Drain->Break Sword,,0.0,5846407
Magic Song at Ancient Library Magic,Equip Harps,,0.0,5846407
Power Song from Crescent Town Power,Armor->Shell->Wall->Dispel,,0.0,5846407
Hero Song from Crescent Town Hero,Power->Vitality Song,,0.0,5846407
"Fork Tower, two Magics Holy",Armor->Shell->Wall->Dispel,,0.0,5846407
"Fork Tower, two Magics Flare",Flash->Time Slip->DethClaw,,0.0,5846407
Meteo Meteo,Leather Armor,,40.0,5846407
"5 potions in Wind Shrine, bottom left guy Potion",Wind Spear,,2700.0,5846407
"8 potions, Pirate after Torna Canal Key acquired Potion",Rune Chime,,10000.0,5846407
Chancellor at Tycoon Healing Staff,Healing Staff,,450.0,5846407
Magisa & Forza Mythril Helm,Agility,,,5846407
CornaJar at Kelb CornaJar,Plumed Hat,,175.0,5846407
Ribbon from girl in Rugor Ribbon,Black Ability Progressive,,0.0,5846407
Mirage Vest from Chocobo Tour/Mirage Village Mirage Vest,Brawl,,0.0,5846407
12 Kuzar Events Assassin,Bandana,,1750.0,5846407
12 Kuzar Events Apollo's Harp,Mute->Psych->Holy Sword,,0.0,5846407
12 Kuzar Events Excalibur,Vampire->MindBlst->WhiteWind,,0.0,5846407
12 Kuzar Events Flame Whip,Thornlet,,10000.0,5846407
12 Kuzar Events Earth Bell,RisingSun,,5500.0,5846407
12 Kuzar Events Holy Lance,Toad->Bio->Flare,,0.0,5846407
12 Kuzar Events Masamune,Dimen Ability Progressive,,0.0,5846407
12 Kuzar Events Wizard Rod,Pinwheel,,12500.0,5846407
12 Kuzar Events Rune Axe,Crystal Shield,,4500.0,5846407
12 Kuzar Events Sage's Staff,Giant's Axe,,20000.0,5846407
12 Kuzar Events Sasuke,DrgnCrest,,0.0,5846407
12 Kuzar Events Yoichi Bow,Knife,,75.0,5846407
Shiva Shiva,Flame Ring,,25000.0,5846407
Ifrit Ifrit,Shiva->Ramuh->Ifrit->Bahmut,,0.0,5846407
Water Crystal Samurai,Venom->Drain->Break,,0.0,5846407
Water Crystal Berserker,Lamia's Tiara,,1250.0,5846407
Water Crystal MysticKnight,Ogre Killer,,1600.0,5846407
Water Crystal TimeMage,Black Ability Progressive,,0.0,5846407
Water Crystal Summoner,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,5846407
Brave Blade Brave Blade,Brave Blade,,15000.0,5846407
Chicken Knife Chicken Knife,Chicken Knife,,12500.0,5846407
Tycoon Castle Cabin Cabin,Red1->Red2->Red3->X-Magic,,0.0,5846407
Walse Tower Chest GoGo,Regen->Float->Reset->Xzone,,0.0,5846407
Pyramid Top Pyramid Tablet,Remora->Shoat->Levia,,0.0,5846407
Toad Event Toad,IceBrand,,5500.0,5846407
Aegis Shield Chest Aegis Shield,HP +X%,,0.0,5846407
Lone Wolf Barrel Cabin,Partisan,,5100.0,5846407
Lone Wolf Chest Thunder Whip,Yoichi Bow,,10000.0,5846407
Moat Item Epee,Morning Star,,3900.0,5846407
Shop Backdoor Lamia Harp,Lillith Rod,,1500.0,5846407
Top of the Falls Magic Lamp,Mythril Shield,,295.0,5846407
Wind Shrine Chest Broadsword,8000 gil,,8000.0,5846407
Beginner's House Chest Ether,490 gil,,490.0,5846407
Beginner's House Chest 100,Haste->Exit->Hast2->Quick,,0.0,5846407
Beginner's House Chest Potion,Gale Bow,,4250.0,5846407
Beginner's House Chest Phoenix Down,9500 gil,,9500.0,5846407
Beginner's House Chest Tent,Diamond Shield,,3000.0,5846407
Beginner's House Chest Leather Shoes,Full Moon,,550.0,5846407
Pirate's Cave Chest Leather Cap,Flash->Time Slip->DethClaw,,0.0,5846407
Pirate's Cave Chest Tent,Phoenix Down,,500.0,5846407
Pirate's Cave Chest Ether,MgcSword Ability Progressive,,0.0,5846407
Pirate's Cave Chest 300,8000 gil,,8000.0,5846407
Wind Shrine Chest Tent,1000 gil,,1000.0,5846407
Wind Shrine Chest Leather Cap,Fire Rod,,375.0,5846407
Wind Shrine Chest Staff,Sleep->Bio->Flare Sword,,0.0,5846407
Tule Barrel 150,Air Blade,MIB,50.0,5846407
Tule Box Leather Shoes,Lamia's Harp,,1600.0,5846407
Tule Barrel Potion,9500 gil,,9500.0,5846407
Tule Box Tent,Eyedrop,,10.0,5846407
Tule Bush Phoenix Down,Scan->Charm->Holy,,0.0,5846407
Ship Graveyard Chest Flail,White Ability Progressive,,0.0,5846407
Ship Graveyard Chest Phoenix Down,150 gil,,150.0,5846407
Ship Graveyard Chest Tent,Observe,,0.0,5846407
Ship Graveyard Box 990,20000 gil,,20000.0,5846407
Ship Graveyard Chest Potion,Iron Helm,,175.0,5846407
Ship Graveyard Chest Antidote,Leather Shoes,,35.0,5846407
Carwen Barrel Antidote,Control,,0.0,5846407
Carwen Box Ice Rod,100 gil,,100.0,5846407
Carwen Pot 1000,DrgnCrest,,0.0,5846407
North Mountain Chest Soft,9000 gil,,9000.0,5846407
North Mountain Chest Phoenix Down,Flash->Time Slip->DethClaw,,0.0,5846407
Walse Town Pot Glasses,Potion,,20.0,5846407
Tycoon Castle Pot Hi-Potion,10000 gil,,10000.0,5846407
Tycoon Castle Pot Ether,Bronze Shield,,145.0,5846407
Tycoon Castle Barrel Elixir,Genji Helm,,12500.0,5846407
Tycoon Castle Barrel Phoenix Down,Phoenix Down,,500.0,5846407
Tycoon Castle Barrel Cabin,2500 gil,,2500.0,5846407
Tycoon Castle Pot Elixir,BeastKiller,,7500.0,5846407
Tycoon Castle Pot Phoenix Down,Chocob->Titan->Golem->Odin,,0.0,5846407
Tycoon Castle Pot Maiden's Kiss,Barrier,,0.0,5846407
Tycoon Castle Chest Shuriken,2000 gil,,2000.0,5846407
Tycoon Castle Chest Giyaman,490 gil,,490.0,5846407
Tycoon Castle Chest Katana,RegalCut,,240.0,5846407
Walse Castle Chest Elf Cape,5000 gil,,5000.0,5846407
