check,reward,mib,reward_value,seed
Ruined City Chest Size,Pinwheel,,12500,1237331
Flying Lonka Ruins Chest Golden Armor,Comet->Meteo,,0,1237331
Flying Lonka Ruins Chest Elixir,????->Fusion->Exploder->DrkShock,,0,1237331
Flying Lonka Ruins Chest Phoenix Down,Black Ability Progressive,,0,1237331
Flying Lonka Ruins Chest Golden Shield,Power->Vitality Song,,0,1237331
Steamship Chest Mythril Glove,990 gil,,990,1237331
Steamship Chest Full Moon,9000 gil,,9000,1237331
Flying Lonka Ruins Chest Hi-Potion,Summoner Job Crystal,,0,1237331
Flying Lonka Ruins Chest 5000,Mythril Spear,,395,1237331
Flying Lonka Ruins Chest Shuriken,Spear,,50,1237331
Flying Lonka Ruins Chest Ancient Sword,GilToss,,0,1237331
Flying Lonka Ruins Chest Full Moon,Training Suit,,225,1237331
Flying Lonka Ruins Chest Power Wrist,Scan->Charm->Holy,,0,1237331
Flying Lonka Ruins Chest Ether,Coral Ring,,25000,1237331
Flying Lonka Ruins Chest Cabin,L4Qrter->L3Flare->L2Old->L5Doom,,0,1237331
Exdeath's Castle Chest Ether,Circlet,,2250,1237331
Exdeath's Castle Chest Diamond Shield,Genji Shield,,10000,1237331
Exdeath's Castle Chest Ice Shield,Condemn->Roulette->AquaRake,,0,1237331
Exdeath's Castle Chest Elixir,Forged,,7400,1237331
Exdeath's Castle Chest Gale Bow,GbnPnch->Emision->Missle->Blwfsh,,0,1237331
Exdeath's Castle Chest IceBrand,10000 gil,,10000,1237331
Exdeath's Castle Chest Kotetsu,MgcSword Ability Progressive,,0,1237331
Exdeath's Castle Chest 9900,2500 gil,,2500,1237331
Exdeath's Castle Chest 8000,Terrain,,0,1237331
Exdeath's Castle Chest DblLance,MgcSword Ability Progressive,,0,1237331
Exdeath's Castle Chest Partisan,Gungnir,,4050,1237331
Exdeath's Castle Chest Pinwheel,Crystal Helm,,5250,1237331
Moogle Cave Chest 4400,1000 gil,,1000,1237331
Moogle Cave Chest Phoenix Down,Animals->Aim->X-Fight,,0,1237331
Moogle Village Chest Cabin,Haste->Exit->Hast2->Quick,,0,1237331
Moogle Village Chest Dancing Dagger,Tinkerbell,,750,1237331
Moogle Village Chest 1,DoomCut,,2950,1237331
Moogle Village Chest 10000,2000 gil,,2000,1237331
Moogle Village Chest Phoenix Down,1000 gil,,1000,1237331
Moogle Village Chest Ether,Tame,,0,1237331
Moogle Village Chest Elf Cape,Chicken Knife,,12500,1237331
Bal Castle Chest Angel Gwn,4400 gil,,4400,1237331
Bal Castle Chest Hero Drink,9500 gil,,9500,1237331
Bal Castle Chest Exit,Guardian,,1300,1237331
Hiryuu Valley Skull Bone Mail,Ancient Sword,,2100,1237331
Hiryuu Valley Chest 5000,Stealth Suit,,1500,1237331
Hiryuu Valley Chest Cabin,Full Moon,,550,1237331
Hiryuu Valley Chest 7000,Tricorn Hat,,750,1237331
Hiryuu Valley Chest Coronet,Diamond Armlet,,2000,1237331
Hiryuu Valley Chest Air Blade,12000 gil,,12000,1237331
Hiryuu Valley Chest Phoenix Down,Shiva->Ramuh->Ifrit->Bahmut,,0,1237331
Surgate Castle Chest 5000,100 gil,,100,1237331
Surgate Castle Chest Float,150 gil,,150,1237331
Barrier Tower Chest Drain Sword,Crystal Shield,,4500,1237331
Barrier Tower Chest 9000,Flame Scroll,MIB,100,1237331
Barrier Tower Chest 18000,RisingSun,MIB,5500,1237331
Barrier Tower Chest Gold Hairpin,Katana,,2900,1237331
Mua Town Barrel Guardian,Guardian,,1300,1237331
Mua Forest Chest 2500,Leather Shoes,,35,1237331
Mua Forest Chest Ether,MP +X%,,0,1237331
Mua Forest Chest 4900,12000 gil,,12000,1237331
Mua Forest Chest Phoenix Down,Wall Ring,,10000,1237331
Mua Forest Chest 9500,Iron Shield,,195,1237331
Mua Forest Chest Soot,1000 gil,,1000,1237331
Mua Forest Chest Flametongue,Thief Knife,,3400,1237331
Mua Forest Chest Cabin,Capture,,0,1237331
Mua Forest Chest Giant Drink,Giant Drink,,55,1237331
Mua Forest Chest Elixir,Battle Axe,,325,1237331
Mua Forest Chest Morning Star,????->Fusion->Exploder->DrkShock,,0,1237331
Solitary Island Chest Ether,Sylph->Crbnkl->Phenix->Syldra,,0,1237331
Solitary Island Chest DragonFang,Guardian,,1300,1237331
Pyramid Chest Elixir,Silk robe,MIB,250,1237331
Pyramid Chest Black Robe,Training Suit,MIB,225,1237331
Pyramid Chest Thornlet,Thornlet,,10000,1237331
Pyramid Chest DarkMatter,Excailbur,MIB,5000,1237331
Pyramid Chest Crystal Armor,Silver Bow,,750,1237331
Pyramid Chest Cursed Ring,Cotton Robe,MIB,150,1237331
Pyramid Chest Ice Shield,Red Shoes,MIB,4900,1237331
Pyramid Chest Flame Shield,OmegaMedl,MIB,0,1237331
Pyramid Chest White Robe,Katana,,2900,1237331
Pyramid Chest DarkSuit,Sage's Staff,MIB,10000,1237331
Pyramid Chest 9000,Cursed Shield,,5000,1237331
Pyramid Chest 8000,Antidote,MIB,15,1237331
Pyramid Chest Earth Hammer,ManEater,MIB,12500,1237331
Pyramid Chest 10000,Venom Rod,,750,1237331
Pyramid Chest Cabin,Killer Bow,,2500,1237331
Pyramid Chest 12000,Training Suit,,225,1237331
Pyramid Chest Guard Ring,Ice Rod,,375,1237331
Pyramid Chest Ribbon,Kick,,0,1237331
Pyramid Chest Gold Hairpin,Giyaman,,250,1237331
Solitary Island Chest 12000,Golden Armor,,2000,1237331
Solitary Island Chest Hi-Potion,Yoichi Bow,,10000,1237331
Solitary Island Chest Protect Drink,Bronze Shield,,145,1237331
Solitary Island Chest BeastKiller,12000 gil,,12000,1237331
Solitary Island Chest RisingSun,Rune Axe,MIB,10000,1237331
Solitary Island Chest Guard Ring,Hero Drink,,55,1237331
Solitary Island Chest Crystal Helm,Silver Plate,,300,1237331
Solitary Island Chest 9000,Golem,,0,1237331
Solitary Island Chest Elixir,Elf Cape,,2000,1237331
Solitary Island Chest DarkMatter,OmegaMedl,,0,1237331
Solitary Island Chest Circlet,Broadsword,,140,1237331
Fork Tower L. Chest Ether,Thunder Bow,,1250,1237331
Fork Tower L. Chest Wonder Wand,Katana,,2900,1237331
Fork Tower R. Chest Hi-Potion,GrnBeret,,1250,1237331
Fork Tower R. Chest Defender Sword,Tiger Mask,,2500,1237331
Great Trench Chest Water Scroll,5000 gil,,5000,1237331
Great Trench Chest Flame Ring,10000 gil,,10000,1237331
Great Trench Chest DragonFang,2000 gil,,2000,1237331
Great Trench Chest Ether,Flame Ring,,25000,1237331
Great Trench Chest Phoenix Down,Coral Ring,,25000,1237331
Great Trench Chest Kaiser Knuckles,Venom->Drain->Break,,0,1237331
Istory Falls Chest Ether,Void->Demi->Qrter->Old,,0,1237331
Istory Falls Chest TurtleShell,Equip Swords,,0,1237331
Istory Falls Chest Air Lance,DarkMatter,,25000,1237331
Istory Falls Chest Giant Drink,Giant Drink,,55,1237331
Istory Falls Chest RuneEdge,Dragoon Lance,,15000,1237331
Istory Falls Chest Guard Ring,4900 gil,,4900,1237331
Istory Falls Chest Wall Ring,Bronze Shield,,145,1237331
Istory Falls Chest Phoenix Down,Combine,,0,1237331
Istory Falls Chest Enhancer,Thornlet,,10000,1237331
Istory Falls Chest 12000,CornaJar,,5000,1237331
Istory Falls Chest Artemis Bow,Artemis Bow,,15000,1237331
Istory Falls Chest Pinwheel,8000 gil,,8000,1237331
Istory Falls Chest Aegis Shield,Ice Sword Magic Progressive,,0,1237331
Istory Falls Chest Giant's Axe,Black Ability Progressive,,0,1237331
Phoenix Tower Pot 5000,Golden Armor,MIB,2000,1237331
Phoenix Tower Pot Phoenix Down,Iron Shield,,195,1237331
Phoenix Tower Pot 10000,Bard's Surplice,MIB,500,1237331
Phoenix Tower Pot 15000,AntiMagic Bow,,5000,1237331
Phoenix Tower Pot 20000,Potion,MIB,20,1237331
Phoenix Tower Pot Avis Killer,Leather Cap,MIB,25,1237331
Phoenix Tower Pot 25000,Chain Whip,MIB,1650,1237331
Mirage Village Barrel Thief Knife,25000 gil,,25000,1237331
Rift (Ruins) Chest Ether,Broadsword,,140,1237331
Rift (Ruins) Chest Cabin,Eyedrop,,10,1237331
Rift (Ruins) Chest Elixir,Iron Armor,,250,1237331
Rift (Ruins) Chest DarkMatter,Tricorn Hat,,750,1237331
Rift (Ruins) Chest Drain Sword,Kunai,,300,1237331
Rift (Forest) Chest DragonFang,FrogSong->TinySong->MoonFlut,,0,1237331
Rift (Forest) Chest Ribbon,????->Fusion->Exploder->DrkShock,,0,1237331
Rift (Forest) Chest Enhancer,Battle Axe,,325,1237331
Rift (Forest) Chest Lillith Rod,300 gil,,300,1237331
Rift (Cave) Chest Angel Ring,Remora->Shoat->Levia,,0,1237331
Rift (Cave) Chest Coral Ring,Assassin,,10000,1237331
Rift (Castle) Chest Thor Hammer,9000 gil,,9000,1237331
Rift (Castle) Chest Running Shoes,Remora->Shoat->Levia,,0,1237331
Rift (Castle) Chest Red Shoes,White Ability Progressive,,0,1237331
Rift (Castle) Chest Rainbow Dress,White Ability Progressive,,0,1237331
Rift (Castle) Chest ManEater,Shoat,,0,1237331
The Void Chest Pinwheel,8000 gil,,8000,1237331
The Void Chest Elixir,DblLance,,5400,1237331
The Void Chest Ragnarok,Leather Shield,MIB,45,1237331
Karlabos New,Ribbon,,17500,1237331
Siren New,AntiMagic Bow,,5000,1237331
Magisa & Forza New,Tinkerbell,,750,1237331
Galura New,Wizard Rod,,10000,1237331
Sandworm New,Running Shoes,,25000,1237331
AdamanTiMi New,Rune Axe,,10000,1237331
ArchaeAvis New,Murasume,,10000,1237331
Titan New,Murasume,,10000,1237331
Abductor New,Assassin,,10000,1237331
Gilgamesh 3 & Enkidou New,Tinkerbell,,750,1237331
Atmos New,Gold Hairpin,,15000,1237331
Guardians New,Crystal Armor,,6000,1237331
Antlion New,Aegis Shield,,2250,1237331
"Triton, Neregeid & Phobos New",Assassin,,10000,1237331
Omniscient New,Artemis Bow,,15000,1237331
Bahamut New,Aegis Shield,,2250,1237331
Ifrit New,AntiMagic Bow,,5000,1237331
Crayclaw New,Wizard Rod,,10000,1237331
