shop_name,shop_type,item,seed
Crescent Weapon,00,WhiteWind,830755
Crescent Weapon,00,Sylph,830755
Crescent Weapon,00,None,830755
Crescent Weapon,00,None,830755
Crescent Weapon,00,None,830755
Crescent Weapon,00,None,830755
Crescent Armor,07,Black Lv.2,830755
Crescent Armor,07,Geomancer,830755
Crescent Armor,07,None,830755
Crescent Armor,07,None,830755
Crescent Armor,07,None,830755
Crescent Armor,07,None,830755
Crescent Armor,07,None,830755
Crescent Armor,07,None,830755
Istory Relic,01,Magus,830755
Istory Relic,01,Thornlet,830755
Istory Relic,01,Fire Rod,830755
Istory Relic,01,Glasses,830755
Istory Relic,01,Tent,830755
Istory Relic,01,None,830755
Istory Relic,01,None,830755
Istory Relic,01,None,830755
Jacole Weapon,07,MgcSwrd Lv.6,830755
Jacole Weapon,07,White Lv.5,830755
Jacole Weapon,07,Bard,830755
Jacole Weapon,07,DrgnSwd,830755
Jacole Weapon,07,None,830755
Jacole Weapon,07,None,830755
Jacole Weapon,07,None,830755
Jacole Weapon,07,None,830755
Jacole Armor,01,Orialcon,830755
Jacole Armor,01,Shuriken,830755
Jacole Armor,01,Power Drink,830755
Jacole Armor,01,Mythril Sword,830755
Jacole Armor,01,None,830755
Jacole Armor,01,None,830755
Jacole Armor,01,None,830755
Jacole Armor,01,None,830755
Common World 2 Inn 1,07,RedMage,830755
Common World 2 Inn 1,07,Evade,830755
Common World 2 Inn 1,07,Animals,830755
Common World 2 Inn 1,07,Summon Lv.5,830755
Common World 2 Inn 1,07,None,830755
Common World 2 Inn 1,07,None,830755
Common World 2 Inn 1,07,None,830755
Common World 2 Inn 1,07,None,830755
Lix Guild,00,GuardOff,830755
Lix Guild,00,MindBlst,830755
Lix Guild,00,Life,830755
Lix Guild,00,Fusion,830755
Lix Guild,00,AquaRake,830755
Lix Guild,00,None,830755
Lix Guild,00,None,830755
Lix Guild,00,None,830755
Lix Armor,07,Freelancer,830755
Lix Armor,07,Control,830755
Lix Armor,07,None,830755
Lix Armor,07,None,830755
Lix Armor,07,None,830755
Lix Armor,07,None,830755
Lix Armor,07,None,830755
Lix Armor,07,None,830755
Lix Magic,01,RisingSun,830755
Lix Magic,01,DarkSuit,830755
Lix Magic,01,Strength,830755
Lix Magic,01,DarkHood,830755
Lix Magic,01,Potion,830755
Lix Magic,01,Potion,830755
Lix Magic,01,Elixir,830755
Lix Magic,01,Cabin,830755
Rugor Weapon,00,Meteo,830755
Rugor Weapon,00,Toad,830755
Rugor Weapon,00,Bolt3,830755
Rugor Weapon,00,Bolt,830755
Rugor Weapon,00,Levia,830755
Rugor Weapon,00,None,830755
Rugor Weapon,00,None,830755
Rugor Weapon,00,None,830755
Rugor Armor,07,Dance,830755
Rugor Armor,07,MgcSwrd Lv.5,830755
Rugor Armor,07,Dancer,830755
Rugor Armor,07,Equip Bows,830755
Rugor Armor,07,None,830755
Rugor Armor,07,None,830755
Rugor Armor,07,None,830755
Rugor Armor,07,None,830755
Common World 2 Inn 2,07,Berserk,830755
Common World 2 Inn 2,07,BuildUp,830755
Common World 2 Inn 2,07,Preemptive,830755
Common World 2 Inn 2,07,MgcSwrd Lv.2,830755
Common World 2 Inn 2,07,None,830755
Common World 2 Inn 2,07,None,830755
Common World 2 Inn 2,07,None,830755
Common World 2 Inn 2,07,None,830755
Bal/Kelb Weapon,01,Mythril Glove,830755
Bal/Kelb Weapon,01,CopperPlt,830755
Bal/Kelb Weapon,01,Golden Shield,830755
Bal/Kelb Weapon,01,Flame Shield,830755
Bal/Kelb Weapon,01,Cursed Shield,830755
Bal/Kelb Weapon,01,Chain Whip,830755
Bal/Kelb Weapon,01,Black Robe,830755
Bal/Kelb Weapon,01,Mythril Helm,830755
Bal/Kelb Armor,00,Ice,830755
Bal/Kelb Armor,00,Flare,830755
Bal/Kelb Armor,00,Slow,830755
Bal/Kelb Armor,00,Image,830755
Bal/Kelb Armor,00,Drain,830755
Bal/Kelb Armor,00,None,830755
Bal/Kelb Armor,00,None,830755
Bal/Kelb Armor,00,None,830755
Kelb Weapon,00,Remora,830755
Kelb Weapon,00,Love,830755
Kelb Weapon,00,Wall,830755
Kelb Weapon,00,Venom,830755
Kelb Weapon,00,Flash,830755
Kelb Weapon,00,None,830755
Kelb Weapon,00,None,830755
Kelb Weapon,00,None,830755
Kelb Armor,01,Spear,830755
Kelb Armor,01,Water Scroll,830755
Kelb Armor,01,Dragon's Whisker,830755
Kelb Armor,01,Iron Helm,830755
Kelb Armor,01,Phoenix Down,830755
Kelb Armor,01,None,830755
Kelb Armor,01,None,830755
Kelb Armor,01,None,830755
Common World 2 Magic 1,01,Genji Armor,830755
Common World 2 Magic 1,01,Javelin,830755
Common World 2 Magic 1,01,Eyedrop,830755
Common World 2 Magic 1,01,OmegaMedl,830755
Common World 2 Magic 1,01,Revivify,830755
Common World 2 Magic 1,01,Soft,830755
Common World 2 Magic 1,01,Soft,830755
Common World 2 Magic 1,01,None,830755
Common World 2 Magic 2,00,Aero,830755
Common World 2 Magic 2,00,Condemn,830755
Common World 2 Magic 2,00,Mute,830755
Common World 2 Magic 2,00,None,830755
Common World 2 Magic 2,00,None,830755
Common World 2 Magic 2,00,None,830755
Common World 2 Magic 2,00,None,830755
Common World 2 Magic 2,00,None,830755
Common World 2 Magic 3,01,BeastKiller,830755
Common World 2 Magic 3,01,Killer Bow,830755
Common World 2 Magic 3,01,DrgnCrest,830755
Common World 2 Magic 3,01,Strength,830755
Common World 2 Magic 3,01,Cabin,830755
Common World 2 Magic 3,01,None,830755
Common World 2 Magic 3,01,None,830755
Common World 2 Magic 3,01,None,830755
Surgate Weapon,00,Stop,830755
Surgate Weapon,00,L5 Doom,830755
Surgate Weapon,00,Titan,830755
Surgate Weapon,00,Armor,830755
Surgate Weapon,00,Doom,830755
Surgate Weapon,00,None,830755
Surgate Weapon,00,None,830755
Surgate Weapon,00,None,830755
Surgate Armor,07,DmgFloor,830755
Surgate Armor,07,Monk,830755
Surgate Armor,07,Equip Shield,830755
Surgate Armor,07,Medicine,830755
Surgate Armor,07,None,830755
Surgate Armor,07,None,830755
Surgate Armor,07,None,830755
Surgate Armor,07,None,830755
Mua Weapon,01,Ragnarok,830755
Mua Weapon,01,Silver Plate,830755
Mua Weapon,01,Gauntlets,830755
Mua Weapon,01,DragonFang,830755
Mua Weapon,01,Eyedrop,830755
Mua Weapon,01,Tent,830755
Mua Weapon,01,Cabin,830755
Mua Weapon,01,None,830755
Mua Armor,07,Flirt,830755
Mua Armor,07,Equip Axes,830755
Mua Armor,07,MP +10%,830755
Mua Armor,07,Barrier,830755
Mua Armor,07,None,830755
Mua Armor,07,None,830755
Mua Armor,07,None,830755
Mua Armor,07,None,830755
Mua Magic 1,01,Coronet,830755
Mua Magic 1,01,Chain Whip,830755
Mua Magic 1,01,RegalCut,830755
Mua Magic 1,01,Enhancer,830755
Mua Magic 1,01,Giant Drink,830755
Mua Magic 1,01,Elixir,830755
Mua Magic 1,01,Antidote,830755
Mua Magic 1,01,LuckMallet,830755
Mua Magic 2,01,Gungnir,830755
Mua Magic 2,01,Javelin,830755
Mua Magic 2,01,Fire Bow,830755
Mua Magic 2,01,Bronze Shield,830755
Mua Magic 2,01,Dragoon Lance,830755
Mua Magic 2,01,Ether,830755
Mua Magic 2,01,Phoenix Down,830755
Mua Magic 2,01,Revivify,830755
Mua Magic 3,07,Kick,830755
Mua Magic 3,07,Black Lv.1,830755
Mua Magic 3,07,Brawl,830755
Mua Magic 3,07,Hunter,830755
Mua Magic 3,07,None,830755
Mua Magic 3,07,None,830755
Mua Magic 3,07,None,830755
Mua Magic 3,07,None,830755
Lix Inn,07,Escape,830755
Lix Inn,07,HP +20%,830755
Lix Inn,07,Agility,830755
Lix Inn,07,Chemist,830755
Lix Inn,07,None,830755
Lix Inn,07,None,830755
Lix Inn,07,None,830755
Lix Inn,07,None,830755
Dwarf Magic,07,HP +10%,830755
Dwarf Magic,07,Equip Spears,830755
Dwarf Magic,07,Caution,830755
Dwarf Magic,07,Mediator,830755
Dwarf Magic,07,None,830755
Dwarf Magic,07,None,830755
Dwarf Magic,07,None,830755
Dwarf Magic,07,None,830755
Dwarf Weapon,01,Iron Armor,830755
Dwarf Weapon,01,Iron Armor,830755
Dwarf Weapon,01,Elf Cape,830755
Dwarf Weapon,01,Ice Rod,830755
Dwarf Weapon,01,Potion,830755
Dwarf Weapon,01,Revivify,830755
Dwarf Weapon,01,None,830755
Dwarf Weapon,01,None,830755
Dwarf Armor,01,Diamond Armor,830755
Dwarf Armor,01,Bronze Armor,830755
Dwarf Armor,01,Thunder Bow,830755
Dwarf Armor,01,Gungnir,830755
Dwarf Armor,01,Ancient Sword,830755
Dwarf Armor,01,Wind Spear,830755
Dwarf Armor,01,Flame Ring,830755
Dwarf Armor,01,Mythril Knife,830755
Mirage Weapon,07,Smoke,830755
Mirage Weapon,07,Aim,830755
Mirage Weapon,07,Throw,830755
Mirage Weapon,07,Tame,830755
Mirage Weapon,07,None,830755
Mirage Weapon,07,None,830755
Mirage Weapon,07,None,830755
Mirage Weapon,07,None,830755
Mirage Guild,01,Flame Ring,830755
Mirage Guild,01,Tempest,830755
Mirage Guild,01,Flame Whip,830755
Mirage Guild,01,Masamune,830755
Mirage Guild,01,Forged,830755
Mirage Guild,01,HiPotion,830755
Mirage Guild,01,Maiden's Kiss,830755
Mirage Guild,01,LuckMallet,830755
Mirage Armor,07,HP +30%,830755
Mirage Armor,07,Summon Lv.2,830755
Mirage Armor,07,Pray,830755
Mirage Armor,07,Steal,830755
Mirage Armor,07,None,830755
Mirage Armor,07,None,830755
Mirage Armor,07,None,830755
Mirage Armor,07,None,830755
Mirage Relic,01,Silver Armlet,830755
Mirage Relic,01,Enhancer,830755
Mirage Relic,01,Giant's Axe,830755
Mirage Relic,01,Dagger,830755
Mirage Relic,01,Training Suit,830755
Mirage Relic,01,Elixir,830755
Mirage Relic,01,Eyedrop,830755
Mirage Relic,01,None,830755
Mirage Magic 1,01,Mythril Staff,830755
Mirage Magic 1,01,Guard Ring,830755
Mirage Magic 1,01,Thunder Scroll,830755
Mirage Magic 1,01,Spear,830755
Mirage Magic 1,01,Lamia's Tiara,830755
Mirage Magic 1,01,HiPotion,830755
Mirage Magic 1,01,HiPotion,830755
Mirage Magic 1,01,Antidote,830755
Mirage Magic 2,01,Bone Mail,830755
Mirage Magic 2,01,Ancient Sword,830755
Mirage Magic 2,01,Shuriken,830755
Mirage Magic 2,01,Silver Plate,830755
Mirage Magic 2,01,Air Blade,830755
Mirage Magic 2,01,Tent,830755
Mirage Magic 2,01,None,830755
Mirage Magic 2,01,None,830755
Mirage Inn 1,07,Terrain,830755
Mirage Inn 1,07,Analyze,830755
Mirage Inn 1,07,Red Lv.2,830755
Mirage Inn 1,07,MgcSwrd Lv.4,830755
Mirage Inn 1,07,None,830755
Mirage Inn 1,07,None,830755
Mirage Inn 1,07,None,830755
Mirage Inn 1,07,None,830755
Mirage Inn 2,01,Thief's Glove,830755
Mirage Inn 2,01,Staff,830755
Mirage Inn 2,01,Drain Sword,830755
Mirage Inn 2,01,TurtleShell,830755
Mirage Inn 2,01,GrnBeret,830755
Mirage Inn 2,01,Ogre Killer,830755
Mirage Inn 2,01,Ice Shield,830755
Mirage Inn 2,01,RuneEdge,830755
