check,reward,mib,reward_value,seed
Tycoon Castle Barrel Phoenix Down,Phoenix Down,,500.0,7281080
Tycoon Castle Barrel Cabin,Chain Whip,,1650.0,7281080
Tycoon Castle Pot Elixir,Red1->Red2->Red3->X-Magic,,0.0,7281080
Tycoon Castle Pot Phoenix Down,Lamia's Tiara,,1250.0,7281080
Tycoon Castle Pot Maiden's Kiss,9000 gil,,9000.0,7281080
Tycoon Castle Chest Shuriken,Golem,,0.0,7281080
Tycoon Castle Chest Giyaman,Elixir,,25000.0,7281080
Tycoon Castle Chest Katana,DrgnCrest,,0.0,7281080
Walse Castle Chest Elf Cape,Dance,,0.0,7281080
Walse Castle Pot 1000,Venom->Drain->Break,,0.0,7281080
Walse Castle Pot Drag,Sylph->Crbnkl->Phenix->Syldra,,0.0,7281080
Walse Castle Box 490,Regen->Float->Reset->Xzone,,0.0,7281080
Walse Castle Barrel Tent,2000 gil,,2000.0,7281080
Walse Castle Barrel Phoenix Down,Mimic Job Crystal,,0.0,7281080
Walse Tower Chest Silk robe,DarkHood,,3250.0,7281080
Walse Tower Chest Maiden's Kiss,Ice Black Magic Progressive,,0.0,7281080
Walse Tower Chest Silver Armlet,Aero Blue Magic Progressive,,0.0,7281080
Walse Tower Chest Ether,Staff of Light,,1350.0,7281080
Tycoon Meteor Chest Phoenix Down,Cotton Robe,,150.0,7281080
Karnak Castle Chest Gungnir,Cursed Shield,MIB,5000.0,7281080
Karnak Castle Chest Thunder Scroll,Ether,MIB,750.0,7281080
Karnak Castle Chest 2000,Thor Hammer,MIB,15000.0,7281080
Karnak Castle Chest Elixir,DiamndPlt,MIB,3000.0,7281080
Karnak Castle Chest Ribbon,Golden Helm,,1750.0,7281080
Karnak Castle Chest Shuriken,Thunder Scroll,MIB,100.0,7281080
Karnak Castle Chest Elf Cape,AntiMagic Bow,MIB,5000.0,7281080
Karnak Castle Chest Guardian,Thornlet,MIB,10000.0,7281080
Karnak Town Barrel Fire Rod,Mythril Glove,,300.0,7281080
Steamship Chest Cabin,Javelin,,50.0,7281080
Steamship Chest Phoenix Down,990 gil,,990.0,7281080
Steamship Chest Elixir,Shiva->Ramuh->Ifrit->Bahmut,,0.0,7281080
Steamship Chest GrnBeret,8000 gil,,8000.0,7281080
Steamship Chest Thief's Glove,Thief Job Crystal,,0.0,7281080
Ancient Library Chest Ether,5000 gil,,5000.0,7281080
Ancient Library Chest Phoenix Down,Chemist Job Crystal,,0.0,7281080
Ancient Library Chest Stealth Suit,20000 gil,,20000.0,7281080
Jacole Cave Chest Shuriken,9000 gil,,9000.0,7281080
Jacole Cave Chest Tent,5000 gil,,5000.0,7281080
Ruined City Chest Shuriken,9500 gil,,9500.0,7281080
Ruined City Chest Size,Aegis Shield,,2250.0,7281080
Flying Lonka Ruins Chest Golden Armor,Condemn->Roulette->AquaRake,,0.0,7281080
Flying Lonka Ruins Chest Elixir,300 gil,,300.0,7281080
Flying Lonka Ruins Chest Phoenix Down,Power Staff,,900.0,7281080
Flying Lonka Ruins Chest Golden Shield,Silver Armlet,,250.0,7281080
Steamship Chest Mythril Glove,BeastKiller,,7500.0,7281080
Steamship Chest Full Moon,Thunder Whip,,1100.0,7281080
Flying Lonka Ruins Chest Hi-Potion,12000 gil,,12000.0,7281080
Flying Lonka Ruins Chest 5000,Leather Armor,,40.0,7281080
Flying Lonka Ruins Chest Shuriken,Conjure,,0.0,7281080
Flying Lonka Ruins Chest Ancient Sword,Fire Black Magic Progressive,,0.0,7281080
Flying Lonka Ruins Chest Full Moon,2500 gil,,2500.0,7281080
Flying Lonka Ruins Chest Power Wrist,Rod,,100.0,7281080
Flying Lonka Ruins Chest Ether,15000 gil,,15000.0,7281080
Flying Lonka Ruins Chest Cabin,Cotton Robe,,150.0,7281080
Exdeath's Castle Chest Ether,5000 gil,,5000.0,7281080
Exdeath's Castle Chest Diamond Shield,Tent,,125.0,7281080
Exdeath's Castle Chest Ice Shield,Red1->Red2->Red3->X-Magic,,0.0,7281080
Exdeath's Castle Chest Elixir,Artemis Bow,,15000.0,7281080
Exdeath's Castle Chest Gale Bow,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,7281080
Exdeath's Castle Chest IceBrand,12000 gil,,12000.0,7281080
Exdeath's Castle Chest Kotetsu,12000 gil,,12000.0,7281080
Exdeath's Castle Chest 9900,Ice Bow,,1250.0,7281080
Exdeath's Castle Chest 8000,Whip,,550.0,7281080
Exdeath's Castle Chest DblLance,Trident,,1350.0,7281080
Exdeath's Castle Chest Partisan,Giyaman,,250.0,7281080
Exdeath's Castle Chest Pinwheel,Rod,,100.0,7281080
Moogle Cave Chest 4400,10000 gil,,10000.0,7281080
Moogle Cave Chest Phoenix Down,White Ability Progressive,,0.0,7281080
Moogle Village Chest Cabin,Sing,,0.0,7281080
Moogle Village Chest Dancing Dagger,DragonFang,,2500.0,7281080
Moogle Village Chest 1,MgcSword Ability Progressive,,0.0,7281080
Moogle Village Chest 10000,Escape,,0.0,7281080
Moogle Village Chest Phoenix Down,Mimic,,0.0,7281080
Moogle Village Chest Ether,Mediator Job Crystal,,0.0,7281080
Moogle Village Chest Elf Cape,4900 gil,,4900.0,7281080
Bal Castle Chest Angel Gwn,Antdt->Image->Heal,,0.0,7281080
Bal Castle Chest Hero Drink,Mute->Psych->Holy Sword,,0.0,7281080
Bal Castle Chest Exit,Bolt Sword Magic Progressive,,0.0,7281080
Hiryuu Valley Skull Bone Mail,RedMage Job Crystal,,0.0,7281080
Hiryuu Valley Chest 5000,GilToss,,0.0,7281080
Hiryuu Valley Chest Cabin,300 gil,,300.0,7281080
Hiryuu Valley Chest 7000,Thunder Scroll,,100.0,7281080
Hiryuu Valley Chest Coronet,Black Ability Progressive,,0.0,7281080
Hiryuu Valley Chest Air Blade,Jump,,0.0,7281080
Hiryuu Valley Chest Phoenix Down,Antidote,,15.0,7281080
Surgate Castle Chest 5000,100 gil,,100.0,7281080
Surgate Castle Chest Float,2000 gil,,2000.0,7281080
Barrier Tower Chest Drain Sword,Epee Sword,MIB,4200.0,7281080
Barrier Tower Chest 9000,Ice Rod,MIB,375.0,7281080
Barrier Tower Chest 18000,Diamond Armlet,,2000.0,7281080
Barrier Tower Chest Gold Hairpin,Fire Rod,,375.0,7281080
Mua Town Barrel Guardian,Guardian,,1300.0,7281080
Mua Forest Chest 2500,12000 gil,,12000.0,7281080
Mua Forest Chest Ether,White Ability Progressive,,0.0,7281080
Mua Forest Chest 4900,Black Ability Progressive,,0.0,7281080
Mua Forest Chest Phoenix Down,Phoenix Down,,500.0,7281080
Mua Forest Chest 9500,Tempest,,15000.0,7281080
Mua Forest Chest Soot,Soot,,50.0,7281080
Mua Forest Chest Flametongue,CopperPlt,,175.0,7281080
Mua Forest Chest Cabin,Ogre Killer,,1600.0,7281080
Mua Forest Chest Giant Drink,Animals->Aim->X-Fight,,0.0,7281080
Mua Forest Chest Elixir,5000 gil,,5000.0,7281080
Mua Forest Chest Morning Star,Dimen Ability Progressive,,0.0,7281080
Solitary Island Chest Ether,Shuriken,,1250.0,7281080
Solitary Island Chest DragonFang,Power Wrist,,1250.0,7281080
Pyramid Chest Elixir,Shiva->Ramuh->Ifrit->Bahmut,,0.0,7281080
Pyramid Chest Black Robe,Silver Harp,MIB,400.0,7281080
Pyramid Chest Thornlet,Silk robe,MIB,250.0,7281080
Pyramid Chest DarkMatter,Silver Armlet,,250.0,7281080
Pyramid Chest Crystal Armor,Cursed Ring,,2500.0,7281080
Pyramid Chest Cursed Ring,Guardian,,1300.0,7281080
Pyramid Chest Ice Shield,Mirage Vest,MIB,5000.0,7281080
Pyramid Chest Flame Shield,Mage Masher,,450.0,7281080
Pyramid Chest White Robe,Diamond Helm,MIB,3500.0,7281080
Pyramid Chest DarkSuit,Giant Drink,MIB,55.0,7281080
Pyramid Chest 9000,Lumina Robe,MIB,2000.0,7281080
Pyramid Chest 8000,DblLance,MIB,5400.0,7281080
Pyramid Chest Earth Hammer,Flame Whip,,10000.0,7281080
Pyramid Chest 10000,Dragoon Lance,MIB,15000.0,7281080
Pyramid Chest Cabin,Antidote,,15.0,7281080
Pyramid Chest 12000,Mythril Knife,,225.0,7281080
Pyramid Chest Guard Ring,Sasuke,MIB,10000.0,7281080
Pyramid Chest Ribbon,Chicken Knife,,12500.0,7281080
Pyramid Chest Gold Hairpin,Ribbon,MIB,17500.0,7281080
Solitary Island Chest 12000,Air Blade,MIB,50.0,7281080
Solitary Island Chest Hi-Potion,Preemptive,,0.0,7281080
Solitary Island Chest Protect Drink,Leather Shield,MIB,45.0,7281080
Solitary Island Chest BeastKiller,Venom->Drain->Break Sword,,0.0,7281080
Solitary Island Chest RisingSun,Iron Armor,,250.0,7281080
Solitary Island Chest Guard Ring,DarkMatter,,25000.0,7281080
Solitary Island Chest Crystal Helm,Fire Bow,,1250.0,7281080
Solitary Island Chest 9000,Mute->Size->Bersk,,0.0,7281080
Solitary Island Chest Elixir,Flame Ring,,25000.0,7281080
Solitary Island Chest DarkMatter,Guard Ring,,15000.0,7281080
Solitary Island Chest Circlet,Avis Killer,,10000.0,7281080
Fork Tower L. Chest Ether,2500 gil,,2500.0,7281080
Fork Tower L. Chest Wonder Wand,4400 gil,,4400.0,7281080
Fork Tower R. Chest Hi-Potion,DblLance,,5400.0,7281080
Fork Tower R. Chest Defender Sword,490 gil,,490.0,7281080
Great Trench Chest Water Scroll,9900 gil,,9900.0,7281080
Great Trench Chest Flame Ring,Aero Blue Magic Progressive,,0.0,7281080
Great Trench Chest DragonFang,5000 gil,,5000.0,7281080
Great Trench Chest Ether,Antidote,,15.0,7281080
Great Trench Chest Phoenix Down,9000 gil,,9000.0,7281080
Great Trench Chest Kaiser Knuckles,????->Fusion->Exploder->DrkShock,,0.0,7281080
Istory Falls Chest Ether,Diamond Armlet,,2000.0,7281080
Istory Falls Chest TurtleShell,L4Qrter->L3Flare->L2Old->L5Doom,,0.0,7281080
Istory Falls Chest Air Lance,Kotetsu,,5900.0,7281080
Istory Falls Chest Giant Drink,Giant Drink,,55.0,7281080
Istory Falls Chest RuneEdge,Epee Sword,,4200.0,7281080
Istory Falls Chest Guard Ring,Mythril Armor,,350.0,7281080
Istory Falls Chest Wall Ring,Lumina Robe,,2000.0,7281080
Istory Falls Chest Phoenix Down,Killer Bow,,2500.0,7281080
Istory Falls Chest Enhancer,Epee Sword,,4200.0,7281080
Istory Falls Chest 12000,Combine,,0.0,7281080
Istory Falls Chest Artemis Bow,150 gil,,150.0,7281080
Istory Falls Chest Pinwheel,Cure White Magic Progressive,,0.0,7281080
Istory Falls Chest Aegis Shield,2000 gil,,2000.0,7281080
Istory Falls Chest Giant's Axe,Giant's Axe,,20000.0,7281080
Phoenix Tower Pot 5000,WhiteMage Job Crystal,,0.0,7281080
Phoenix Tower Pot Phoenix Down,Coronet,MIB,6000.0,7281080
Phoenix Tower Pot 10000,Rod,MIB,100.0,7281080
Phoenix Tower Pot 15000,Animals->Aim->X-Fight,,0.0,7281080
Phoenix Tower Pot 20000,Avis Killer,MIB,10000.0,7281080
Phoenix Tower Pot Avis Killer,Silk robe,,250.0,7281080
Phoenix Tower Pot 25000,Killer Bow,MIB,2500.0,7281080
Mirage Village Barrel Thief Knife,Judgement Staff,,15000.0,7281080
Rift (Ruins) Chest Ether,Running Shoes,,25000.0,7281080
Rift (Ruins) Chest Cabin,Diamond Armor,,4000.0,7281080
Rift (Ruins) Chest Elixir,RuneEdge,,9500.0,7281080
Rift (Ruins) Chest DarkMatter,Angel Gwn,,1500.0,7281080
Rift (Ruins) Chest Drain Sword,BuildUp,,0.0,7281080
Rift (Forest) Chest DragonFang,Venom Rod,,750.0,7281080
Rift (Forest) Chest Ribbon,Flail,,390.0,7281080
Rift (Forest) Chest Enhancer,Steal,,0.0,7281080
Rift (Forest) Chest Lillith Rod,Equip Shield,,0.0,7281080
Rift (Cave) Chest Angel Ring,Remora->Shoat->Levia,,0.0,7281080
Rift (Cave) Chest Coral Ring,18000 gil,,18000.0,7281080
Rift (Castle) Chest Thor Hammer,Dimen Ability Progressive,,0.0,7281080
Rift (Castle) Chest Running Shoes,10000 gil,,10000.0,7281080
Rift (Castle) Chest Red Shoes,Diamond Shield,,3000.0,7281080
Rift (Castle) Chest Rainbow Dress,Mage Masher,,450.0,7281080
Rift (Castle) Chest ManEater,Ninja Job Crystal,,0.0,7281080
The Void Chest Pinwheel,Control,,0.0,7281080
The Void Chest Elixir,Equip Harps,,0.0,7281080
The Void Chest Ragnarok,Earth Hammer,MIB,6400.0,7281080
Byblos New,Elf Cape,,2000.0,7281080
WingRaptor New,Earth Hammer,,6400.0,7281080
Siren New,Flame Ring,,25000.0,7281080
Magisa & Forza New,AntiMagic Bow,,5000.0,7281080
LiquiFlame New,25000 gil,,25000.0,7281080
AdamanTiMi New,Assassin,,10000.0,7281080
Sol Cannon New,Dragon's Whisker,,2200.0,7281080
Chim.Brain New,DblLance,,5400.0,7281080
Puroboros New,Avis Killer,,10000.0,7281080
Gilgamesh 2 New,Aegis Shield,,2250.0,7281080
HiryuuPlant New,Flame Ring,,25000.0,7281080
Gilgamesh 3 & Enkidou New,AntiMagic Bow,,5000.0,7281080
Antlion New,DblLance,,5400.0,7281080
Merugene New,Crystal Armor,,6000.0,7281080
"Triton, Neregeid & Phobos New",Tinkerbell,,750.0,7281080
Minotauros New,Yoichi Bow,,10000.0,7281080
Leviathan New,Tempest,,15000.0,7281080
Stalker New,Assassin,,10000.0,7281080
Wind Crystal Knight,Bone Mail,,15000.0,4992398
Wind Crystal BlueMage,Ice Black Magic Progressive,,0.0,4992398
Wind Crystal BlackMage,Fire Bow,,1250.0,4992398
Wind Crystal WhiteMage,Sylph->Crbnkl->Phenix->Syldra,,0.0,4992398
Wind Crystal Monk,Haste->Exit->Hast2->Quick,,0.0,4992398
Wind Crystal Thief,Eyedrop,,10.0,4992398
Fire Crystal Mediator,Elixir,,25000.0,4992398
Fire Crystal Geomancer,Equip Bows,,0.0,4992398
Fire Crystal Ninja,Bronze Shield,,145.0,4992398
Black Choco Crystals Bard,Ribbon,,17500.0,4992398
Black Choco Crystals Hunter,Mute->Size->Bersk,,0.0,4992398
Earth Crystal Samurai,HiPotion,,180.0,4992398
Earth Crystal Dragoon,Javelin,,50.0,4992398
Earth Crystal Chemist,MysticKnight Job Crystal,,0.0,4992398
Earth Crystal Dancer,Whip,,550.0,4992398
Leviathan Esper Levia,Equip Spears,,0.0,4992398
Titan Titan,Tinkerbell,,750.0,4992398
Carbuncle Crbnkl,Mythril Glove,,300.0,4992398
Syldra Syldra,Dimen Ability Progressive,,0.0,4992398
Odin Odin,Mute->Psych->Holy Sword,,0.0,4992398
Phoenix Phenix,Antidote,,15.0,4992398
Bahamut Bahmut,Wonder Wand,,5000.0,4992398
Life (or Strength) Song from Crescent Town bard Vitality,Summon Ability Progressive,,0.0,4992398
Temptation Song at Lix Charm,Armor->Shell->Wall->Dispel,,0.0,4992398
Love Song at Istory Love,Thunder Whip,,1100.0,4992398
Requiem Song at Kelb Requiem,Ice Sword Magic Progressive,,0.0,4992398
Speed Song at Surgate Speed,Excailbur,,5000.0,4992398
Magic Song at Ancient Library Magic,Bolt Black Magic Progressive,,0.0,4992398
Power Song from Crescent Town Power,RedMage Job Crystal,,0.0,4992398
Hero Song from Crescent Town Hero,Fire Sword Magic Progressive,,0.0,4992398
"Fork Tower, two Magics Holy",Venom->Drain->Break Sword,,0.0,4992398
"Fork Tower, two Magics Flare",Haste->Exit->Hast2->Quick,,0.0,4992398
Meteo Meteo,Dimen Ability Progressive,,0.0,4992398
"5 potions in Wind Shrine, bottom left guy Potion",Black Robe,,4000.0,4992398
"8 potions, Pirate after Torna Canal Key acquired Potion",Flirt,,0.0,4992398
Chancellor at Tycoon Healing Staff,Cabin,,300.0,4992398
Magisa & Forza Mythril Helm,GuardOff->Hammer->MghtyGrd,,0.0,4992398
CornaJar at Kelb CornaJar,Dimen Ability Progressive,,0.0,4992398
Ribbon from girl in Rugor Ribbon,Fire Sword Magic Progressive,,0.0,4992398
Mirage Vest from Chocobo Tour/Mirage Village Mirage Vest,Jump,,0.0,4992398
12 Kuzar Events Assassin,Dragoon Lance,,15000.0,4992398
12 Kuzar Events Apollo's Harp,Bard's Surplice,,500.0,4992398
12 Kuzar Events Excalibur,CopperPlt,,175.0,4992398
12 Kuzar Events Flame Whip,Regen->Float->Reset->Xzone,,0.0,4992398
12 Kuzar Events Earth Bell,White Ability Progressive,,0.0,4992398
12 Kuzar Events Holy Lance,Tiger Mask,,2500.0,4992398
12 Kuzar Events Masamune,Assassin,,10000.0,4992398
12 Kuzar Events Wizard Rod,Silk robe,,250.0,4992398
12 Kuzar Events Rune Axe,RegalCut,,240.0,4992398
12 Kuzar Events Sage's Staff,DarkHood,,3250.0,4992398
12 Kuzar Events Sasuke,Sing,,0.0,4992398
12 Kuzar Events Yoichi Bow,Conjure,,0.0,4992398
Shiva Shiva,Kick,,0.0,4992398
Ifrit Ifrit,Summoner Job Crystal,,0.0,4992398
Water Crystal Samurai,Tame,,0.0,4992398
Water Crystal Berserker,Silver Bow,,750.0,4992398
Water Crystal MysticKnight,Equip Whips,,0.0,4992398
Water Crystal TimeMage,Equip Armors,,0.0,4992398
Water Crystal Summoner,Condemn->Roulette->AquaRake,,0.0,4992398
Brave Blade Brave Blade,Power->Vitality Song,,0.0,4992398
Chicken Knife Chicken Knife,Enhancer,,10000.0,4992398
Tycoon Castle Cabin Cabin,Mythril Glove,,300.0,4992398
Walse Tower Chest GoGo,MP +X%,,0.0,4992398
Pyramid Top Pyramid Tablet,Thunder Whip,,1100.0,4992398
Toad Event Toad,FrogSong->TinySong->MoonFlut,,0.0,4992398
Aegis Shield Chest Aegis Shield,Barrier,,0.0,4992398
Lone Wolf Barrel Cabin,Sleep->Bio->Flare Sword,,0.0,4992398
Lone Wolf Chest Thunder Whip,Diamond Armor,,4000.0,4992398
Moat Item Epee,Crystal Helm,,5250.0,4992398
Shop Backdoor Lamia Harp,SwdSlap,,0.0,4992398
Top of the Falls Magic Lamp,Avis Killer,,10000.0,4992398
Wind Shrine Chest Broadsword,MP +X%,,0.0,4992398
Beginner's House Chest Ether,MgcSword Ability Progressive,,0.0,4992398
Beginner's House Chest 100,Whip,,550.0,4992398
Beginner's House Chest Potion,Avis Killer,,10000.0,4992398
Beginner's House Chest Phoenix Down,150 gil,,150.0,4992398
Beginner's House Chest Tent,????->Fusion->Exploder->DrkShock,,0.0,4992398
Beginner's House Chest Leather Shoes,2000 gil,,2000.0,4992398
Pirate's Cave Chest Leather Cap,1000 gil,,1000.0,4992398
Pirate's Cave Chest Tent,Cure White Magic Progressive,,0.0,4992398
Pirate's Cave Chest Ether,300 gil,,300.0,4992398
Pirate's Cave Chest 300,Training Suit,,225.0,4992398
Wind Shrine Chest Tent,Counter,,0.0,4992398
Wind Shrine Chest Leather Cap,Mimic Job Crystal,,0.0,4992398
Wind Shrine Chest Staff,Cover,,0.0,4992398
Tule Barrel 150,BlueMage Job Crystal,,0.0,4992398
Tule Box Leather Shoes,Berserker Job Crystal,,0.0,4992398
Tule Barrel Potion,Mediator Job Crystal,,0.0,4992398
Tule Box Tent,Bandana,MIB,1750.0,4992398
Tule Bush Phoenix Down,Mute->Size->Bersk,,0.0,4992398
Ship Graveyard Chest Flail,TurtleShell,,75.0,4992398
Ship Graveyard Chest Phoenix Down,8000 gil,,8000.0,4992398
Ship Graveyard Chest Tent,Yoichi Bow,,10000.0,4992398
Ship Graveyard Box 990,Observe,,0.0,4992398
Ship Graveyard Chest Potion,Black Robe,,4000.0,4992398
Ship Graveyard Chest Antidote,Mythril Helm,,275.0,4992398
Carwen Barrel Antidote,DragonFang,,2500.0,4992398
Carwen Box Ice Rod,Ice Rod,,375.0,4992398
Carwen Pot 1000,12000 gil,,12000.0,4992398
North Mountain Chest Soft,Scan->Charm->Holy,,0.0,4992398
North Mountain Chest Phoenix Down,Chocob->Titan->Golem->Odin,,0.0,4992398
Walse Town Pot Glasses,Speed Drink,,55.0,4992398
Tycoon Castle Pot Hi-Potion,Ice Black Magic Progressive,,0.0,4992398
Tycoon Castle Pot Ether,Sleep->Psych->Doom,,0.0,4992398
Tycoon Castle Barrel Elixir,Elixir,,25000.0,4992398
Tycoon Castle Barrel Phoenix Down,Partisan,,5100.0,4992398
Tycoon Castle Barrel Cabin,Cabin,,300.0,4992398
Tycoon Castle Pot Elixir,Fire Black Magic Progressive,,0.0,4992398
Tycoon Castle Pot Phoenix Down,1000 gil,,1000.0,4992398
Tycoon Castle Pot Maiden's Kiss,HP +X%,,0.0,4992398
Tycoon Castle Chest Shuriken,Medicine,,0.0,4992398
Tycoon Castle Chest Giyaman,Black Ability Progressive,,0.0,4992398
Tycoon Castle Chest Katana,9000 gil,,9000.0,4992398
Walse Castle Chest Elf Cape,Knife,,75.0,4992398
Walse Castle Pot 1000,5000 gil,,5000.0,4992398
Walse Castle Pot Drag,Bard's Surplice,,500.0,4992398
Walse Castle Box 490,IceBrand,,5500.0,4992398
Walse Castle Barrel Tent,Tent,,125.0,4992398
